sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2358,2020Q3,19.68,61.5,13.27,12.3
2358,2020Q2,19.56,61.5,13.23,12.27
2358,2020Q1,18.2,59.8,13.22,12.25
2358,2019Q4,17.19,58.4,13.18,12.23
2358,2019Q3,16.23,56.9,13.24,12.28
2358,2019Q2,15.97,56.8,13.08,12.13
2358,2019Q1,14.69,54.4,13.25,12.29
2358,2018Q4,13.38,52,13.26,12.36
2358,2018Q3,12.79,50.9,13.04,12.34
2358,2018Q2,10.7,46.7,12.93,12.24
2358,2018Q1,9.94,45.1,12.78,12.09
2358,2017Q4,9.74,52.2,11.19,8.91
2358,2017Q3,12.72,77.5,7.43,3.69
2358,2017Q2,10.34,74,7.34,3.64
2358,2017Q1,10.81,75.3,7.14,3.54
2358,2016Q4,10.91,76.1,6.89,3.42
2358,2016Q3,2.69,40.4,7.99,3.96
2358,2016Q2,2.23,34.3,5.02,4.27
2358,2016Q1,2.55,36.7,5.18,4.4
2358,2015Q4,2.31,31.8,5.84,4.96
2358,2015Q3,2.59,31.9,6.51,5.53
2358,2015Q2,2.8,31.4,7.19,6.11
2358,2015Q1,2.46,27.4,7.66,6.51
2358,2014Q4,2.29,25,8.09,6.87
2358,2014Q3,2.13,23,8.38,7.13
2358,2014Q2,1.35,16,8.36,7.11
2358,2014Q1,1.57,18.1,8.31,7.07
2358,2013Q4,1.26,14.8,8.51,7.24
2358,2013Q3,1.65,17.3,9.28,7.89
2358,2013Q2,1.31,13.8,9.61,8.17
2358,2013Q1,1.52,15.1,10.03,8.53
2358,2012Q4,1.35,13.6,10.05,8.54
2358,2012Q3,0.23,2.63,10.03,8.53
2358,2012Q2,0.41,5.97,9.84,6.4
2358,2012Q1,0.099,1.52,9.91,6.44
2358,2011Q4,0.12,1.73,10.16,6.6
2358,2011Q3,0.13,1.85,10.45,6.79
2358,2011Q2,0.44,6.07,10.45,6.79
2358,2011Q1,0.58,7.73,10.59,6.88
2358,2010Q4,0.32,4.47,10.52,6.84
2358,2010Q3,0.82,10.5,10.78,7
2358,2010Q2,0.65,8.52,10.72,6.97
2358,2010Q1,0.39,5.45,10.44,6.79
2358,2009Q4,0.29,4.17,10.13,6.58
2358,2009Q3,0.97,13.9,9.19,5.97
2358,2009Q2,1.04,15,8.99,5.84
2358,2009Q1,1.12,15.9,9.08,5.9
2358,2008Q4,1.37,19.1,8.92,5.8
2358,2008Q3,1.84,24.1,8.89,5.78
2358,2008Q2,2.33,29.6,8.53,5.55
2358,2008Q1,2.86,34.4,8.4,5.46
2358,2007Q4,4.1,42.2,8.66,5.63
2358,2007Q2,4.71,46.2,8.44,5.49
2358,2006Q4,4.46,45.1,8.35,5.43
2358,2006Q2,3.9,41.9,8.32,5.41
2358,2005Q4,6.92,56.4,8.24,5.35
2358,2005Q2,4.57,47.5,7.84,5.06
2358,2004Q4,5.96,53.7,7.99,5.14
2358,2003Q4,11.33,70.4,7.33,4.76
2358,2002Q4,13.82,74.8,7.15,4.65
2358,2001Q4,17.02,87.5,1.05,2.43
2358,2000Q4,27.41,69,5.37,12.33
2358,1999Q4,46.66,67.8,5.78,22.19
2358,1998Q4,65.83,63.4,9.89,37.99
2358,1997Q4,66.85,57.4,14.94,49.59
2358,1996Q4,53.56,62.8,13.46,31.75
2358,1995Q4,57.46,66.1,16.39,29.45
