ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2630,2021,2020全年,,,,,,,,,,,0.15,0,0.15,0.14,0.3,0.44,0.59
1,2630,2020,2019全年,20'06/17,20'07/31,16.35,20'07/31,1,20'08/28,20'11/06,15.15,20'11/10,3,0.08,0,0.08,0,0.92,0.92,1
2,2630,2019,2018全年,19'06/17,19'07/04,20.7,,,19'08/02,,,,,0.08,0.92,1,0,0,0,1
3,2630,2018,2017全年,18'06/11,18'06/28,28.45,,,18'08/08,,,,,0.85,0.4,1.25,0,0,0,1.25
4,2630,2017,2016全年,17'06/19,17'07/06,,17'07/24,13,17'08/04,,,,,1.55,0,1.55,0,0,0,1.55
5,2630,2016,2015全年,16'06/08,,,,,,,,,,0,0,0,0,0,0,0
6,2630,2015,2014全年,15'06/30,,,,,,,,,,1,0,1,0,0,0,1
7,2630,2014,2013全年,14'06/27,,,,,,,,,,0.25,0,0.25,0,0,0,0.25
8,2630,2013,2012全年,13'06/07,,,,,,,,,,0.9,0,0.9,0,0,0,0.9
9,2630,2012,2011全年,12'06/15,,,,,,,,,,0.35,0,0.35,1.05,0,1.05,1.4
10,2630,2011,2010全年,11'06/28,,,,,,,,,,0.1,0,0.1,0,0,0,0.1
11,2630,2010,2009全年,10'06/29,,,,,,,0.6,,,0.6,0,0.6,0.6,0,0.6,1.2
12,2630,2009,2008全年,09'06/29,,,,,,,,,,0.2,0,0.2,0.8,0,0.8,1
