ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1467,2020,2019全年,20'06/16,,,,,,,,,,0,0,0,0,0,0,0
1,1467,2019,2018全年,19'06/12,,,,,,,,,,0,0,0,0,0,0,0
2,1467,2018,2017全年,18'06/26,,,,,,,,,,0,0,0,0,0,0,0
3,1467,2017,2016全年,17'06/14,,,,,,,,,,0,0,0,0,0,0,0
4,1467,2016,2015全年,16'06/21,,,,,,,,,,0,0,0,0,0,0,0
5,1467,2015,2014全年,15'06/26,15'07/29,10.9,15'07/29,1,15'09/02,,,,,0.5,0,0.5,0,0,0,0.5
6,1467,2014,2013全年,14'06/27,14'07/24,13.4,14'07/25,2,14'08/25,,,,,0,0.2,0.2,0,0,0,0.2
7,1467,2013,2012全年,13'06/11,13'08/30,13.15,13'08/30,1,,,,,,0.4,0,0.4,0,0,0,0.4
8,1467,2012,2011全年,12'06/05,12'08/07,7.99,12'08/16,8,,12'08/07,7.99,12'08/16,8,0.2,0,0.2,0.2,0,0.2,0.4
9,1467,2011,2010全年,11'06/10,,,,,,,,,,0,0,0,0,0,0,0
10,1467,2010,2009全年,10'06/18,,,,,,,,,,0,0,0,0,0,0,0
11,1467,2009,2008全年,09'06/16,,,,,,,,,,0,0,0,0,0,0,0
12,1467,2008,2007全年,08'06/13,08'06/30,10,10'03/23,432,,,,,,0.6,0,0.6,0,0,0,0.6
13,1467,2007,2006全年,07'06/13,07'07/10,15.5,07'07/26,13,,,,,,1.15,0,1.15,0,0,0,1.15
14,1467,2006,2005全年,06'06/09,06'07/19,10.4,06'10/17,63,,,,,,1.09,0,1.09,0,0,0,1.09
15,1467,2005,2004全年,05'06/14,05'08/04,9.85,06'04/27,180,,05'08/04,9.85,06'04/27,180,0.25,0,0.25,0,0.5,0.5,0.75
16,1467,2004,2003全年,04'04/27,04'06/24,11.85,06'10/30,584,,04'06/24,11.85,06'10/30,584,1,0,1,0,0.3,0.3,1.3
17,1467,2003,2002全年,03'06/10,03'09/17,11.1,03'11/03,33,,,,,,0.5,0,0.5,0,0,0,0.5
18,1467,2002,2001全年,02'06/26,02'08/21,,02'08/21,1,,02'08/21,,02'08/21,1,0.2,0,0.2,0,0.2,0.2,0.4
19,1467,2001,2000全年,01'06/26,,,,,,,,,,0,0,0,0,0,0,0
20,1467,2000,1999全年,00'06/02,,,,,,00'07/04,,07'08/06,1770,0,0,0,0.8,0.5,1.3,1.3
21,1467,1999,1998全年,99'05/21,,,,,,,,,,0,0,0,0.8,0.4,1.2,1.2
22,1467,1998,1997全年,98'04/30,,,,,,,,,,0,0,0,0.8,0.2,1,1
23,1467,1997,1996全年,97'06/21,,,,,,,,,,0,0,0,0.6,0.6,1.2,1.2
24,1467,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
25,1467,1995,1994全年,,,,,,,,,,,0,0,0,1,0,1,1
26,1467,1994,1993全年,,,,,,,,,,,0,0,0,0,0,0,0
