sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1582,2020Q3,45.41,43.8,45.23,58.26
1582,2020Q2,50.95,48.1,42.5,54.9
1582,2020Q1,40.7,41.2,45.01,58
1582,2019Q4,43.06,42.9,44.38,57.2
1582,2019Q3,28.77,34.9,43.48,53.79
1582,2019Q2,34.69,40,42.1,52.09
1582,2019Q1,27.15,31.8,47.09,58.26
1582,2018Q4,28.39,33.8,44.9,55.56
1582,2018Q3,33.23,38.5,42.85,53.01
1582,2018Q2,34.31,38.1,33.81,55.77
1582,2018Q1,23.6,28,36.87,60.82
1582,2017Q4,26.14,30.4,36.19,59.71
1582,2017Q3,29.8,34,35.31,57.75
1582,2017Q2,38.68,41.9,33.22,53.67
1582,2017Q1,30.04,34.4,36.14,57.28
1582,2016Q4,34.78,38.4,37.24,55.81
1582,2016Q3,38.12,42.4,34.53,51.75
1582,2016Q2,42.88,45.7,33.97,50.9
1582,2016Q1,36,38.8,37.86,56.73
1582,2015Q4,37.42,40,37.41,56.06
1582,2015Q3,40.21,42.1,36.94,55.36
1582,2015Q2,45.54,47.2,34.04,51.01
1582,2015Q1,39.17,40.9,37.78,56.61
1582,2014Q4,43.08,43.6,37.13,55.64
1582,2014Q3,41.79,45.2,33.78,50.62
1582,2014Q2,40.64,46.2,31.55,47.27
1582,2014Q1,31.52,38.1,34.19,51.23
1582,2013Q4,33.03,40.2,32.84,49.21
1582,2013Q3,35.58,43.1,31.58,46.92
1582,2013Q2,35.36,44.1,30.53,44.84
1582,2013Q1,29.21,38.1,33.37,47.47
1582,2012Q4,29.77,41,31.15,42.93
1582,2012Q3,31.44,44.1,29.16,39.85
1582,2012Q2,37.31,49.3,28.03,38.3
1582,2012Q1,36.97,47.6,29.39,40.76
1582,2011Q4,37.76,48.5,28.87,40.03
1582,2011Q3,41.34,51.8,27.83,38.54
1582,2011Q2,40.97,54.6,24.7,34.11
1582,2011Q1,37.44,49.7,27.56,37.93
1582,2010Q4,28.89,44.9,25.71,35.38
1582,2010Q3,30.57,45.2,26.92,37.07
1582,2010Q2,37.44,51.2,25.91,35.65
1582,2010Q1,22.39,35.7,29.34,40.24
1582,2009Q4,22.39,36.9,28.18,38.32
1582,2009Q3,22.98,38.4,27.09,36.82
1582,2009Q2,24.78,41.4,25.9,35.14
1582,2009Q1,20.19,34.5,28.31,38.38
1582,2008Q4,21.49,37.6,26.3,35.63
1582,2008Q3,15.74,48.6,32.2,16.66
1582,2008Q2,18.46,56.3,30.69,14.34
1582,2008Q1,15.41,52.6,34.91,13.86
1582,2007Q4,16.99,56,33.83,13.34
1582,2007Q2,11.23,49.3,32.78,11.53
1582,2006Q4,8.5,55.1,22.21,6.92
1582,2006Q2,8.94,63.5,20.24,5.13
1582,2005Q4,6.38,60.3,14.87,4.21
