ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1521,2020,2019全年,20'06/12,20'07/09,59.5,,,20'07/30,,,,,4,0,4,0,0,0,4
1,1521,2019,2018全年,19'06/18,19'07/04,60.7,19'09/10,48,19'07/30,,,,,3.8,0,3.8,0,0,0,3.8
2,1521,2018,2017全年,18'06/11,18'07/05,75.6,,,18'07/30,,,,,5.2,0,5.2,0,0,0,5.2
3,1521,2017,2016全年,17'06/14,17'07/10,80.7,,,17'07/31,,,,,5.2,0,5.2,0,0,0,5.2
4,1521,2016,2015全年,16'06/13,16'07/04,78.3,16'08/08,25,16'07/29,,,,,5,0,5,0,0,0,5
5,1521,2015,2014全年,15'06/11,15'07/08,95.5,,,15'07/30,,,,,4.3,0,4.3,0,0,0,4.3
6,1521,2014,2013全年,14'06/12,14'07/08,80.5,15'03/12,167,,,,,,3.7,0,3.7,0,0,0,3.7
7,1521,2013,2012全年,13'06/19,13'07/05,44.8,13'08/30,40,,,,,,3.5,0,3.5,0,0,0,3.5
8,1521,2012,2011全年,12'06/18,12'07/04,52.9,13'09/27,307,,,,,,4,0,4,0,0,0,4
9,1521,2011,2010全年,11'06/15,11'07/08,78.5,14'04/24,693,,,,,,4,0,4,0,0,0,4
10,1521,2010,2009全年,10'06/14,10'07/07,53.8,10'08/03,20,,,,,,3,0,3,0,0,0,3
11,1521,2009,2008全年,09'06/19,09'07/07,20,09'07/09,3,,,,,,1,0,1,0,0,0,1
12,1521,2008,2007全年,08'06/12,08'07/01,15.9,09'04/20,200,,,,,,1.5,0,1.5,0,0,0,1.5
13,1521,2007,2006全年,07'06/13,07'07/03,27.1,07'07/10,6,,,,,,1.3,0,1.3,0,0,0,1.3
14,1521,2006,2005全年,06'06/20,06'07/06,25.5,07'03/09,167,,,,,,2.5,0,2.5,0,0,0,2.5
15,1521,2005,2004全年,05'06/23,05'07/11,33.8,09'11/11,1080,,,,,,3.5,0,3.5,0,0,0,3.5
16,1521,2004,2003全年,04'06/07,04'06/24,43,09'11/16,1342,,,,,,2.5,0,2.5,0,0,0,2.5
17,1521,2003,2002全年,03'06/30,03'07/31,33.6,03'07/31,1,,,,,,1.5,0,1.5,0,0,0,1.5
18,1521,2002,2001全年,02'06/28,,,,,,,,,,1,0,1,0,0,0,1
19,1521,2001,2000全年,01'06/07,01'06/29,,01'06/29,1,,,,,,1.5,0,1.5,0,0,0,1.5
20,1521,2000,1999全年,00'06/20,,,,,,,,,,1.1,0,1.1,0,0,0,1.1
21,1521,1999,1998全年,99'06/15,,,,,,,,,,1,0,1,1,0,1,2
22,1521,1998,1997全年,98'06/04,98'06/20,58.5,98'06/20,1,,98'07/23,,10'09/03,3061,1,0,1,1,0,1,2
23,1521,1997,1996全年,97'04/25,97'05/28,,,,,,,,,1.18,0,1.18,0,0,0,1.18
24,1521,1996,1995全年,96'05/15,96'05/28,,,,,,,,,1.1,0,1.1,0,0,0,1.1
25,1521,1995,1994全年,,,,,,,,,,,0.24,0,0.24,1.02,0.6,1.62,1.86
26,1521,1994,1993全年,,,,,,,,,,,0,0,0,0.66,0.44,1.1,1.1
27,1521,1993,1992全年,,,,,,,,,,,0,0,0,2.11,3.44,5.55,5.55
