sid,季度,股票報酬率,負債/淨值比,淨值報酬率,季成交量(百萬股),t+1季周轉率,t+1季底個股市值,季底收盤價,淨值股價比,益本比,每股淨值(元),稅後EPS,稅後淨利,t+1季新淨值股價比,t+1季新益本比,成長指標0.02,成長指標0.04,成長指標0.06,成長指標0.08,成長指標0.1,成長指標0.15,成長指標0.2,成長指標0.3
1236,2021Q1,0.9401408450704225,--,-,740.0,-,-,13.35,1.1168539325842697,-,--,-,-,-,-,-,-,-,-,-,-,-,-
1236,2020Q4,1.0676691729323307,--,-,2110.0,-,-,14.2,1.0591549295774647,-,--,-,-,1.1265917602996254,-,-,-,-,-,-,-,-,-
1236,2020Q3,1.0967741935483872,0.650990099009901,1.47,2790.0,2.583333333333333,1436.4,13.3,1.0849624060150376,0.016541353383458645,14.91,0.22,0.24,1.0161971830985916,0.015492957746478873,2.474031626385084,2.4780698333415487,2.482114631610448,2.4861660319503693,2.4902240451374595,2.500398080188807,2.51061368217845,2.531170266968369
1236,2020Q2,1.1923076923076923,0.5699386503067484,-3.32,3550.0,3.2870370370370368,1339.2000000000003,12.4,1.2540322580645162,-0.03951612903225806,15.04,-0.49,-0.53,1.169172932330827,-0.03684210526315789,-2.33052710892483,-2.3411019851006585,-2.351724845273629,-2.362395907173381,-2.3731153895175137,-2.400127379123676,-2.427446832743475,-2.4830221706978817
1236,2020Q1,0.759124087591241,0.5962891874600128,0.86,1280.0,1.1851851851851851,1123.2,10.4,1.45,0.0125,14.43,0.13,0.14,1.2161290322580645,0.010483870967741936,1.8738736498799533,1.8878507826421604,1.9019321701604255,1.9161185900659234,1.930410825790141,1.966609553423941,2.0034870732945023,2.0793296428055443
1236,2019Q4,1.057915057915058,0.6243323442136498,2.91,1480.0,1.3703703703703702,1479.6000000000001,13.7,1.105109489051095,0.033576642335766425,15.55,0.46,0.48,1.4557692307692307,0.04423076923076923,3.917823469782899,3.9256625934480085,3.933517402316984,3.9413879277741537,3.94927420126664,3.9690589895922312,3.988942894319759,4.029010041652917
1236,2019Q3,0.9852398523985239,0.5391676866585068,0.68,2550.0,2.3611111111111107,1398.6000000000001,12.95,1.294980694980695,0.007722007722007723,15.08,0.1,0.11,1.224087591240876,0.007299270072992701,1.6887079487515697,1.6974610334385325,1.7062594880141093,1.7151035476441725,1.7239934487135302,1.7464203200323416,1.769138935242364,1.8154666275130154
1236,2019Q2,0.928082191780822,0.5006097560975611,-3.02,1720.0,1.5925925925925923,1463.4,13.55,1.2494464944649446,-0.035424354243542434,15.14,-0.48,-0.52,1.3073359073359074,-0.037065637065637064,-2.029017172607144,-2.0380745973934107,-2.0471724540423866,-2.0563109230397583,-2.06549018567689,-2.088618011480469,-2.1120048055086893,-2.1595669296438746
1236,2019Q1,1.0656934306569343,0.4667033571821684,0.47,2550.0,2.3611111111111107,1576.8000000000002,14.6,1.1363013698630138,0.005479452054794521,16.77,0.08,0.09,1.2243542435424353,0.005904059040590406,1.4737614944562063,1.4775326139740068,1.4813133831823924,1.4851038267733752,1.4889039695021495,1.4984469230799167,1.5080510410879306,1.52744434101202
1236,2018Q4,0.85625,0.5223555070883316,2.72,1160.0,1.074074074074074,1479.6000000000001,13.7,1.251094890510949,0.032846715328467155,16.93,0.45,0.49,1.1739726027397261,0.03082191780821918,3.7367044127052456,3.7534838354652837,3.7703386051077774,3.7872690599728966,3.8042755399200994,3.8471265936393104,3.890460318181279,3.9785975880340874
