sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1802,2020Q3,431.6,50,13.84,432.4
1802,2020Q2,419.6,50.7,13.04,407.8
1802,2020Q1,418,49.9,13.39,420.3
1802,2019Q4,439.6,50.3,13.81,433.6
1802,2019Q3,442.4,50,14.09,442.2
1802,2019Q2,428.1,48.2,14.68,461
1802,2019Q1,403.6,45.4,15.46,484.7
1802,2018Q4,373.4,43.9,15.21,477.3
1802,2018Q3,369.8,43.7,15.2,477.1
1802,2018Q2,360.3,42,15.86,498.1
1802,2018Q1,335.7,39.5,16.37,513.4
1802,2017Q4,344.1,41,15.83,496.1
1802,2017Q3,356.5,42.4,15.41,483.5
1802,2017Q2,366.6,44,14.94,466.4
1802,2017Q1,357.6,44.2,14.53,452.3
1802,2016Q4,384.3,44.8,15.16,472.6
1802,2016Q3,390.9,44.8,15.47,481.8
1802,2016Q2,466.6,51,16.51,447.4
1802,2016Q1,479.7,50.9,17.14,462.8
1802,2015Q4,487.4,50.8,17.49,472.9
1802,2015Q3,516.1,51.5,18.9,486
1802,2015Q2,506.4,50.6,19.2,494.2
1802,2015Q1,511.9,50.3,19.65,506.1
1802,2014Q4,534.5,50.4,20.39,525.2
1802,2014Q3,524.6,51.1,19.45,502
1802,2014Q2,543.9,53,18.61,481.8
1802,2014Q1,555.9,52.7,19.25,498.8
1802,2013Q4,501.9,49.7,19.58,507.5
1802,2013Q3,488.1,50.1,18.72,485.7
1802,2013Q2,458.5,48.2,19.01,493.5
1802,2013Q1,423.1,46.1,19.1,495.1
1802,2012Q4,396.3,44.6,18.39,492.7
1802,2012Q3,363.7,42.2,18.53,498.9
1802,2012Q2,371,41.9,19.89,514
1802,2012Q1,342.7,39.4,20.53,527.9
1802,2011Q4,321.2,37.7,21.29,530.7
1802,2011Q3,302.1,36.6,20.95,524.3
1802,2011Q2,240.8,32.1,22.38,509.3
1802,2011Q1,219.9,29.9,22.75,516.3
1802,2010Q4,188.1,27.4,22,499.3
1802,2010Q3,190.4,28,21.5,489.9
1802,2010Q2,179.8,27.6,21.3,471.2
1802,2010Q1,163,26.2,20.78,459.6
1802,2009Q4,166,27,20.35,450
1802,2009Q3,174.4,28.5,19.7,436.8
1802,2009Q2,187.6,30.5,19.74,427.9
1802,2009Q1,205.8,32.2,20.03,434.4
1802,2008Q4,198,31.6,19.79,429.5
1802,2008Q3,227.7,34.9,19.5,424.6
1802,2008Q2,217.5,33.6,21.35,430.2
1802,2008Q1,195.2,31,21.71,435.1
1802,2007Q4,159.2,26.5,21.97,441.9
1802,2007Q2,152.7,27.4,22.34,403.9
1802,2006Q4,133.6,26.3,21.23,374.2
1802,2006Q2,144.8,29.2,21.53,350.8
1802,2005Q4,134.1,28.6,20.94,334.1
1802,2005Q2,126,28.7,19.74,312.9
1802,2004Q4,98.25,24.9,21.06,296.8
1802,2003Q4,64.51,19.6,20.65,265.2
1802,2002Q4,57.14,18.5,21.04,252.5
1802,2001Q4,46.79,16,20.4,244.9
1802,2000Q4,56.85,19.6,20.96,232.7
1802,1999Q4,69.08,23.6,20.09,223
1802,1998Q4,90.98,29,20.05,222.6
1802,1997Q4,81.15,27.5,21.34,213.5
1802,1996Q4,71.26,28,21.78,183
1802,1995Q4,69.02,30.7,21.36,156
