ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1472,2020,2019全年,20'06/02,,,,,,,,,,0,0,0,0,0,0,0
1,1472,2019,2018全年,19'06/20,,,,,,,,,,0,0,0,0,0,0,0
2,1472,2018,2017全年,18'06/29,,,,,,,,,,0,0,0,0,0,0,0
3,1472,2017,2016全年,17'06/28,,,,,,,,,,0,0,0,0,0,0,0
4,1472,2016,2015全年,16'06/23,,,,,,,,,,0,0,0,0,0,0,0
5,1472,2015,2014全年,15'06/23,,,,,,,,,,0,0,0,0,0,0,0
6,1472,2014,2013全年,14'06/24,,,,,,,,,,0,0,0,0,0,0,0
7,1472,2013,2012全年,13'06/28,,,,,,,,,,0,0,0,0,0,0,0
8,1472,2012,2011全年,12'06/22,,,,,,,,,,0,0,0,0,0,0,0
9,1472,2011,2010全年,11'06/23,,,,,,,,,,0,0,0,0,0,0,0
10,1472,2010,2009全年,10'06/14,,,,,,,,,,0,0,0,0,0,0,0
11,1472,2009,2008全年,09'06/16,,,,,,,,,,0,0,0,0,0,0,0
12,1472,2008,2007全年,08'06/19,,,,,,,,,,0,0,0,0,0,0,0
13,1472,2007,2006全年,07'06/22,,,,,,,,,,0,0,0,0,0,0,0
14,1472,2006,2005全年,06'06/23,,,,,,,,,,0,0,0,0,0,0,0
15,1472,2005,2004全年,05'06/17,,,,,,,,,,0,0,0,0,0,0,0
16,1472,2004,2003全年,04'06/11,,,,,,,,,,0,0,0,0,0,0,0
17,1472,2003,2002全年,03'05/23,03'12/18,11.65,03'12/18,1,,,,,,0.1,0,0.1,0,0,0,0.1
18,1472,2002,2001全年,02'05/31,,,,,,,,,,0,0,0,0,0,0,0
19,1472,2001,2000全年,,,,,,,,,,,0,0,0,0,0,0,0
20,1472,2000,1999全年,00'06/17,,,,,,00'10/20,9.5,00'10/20,1,0,0,0,1,0.5,1.5,1.5
21,1472,1999,1998全年,99'06/05,,,,,,,,,,0.6,0,0.6,2,0,2,2.6
22,1472,1998,1997全年,,,,,,,,,,,0,0,0,2.2,0,2.2,2.2
23,1472,1997,1996全年,97'03/07,,,,,,97'04/26,,,,0,0,0,1,1,2,2
24,1472,1996,1995全年,96'09/18,,,,,,96'09/25,,,,0,0,0,3.5,0,3.5,3.5
25,1472,1995,1994全年,,,,,,,,,,,0,0,0,0,0,0,0
26,1472,1994,1993全年,,,,,,,,,,,0,0,0,0,0,0,0
27,1472,1993,1992全年,,,,,,,,,,,0,0,0,0,0,0,0
