ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2454,2020,2019全年,20'06/11,20'07/06,574,20'07/06,1,20'07/30,,,,,5,5.5,10.5,0,0,0,10.5
1,2454,2019,2018全年,19'06/14,19'07/08,312,19'07/11,4,19'08/01,,,,,6,3,9,0,0,0,9
2,2454,2018,2017全年,18'06/15,18'07/09,275,18'07/12,4,18'08/02,,,,,7.5,2.5,10,0,0,0,10
3,2454,2017,2016全年,17'06/15,17'07/06,255.5,17'07/27,16,17'08/03,,,,,8,1.5,9.5,0,0,0,9.5
4,2454,2016,2015全年,16'06/24,16'07/15,235,16'07/27,9,16'08/11,,,,,11,0,11,0,0,0,11
5,2454,2015,2014全年,15'06/12,15'07/15,367,19'09/09,1021,15'08/07,,,,,22,0,22,0,0,0,22
6,2454,2014,2013全年,14'06/12,14'07/04,520,20'06/19,1461,,,,,,15,0,15,0,0,0,15
7,2454,2013,2012全年,13'06/21,13'07/16,349,13'07/26,9,,,,,,0.5,8.5,9,0,0,0,9
8,2454,2012,2011全年,12'06/13,12'07/16,239,12'07/17,2,,,,,,9,0,9,0,0,0,9
9,2454,2011,2010全年,11'06/15,11'07/08,284.5,11'09/16,50,,,,,,20,0,20,0,0,0,20
10,2454,2010,2009全年,10'06/15,10'07/28,456,10'09/06,29,,10'07/28,456,10'09/06,29,26,0,26,0.02,0,0.02,26.02
11,2454,2009,2008全年,09'06/10,09'07/17,432.5,09'07/17,1,,09'07/17,432.5,09'07/17,1,14,0,14,0.02,0,0.02,14.02
12,2454,2008,2007全年,08'06/13,08'07/16,261,08'07/18,3,,08'07/16,261,08'07/18,3,19,0,19,0.1,0,0.1,19.1
13,2454,2007,2006全年,07'06/11,07'07/25,572,07'10/24,63,,07'07/25,572,07'10/24,63,15,0,15,0.5,0,0.5,15.5
14,2454,2006,2005全年,06'06/21,06'08/02,253.5,06'08/16,11,,06'08/02,253.5,06'08/16,11,11,0,11,1,0,1,12
15,2454,2005,2004全年,05'06/13,05'08/10,320.5,05'12/05,82,,05'08/10,320.5,05'12/05,82,10,0,10,1,0,1,11
16,2454,2004,2003全年,04'06/09,04'07/29,185,04'08/20,17,,04'07/29,185,04'08/20,17,8.55,0,8.55,1.81,0,1.81,10.36
17,2454,2003,2002全年,03'05/16,03'08/19,294,06'05/11,677,,03'08/19,294,06'05/11,677,8,0,8,3.5,0,3.5,11.5
18,2454,2002,2001全年,02'06/03,02'08/29,295,03'07/28,226,,02'08/29,295,03'07/28,226,4,0,4,4,0,4,8
19,2454,2001,2000全年,01'06/08,01'08/30,,01'11/22,56,,01'08/30,263,01'11/22,56,1,0,1,4,0,4,5
20,2454,2000,1999全年,00'06/09,,,,,,,,,,0,0,0,7.5,0,7.5,7.5
