sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2633,2020Q2,3677,84.8,11.7,658.3
2633,2020Q1,3630,83.4,12.83,722.1
2633,2019Q4,3720,84,12.63,710.8
2633,2019Q3,3605,83.9,12.31,692.6
2633,2019Q2,3653,84.4,11.97,673.5
2633,2019Q1,3576,83.3,12.74,717
2633,2018Q4,3636,84,12.33,694.1
2633,2018Q3,3607,84.2,11.99,674.6
2633,2018Q2,3779,85.3,11.61,653.6
2633,2018Q1,3751,85.1,11.62,654.2
2633,2017Q4,3770,85.7,11.2,630.2
2633,2017Q3,3744,85.8,10.97,617.6
2633,2017Q2,3968,86.8,10.77,606
2633,2017Q1,3961,86.3,11.14,626.8
2633,2016Q4,4001,86.8,10.85,610.6
2633,2016Q3,4041,87.1,10.65,596.9
2633,2016Q2,4091,87.4,10.49,587.8
2633,2016Q1,4318,87.6,10.94,613.2
2633,2015Q4,4464,88.1,10.74,602
2633,2015Q3,4541,98.1,-,85.87
2633,2015Q2,4610,92,3.79,398.7
2633,2015Q1,4597,91.7,-,418.6
2633,2014Q4,4567,91,4.28,449.9
2633,2014Q2,4528,90.4,4.58,481.5
2633,2013Q4,4575,91.4,4.09,431.3
2633,2013Q2,4559,91.6,3.97,418.4
2633,2012Q4,4648,92.1,3.07,398
2633,2012Q2,4716,92.3,2.89,391.2
