sid,季度,股票報酬率,負債/淨值比,淨值報酬率,季成交量(百萬股),t+1季周轉率,t+1季底個股市值,季底收盤價,淨值股價比,益本比,每股淨值(元),稅後EPS,稅後淨利,t+1季新淨值股價比,t+1季新益本比,成長指標0.02,成長指標0.04,成長指標0.06,成長指標0.08,成長指標0.1,成長指標0.15,成長指標0.2,成長指標0.3
2504,2021Q1,0.988,--,-,163000.0,-,-,24.7,0.6680161943319838,-,--,-,-,-,-,-,-,-,-,-,-,-,-
2504,2020Q4,1.0660980810234542,--,-,470000.0,-,-,25,0.6024,-,--,-,-,0.6097165991902834,-,-,-,-,-,-,-,-,-
2504,2020Q3,1.5728476821192052,0.6787109375,3.5,1141000.0,96.69491525423729,27671.0,23.45,0.6328358208955224,0.023027718550106612,16.5,0.54,7.21,0.5936,0.0216,4.459008855528721,4.418391105263012,4.378143347901578,4.338262213126067,4.298744361318835,4.20151745229913,4.106489574215662,3.9228330893275922
2504,2020Q2,1.3665158371040722,0.6580882352941176,-5.65,428000.0,52.25885225885225,27149.850000000002,33.15,0.9774834437086093,-0.06726998491704374,15.06,-2.23,-18.2,0.6294243070362473,-0.07797202797202797,4.637887061028274,4.635775084235663,4.633664069184015,4.63155401543538,4.629444922552001,4.624176391258105,4.618913855806575,4.608406745144145
2504,2020Q1,0.7673611111111112,0.6386437529029261,1.31,677000.0,48.70503597122302,15359.5,11.05,1.2941176470588236,0.017194570135746604,14.84,0.19,2.68,0.9470198675496689,0.012582781456953643,2.3219424695497772,2.333946680475722,2.3460129519745903,2.358141604893352,2.3703329617377253,2.4010878150353023,2.432241709740405,2.4957674006541137
2504,2019Q4,1.587651598676957,0.7248603351955306,2.62,1352000.0,97.26618705035972,20016.0,14.4,0.9965277777777777,0.027083333333333334,14.76,0.39,5.36,1.2986425339366514,0.03529411764705882,3.619748182418137,3.619496382353427,3.619244599804652,3.6189928347705926,3.618741087250031,3.618111795062186,3.6174826123070547,3.616224575018816
2504,2019Q3,1.0926143024618993,0.7662025924147863,1.21,231000.0,16.618705035971225,12607.3,9.07,1.5931642778390296,0.018743109151047408,14.3,0.17,2.33,1.003472222222222,0.011805555555555555,2.2306810859251205,2.2515557045719787,2.272625667011548,2.2938928012627238,2.315358952450927,2.3699072943983714,2.4257407595903415,2.541384879657289
2504,2019Q2,0.9964953271028036,0.7592149353757779,0.6,173000.0,12.446043165467627,11856.699999999999,8.53,1.652989449003517,0.008206330597889801,14.35,0.07,1.01,1.5545755237045202,0.007717750826901875,1.6161638349334169,1.6324909633416802,1.6489830348802739,1.6656417158701549,1.682468689466116,1.7252836032099648,1.7691880568961438,1.8603771946907246
2504,2019Q1,1.0239234449760768,0.7210626185958254,1.21,48100.0,3.4604316546762592,11898.400000000001,8.56,1.644859813084112,0.01985981308411215,14.45,0.17,2.31,1.6506447831184057,0.019929660023446663,2.2321061881896664,2.254433500160453,2.2769841477693378,2.29976036499806,2.322764408174432,2.3812862660545884,2.441282577322135,2.5658480909050687
2504,2018Q4,0.8979591836734693,0.7351797862001944,0.63,76800.0,5.525179856115107,11620.4,8.36,1.6842105263157896,0.009569377990430623,14.1,0.08,1.1,1.644859813084112,0.009345794392523364,1.647083179052178,1.6643453979856624,1.68178853322398,1.6994144808564742,1.71722515684441,1.7625727886276417,1.809117938220435,1.9059281197611178
2504,2018Q3,1.0458422174840085,0.7279805352798053,0.75,134000.0,9.640287769784173,12940.900000000001,9.31,1.543501611170784,0.010741138560687433,14.08,0.1,1.37,1.7188995215311005,0.01196172248803828,1.765258008422797,1.7806490493147542,1.7961742825676055,1.8118348781860214,1.827632016375781,1.8677300737949165,1.9087078784467448,1.9933803591759793
2504,2018Q2,0.9968119022316685,0.7291768144179249,0.88,104000.0,7.482014388489208,13038.2,9.38,1.519189765458422,0.011727078891257995,14.08,0.11,1.64,1.530612244897959,0.011815252416756175,1.8957893962116732,1.911711401483309,1.9277671295473484,1.9439577034900413,1.960284255830009,2.0017030603650654,2.0439970019441556,2.1312846499334412
