ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2498,21Q1,32,30.8,31.5,27.7,29.15,-1.6,-5.2,12.4,164,5.1,47.7,1.5,-8.19,0,-0.21,-8.4,,+0.14,29.9,-1.51,1.41,4.7
1,2498,20Q4,63,28.75,33,28.35,30.75,+2.15,+7.52,16.3,361,5.7,110,1.7,+17.8,0,-0.15,+17.6,12.5,-3.07,30,+0.75,2.91,9.7
2,2498,20Q3,66,33.95,34.4,27.3,28.6,-4.55,-13.7,21.4,470,7.1,145,2.2,-30.3,-0.12,-3.13,-33.5,11.4,-1.57,33,-1.79,2.16,6.5
3,2498,20Q2,60,28.3,33.15,27.7,33.15,+4.75,+16.7,19.2,428,7.1,129,2.1,-10.5,-0.03,+2.14,-8.35,14.8,+0.25,34.6,+0.06,3.96,11.4
4,2498,20Q1,56,38.75,38.85,25.4,28.4,-10.05,-26.1,35,417,7.5,138,2.5,+18.1,-0.01,-2.71,+15.4,15.5,-13.1,34.4,-0.43,3.9,11.4
5,2498,19Q4,64,36,40.7,34.05,38.45,+2.95,+8.31,18.7,475,7.4,179,2.8,-1.6,+0.11,-0.37,-1.86,14.9,+2.04,47.5,+1.34,4.34,9.1
6,2498,19Q3,63,36.8,41,32.35,35.5,-1.05,-2.87,23.7,422,6.7,157,2.5,+7.96,-0.06,-1.18,+6.72,16.3,-2.98,45.5,+0.08,3,6.6
7,2498,19Q2,61,40.4,45.9,34.1,36.55,-3.4,-8.51,29.5,693,11.4,278,4.6,-18.9,-0.13,-0.16,-19.2,15.5,-6.16,48.5,-4.47,2.92,6
8,2498,19Q1,54,35.8,42.55,32.35,39.95,+4.6,+13,28.9,854,15.8,318,5.9,-80.7,+0.17,+7.71,-72.8,16.4,+18.2,54.6,-3.26,7.39,13.5
9,2498,18Q4,65,40.65,49.6,30.05,35.35,-5.25,-12.9,48.2,980,15.1,397,6.1,-38.6,0,+2.25,-36.4,24.7,+7.28,36.4,+4.32,10.7,29.3
10,2498,18Q3,64,56.8,57.5,37.05,40.6,-16.3,-28.6,35.9,347,5.4,161,2.5,+5,-0.07,-0.66,+4.27,30.1,-10.8,29.1,+3.97,6.34,21.8
11,2498,18Q2,60,69,70.4,55,56.9,-11.2,-16.4,22.6,352,5.9,211,3.5,-11.2,+0.05,+0.85,-10.3,30.7,-2.98,39.9,-3.33,2.38,6
