sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1734,2020Q3,30.24,49.2,16.09,31.17
1734,2020Q2,31.44,50.2,15.91,31.2
1734,2020Q1,30.05,48.5,16.71,31.85
1734,2019Q4,27.14,45.9,16.59,32.03
1734,2019Q3,28.11,46.5,16.5,32.35
1734,2019Q2,29.15,46.8,17.29,33.16
1734,2019Q1,24.83,42,17.61,34.28
1734,2018Q4,24.55,41.8,17.45,34.23
1734,2018Q3,24.58,41.4,17.5,34.84
1734,2018Q2,25.14,41.7,18.11,35.19
1734,2018Q1,23.96,39.8,18.44,36.2
1734,2017Q4,24.16,40,18.33,36.27
1734,2017Q3,23.43,39,18.3,36.56
1734,2017Q2,23.26,39,18.11,36.45
1734,2017Q1,22.92,38.3,18.15,36.88
1734,2016Q4,24.24,39.1,18.43,37.82
1734,2016Q3,25.96,40.6,18.34,37.96
1734,2016Q2,25.01,39.9,19.37,37.68
1734,2016Q1,23.31,37.5,19.75,38.8
1734,2015Q4,24.26,38,19.96,39.6
1734,2015Q3,21.88,36.1,19.55,38.67
1734,2015Q2,23.47,37.3,19.64,39.44
1734,2015Q1,22.18,34.5,20.82,42.1
1734,2014Q4,23.85,36.9,20.49,40.79
1734,2014Q3,21.8,38.8,18.59,34.31
1734,2014Q2,22.89,39.5,20.25,35.06
1734,2014Q1,21.35,37.3,20.7,35.93
1734,2013Q4,22.09,38.7,20.15,34.94
1734,2013Q3,19.9,36.5,19.81,34.55
1734,2013Q2,19.52,37.1,18.93,33.08
1734,2013Q1,18.39,35.5,19.12,33.38
1734,2012Q4,18.45,40.7,17.3,26.91
1734,2012Q3,17.6,39.4,17.3,27.04
1734,2012Q2,16.26,38.2,16.9,26.29
1734,2012Q1,14.9,36.1,17,26.34
1734,2011Q4,19.62,42.3,16.93,26.76
1734,2011Q3,14.91,40.5,15.88,21.93
1734,2011Q2,15.63,42.3,15.56,21.32
1734,2011Q1,15.63,41.5,16.1,22.03
1734,2010Q4,15.52,41.8,15.87,21.61
1734,2010Q3,14.92,40.7,15.96,21.74
1734,2010Q2,15.54,42.1,16.42,21.36
1734,2010Q1,14.17,39.7,16.58,21.49
1734,2009Q4,14.91,41.6,16.48,20.93
1734,2009Q3,15.61,43.4,16.01,20.33
1734,2009Q2,16.34,45.9,15.63,19.24
1734,2009Q1,17.6,49.1,15.49,18.27
1734,2008Q4,18.18,50.6,15.04,17.75
1734,2008Q3,15.65,47,14.97,17.67
1734,2008Q2,19.89,54.2,14.26,16.83
1734,2008Q1,15.91,48.1,14.69,17.19
1734,2007Q4,14.65,46.3,14.55,17
1734,2007Q2,13.07,43.8,14.39,16.8
1734,2006Q4,11.11,40,14.21,16.64
1734,2006Q2,10.47,38.8,15.14,16.5
1734,2005Q4,11.95,42.1,15.36,16.44
1734,2005Q2,9.92,42.3,14.82,13.5
1734,2004Q4,10.3,43.9,14.49,13.16
1734,2003Q4,11.18,54.2,13.96,9.43
1734,2002Q4,7.83,47.2,13.61,8.75
