ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1474,2020,2019全年,20'06/19,,,,,,,,,,0,0,0,0,0,0,0
1,1474,2019,2018全年,19'06/25,19'08/27,9.16,19'11/20,58,19'09/20,,,,,0.3,0,0.3,0,0,0,0.3
2,1474,2018,2017全年,18'06/27,18'07/30,11.9,20'06/08,453,18'08/23,,,,,0.6,0,0.6,0,0,0,0.6
3,1474,2017,2016全年,17'06/08,17'07/20,11.55,17'09/26,49,17'08/25,,,,,0.6,0,0.6,0,0,0,0.6
4,1474,2016,2015全年,16'06/21,16'07/07,10.15,16'10/06,62,16'07/29,,,,,0.5,0,0.5,0,0,0,0.5
5,1474,2015,2014全年,15'06/30,15'08/28,8.4,15'08/31,2,15'09/18,,,,,0.3,0,0.3,0,0,0,0.3
6,1474,2014,2013全年,14'06/20,14'08/27,8.85,15'03/20,138,14'09/19,,,,,0.3,0,0.3,0,0,0,0.3
7,1474,2013,2012全年,13'06/25,13'08/27,9.07,13'10/03,27,,,,,,0.1,0,0.1,0,0,0,0.1
8,1474,2012,2011全年,12'06/29,12'09/13,7.15,13'06/07,180,,,,,,0.3,0,0.3,0,0,0,0.3
9,1474,2011,2010全年,11'06/28,11'09/19,10.35,15'06/03,916,,,,,,0.51,0,0.51,0,0,0,0.51
10,1474,2010,2009全年,10'06/23,10'09/23,10.8,10'09/23,1,,,,,,0.2,0,0.2,0,0,0,0.2
11,1474,2009,2008全年,,,,,,,,,,,0,0,0,0,0,0,0
12,1474,2008,2007全年,08'06/25,08'09/16,4.91,09'04/13,141,,08'09/16,4.91,09'04/13,141,0.1,0,0.1,0.4,0,0.4,0.5
13,1474,2007,2006全年,07'06/28,07'08/22,10.4,10'08/09,739,,,,,,0.5,0,0.5,0,0,0,0.5
14,1474,2006,2005全年,06'05/26,06'11/02,8.42,06'12/04,23,,,,,,0.46,0,0.46,0,0,0,0.46
15,1474,2005,2004全年,05'06/24,05'08/25,8.39,06'05/03,169,,05'08/25,8.39,06'05/03,169,0.3,0,0.3,0.8,0,0.8,1.1
16,1474,2004,2003全年,04'06/18,04'08/05,11.3,05'01/03,104,,04'08/05,11.3,05'01/03,104,0.59,0,0.59,0.4,0,0.4,0.99
17,1474,2003,2002全年,03'05/30,03'10/17,12.8,04'01/27,66,,03'10/17,12.8,04'01/27,66,0.3,0,0.3,0.7,0,0.7,1
18,1474,2002,2001全年,02'05/28,,,,,,02'08/15,10,02'09/17,23,0,0,0,1.2,0,1.2,1.2
19,1474,2001,2000全年,01'06/08,,,,,,01'08/23,10,01'12/11,74,0,0,0,1.95,0.05,2,2
20,1474,2000,1999全年,00'05/03,,,,,,00'09/11,,,,0,0,0,2.15,0.35,2.5,2.5
21,1474,1999,1998全年,99'04/27,,,,,,99'07/14,,,,0,0,0,1,0.3,1.3,1.3
22,1474,1998,1997全年,98'05/22,,,,,,98'07/15,,,,0,0,0,1,0.3,1.3,1.3
23,1474,1997,1996全年,,,,,,,,,,,0,0,0,3.5,1.5,5,5
24,1474,1991,1990全年,,,,,,,,,,,0,0,0,3.33,0,3.33,3.33
