sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1464,2020Q3,119.5,68.3,12.45,55.52
1464,2020Q2,127.6,69.6,12.34,55.78
1464,2020Q1,126.4,66.4,14.37,63.8
1464,2019Q4,125.2,66.6,14.28,62.68
1464,2019Q3,122,66,14.15,62.73
1464,2019Q2,125,71,12.75,51.01
1464,2019Q1,118,68.5,13.77,54.17
1464,2018Q4,114,68.6,13.27,52.21
1464,2018Q3,110.3,68.5,13.02,50.77
1464,2018Q2,105.7,67.4,13.16,51.18
1464,2018Q1,88.47,61.3,14.65,55.84
1464,2017Q4,83.72,59.8,14.85,56.3
1464,2017Q3,74.34,57.2,14.65,55.54
1464,2017Q2,78.48,64,13.57,44.05
1464,2017Q1,61.34,55.9,15.09,48.4
1464,2016Q4,61.53,55.5,15.46,49.39
1464,2016Q3,46.07,49,15.03,47.92
1464,2016Q2,44.62,48.6,14.94,47.1
1464,2016Q1,47.69,51.6,15.77,44.77
1464,2015Q4,48.77,53.2,15.35,42.82
1464,2015Q3,43.06,51.4,15.04,40.79
1464,2015Q2,39.13,50.1,15.2,38.99
1464,2015Q1,37.67,49.7,15.46,38.16
1464,2014Q4,42.61,53.1,15.1,37.64
1464,2014Q3,35.48,56.8,11.17,27.04
1464,2014Q2,31.7,54.5,11.03,26.5
1464,2014Q1,27.22,51.3,11.08,25.79
1464,2013Q4,29.68,53.7,10.95,25.59
1464,2013Q3,25.57,50.1,10.94,25.48
1464,2013Q2,22.28,46.3,11.11,25.87
1464,2013Q1,23.28,47.1,11.22,26.11
1464,2012Q4,22.96,47.4,11.05,25.5
1464,2012Q3,22.32,47,10.93,25.18
1464,2012Q2,23,46.9,10.98,26.06
1464,2012Q1,23.46,47.1,11.11,26.4
1464,2011Q4,22.29,42.2,11.26,30.48
1464,2011Q3,24.65,47.8,11.43,26.9
1464,2011Q2,22.57,46.3,11.17,26.14
1464,2011Q1,22.79,45.2,11.18,27.66
1464,2010Q4,19.57,41.3,11.27,27.77
1464,2010Q3,19.35,40.5,11.42,28.47
1464,2010Q2,19.85,40.9,11.46,28.73
1464,2010Q1,16.95,37.4,11.39,28.33
1464,2009Q4,16,35.6,11.59,28.93
1464,2009Q3,16.68,36.6,11.51,28.84
1464,2009Q2,14.11,34.1,11.6,27.28
1464,2009Q1,14.44,34.3,11.52,27.63
1464,2008Q4,17.23,38.5,11.21,27.58
1464,2008Q3,17.43,38.5,11.43,27.82
1464,2008Q2,16.48,37.7,11.16,27.21
1464,2008Q1,16.58,37.5,11.34,27.68
1464,2007Q4,14.88,34.1,11.73,28.75
1464,2007Q2,14.04,33.4,11.32,27.98
1464,2006Q4,13.07,31.9,11.19,27.86
1464,2006Q2,13.9,33.8,10.77,27.25
1464,2005Q4,6.24,24.4,11.02,19.36
1464,2005Q2,7.43,28.6,10.59,18.6
1464,2004Q4,7.9,28.4,11.05,19.9
1464,2003Q4,8.11,28.2,8.59,20.62
1464,2002Q4,13.12,41.3,7.77,18.62
