sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1473,2020Q3,20.41,36.7,24.09,35.2
1473,2020Q2,23,39,24.62,35.97
1473,2020Q1,22.26,36.7,26.3,38.38
1473,2019Q4,20.14,34.5,26.14,38.16
1473,2019Q3,18.87,32.6,26.73,39.05
1473,2019Q2,23.11,37.2,26.72,38.99
1473,2019Q1,23.62,37.2,27.27,39.81
1473,2018Q4,22.15,36.4,26.51,38.71
1473,2018Q3,25.16,39.6,25.72,38.42
1473,2018Q2,30.45,44.8,25.15,37.56
1473,2018Q1,24.16,38.8,25.35,38.15
1473,2017Q4,23.14,37.1,25.98,39.23
1473,2017Q3,25.8,39.2,26.35,39.97
1473,2017Q2,25.81,39.8,25.82,39.1
1473,2017Q1,22.43,35.4,26.98,40.96
1473,2016Q4,26.68,38.9,27.55,41.93
1473,2016Q3,26.12,38.4,27.47,41.93
1473,2016Q2,27.73,39.9,27.38,41.68
1473,2016Q1,29.68,41.6,27.37,41.7
1473,2015Q4,34.12,44.4,27.59,42.79
1473,2015Q3,34.42,44.2,27.64,43.42
1473,2015Q2,34.94,45.7,26.39,41.56
1473,2015Q1,36.41,44.6,28.52,45.15
1473,2014Q4,37.57,45.2,28.23,45.52
1473,2014Q3,32.32,42.4,27.26,43.9
1473,2014Q2,38.29,46.9,26.84,43.27
1473,2014Q1,36.43,42.9,29.86,48.58
1473,2013Q4,38.83,44.4,29.15,48.54
1473,2013Q3,32.66,40.4,28.45,48.14
1473,2013Q2,35.88,42.2,28.57,49.07
1473,2013Q1,34.2,40.3,29.15,50.65
1473,2012Q4,34.21,41.8,27.52,47.69
1473,2012Q3,38.63,45.3,26.98,46.74
1473,2012Q2,41.72,47.1,26.69,46.94
1473,2012Q1,31.02,37.6,29.14,51.43
1473,2011Q4,37.86,41.7,29.2,52.87
1473,2011Q3,31.5,38.4,29.03,50.46
1473,2011Q2,31.85,40.6,26.98,46.58
1473,2011Q1,25.65,33.9,28.95,49.96
1473,2010Q4,25.82,34.8,27.76,48.35
1473,2010Q3,22.92,32.2,27.73,48.25
1473,2010Q2,24.77,34.3,27.55,47.48
1473,2010Q1,21.68,31.3,27.85,47.64
1473,2009Q4,26.06,36,26.99,46.31
1473,2009Q3,21.06,31.9,26.41,44.88
1473,2009Q2,24.9,35.7,27.84,44.84
1473,2009Q1,22.67,32.5,29.04,47.09
1473,2008Q4,25.7,36.1,28.08,45.49
1473,2008Q3,25.28,36.5,27.46,44.04
1473,2008Q2,25.24,38,26.02,41.27
1473,2008Q1,26.3,37,28.64,44.71
1473,2007Q4,22.58,33.6,28.67,44.59
1473,2007Q2,24.36,38.7,27.22,38.51
1473,2006Q4,26.7,41.7,27.39,37.37
1473,2006Q2,29.69,48.2,24.57,31.97
1473,2005Q4,25.09,43.2,25.43,33.03
1473,2005Q2,22.63,43.8,22.75,29.07
1473,2004Q4,20.56,40.5,23.61,30.2
1473,2003Q4,15.58,34.9,23.62,29.04
1473,2002Q4,17.28,36.9,24.16,29.58
1473,2001Q4,13.54,32.5,24.21,28.11
1473,2000Q4,13.69,36.4,25.25,23.95
1473,1999Q4,10.99,36.6,28.25,19.08
1473,1998Q4,13.21,59.1,23.87,9.16
1473,1997Q4,11,64.3,20.74,6.12
