ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1457,21Q1,23,16.45,16.45,13.9,14.3,-2.2,-13.3,15.5,26.2,1.1,3.95,0.17,-1.57,0,-0.05,-1.62,2,-2.81,3.41,-0.23,0,0.06
1,1457,20Q4,63,13.5,17,13.5,16.5,+2.95,+21.8,25.8,107,1.7,16.5,0.26,+0.69,0,-0.43,+0.26,2.5,+3.92,6.22,+0.22,0.23,3.7
2,1457,20Q3,66,12.9,14.6,12.75,13.55,+0.65,+5.04,14.3,63,0.95,8.62,0.13,-0.28,-0.02,+0.4,+0.1,2.2,-0.04,2.3,-0.02,0.01,0.4
3,1457,20Q2,60,11.15,13.45,10.95,12.9,+1.8,+16.2,22.5,40.4,0.67,4.93,0.08,-1.74,-0.02,0,-1.75,2.5,+0.52,2.34,+0.03,0.03,1.5
4,1457,20Q1,56,14.4,14.45,9.32,11.1,-3.25,-22.6,35.7,28.8,0.51,3.64,0.06,+0.16,0,-0.13,+0.03,3,-1.11,1.81,-0.04,0,0
5,1457,19Q4,64,13.95,15.25,13.8,14.35,+0.4,+2.87,10.4,34.1,0.53,4.86,0.08,-1.55,+0.01,-0.03,-1.57,3.1,+0.15,2.92,+0.04,0.04,1.5
6,1457,19Q3,63,14,14.3,13.4,13.95,0,0,6.45,47,0.75,6.53,0.1,-3,-0.26,-0.36,-3.61,3.4,-0.77,2.78,0,0,0.1
7,1457,19Q2,61,13.65,15.4,13.45,13.95,+0.45,+3.33,14.4,80.3,1.3,11.6,0.19,+1.52,+0.23,+0.5,+2.25,4.5,-1.51,3.54,0,0,0
8,1457,19Q1,54,13,13.75,12.5,13.5,+0.65,+5.06,9.73,32.6,0.6,4.27,0.08,-0.27,-0.08,+0.03,-0.32,4.1,-2.16,5.06,-0.06,0,0
9,1457,18Q4,65,13.95,13.95,11.8,12.85,-1.1,-7.89,15.4,42.8,0.66,5.44,0.08,-2.28,-0.52,-0.05,-2.85,4.4,-1.57,7.22,-0.01,0.06,0.8
10,1457,18Q3,64,14.9,15.15,13,13.95,-0.8,-5.42,14.6,80.8,1.3,11.2,0.18,+2.77,+0.31,-0.32,+2.76,5.1,-2.47,8.78,+0.07,0.07,0.8
11,1457,18Q2,60,14.7,15.9,13.45,14.75,+0.3,+2.08,17,194,3.2,28.7,0.48,-2.1,+0.1,-0.24,-2.23,4,-1.21,11.3,-0.04,0,0
