ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1904,21Q1,24,34.35,34.55,28.2,29.3,-4.7,-13.8,18.7,97.4,4.1,30.8,1.3,-22.9,-2.68,-0.35,-25.9,15.7,-2.59,3.09,-0.03,0.3,9.6
1,1904,20Q4,63,31.55,36,30.3,34,+2.45,+7.77,18.1,448,7.1,148,2.3,+1.54,-19.6,-0.16,-18.2,17.8,-1.28,5.68,-0.36,0.32,5.7
2,1904,20Q3,66,23.45,33.4,22.75,31.55,+8.25,+35.4,45.7,561,8.5,156,2.4,+34.2,+3.27,-0.83,+36.6,17.7,+2.76,6.97,+0.68,0.68,9.8
3,1904,20Q2,60,20.4,24.5,19.85,23.3,+2.75,+13.4,22.6,274,4.6,62.2,1,+16.5,+7.84,+1.17,+25.5,14.5,+1.32,4.2,-0.1,0,0
4,1904,20Q1,56,19.35,25.2,17.55,20.55,+1.25,+6.48,39.6,382,6.8,83,1.5,+22.9,+13.2,-1.64,+34.4,13.1,-1.73,2.88,+0.07,0.1,3.4
5,1904,19Q4,64,17.8,19.35,17.65,19.3,+1.45,+8.12,9.52,80.7,1.3,15,0.23,+2.44,0,-0.38,+2.06,10.9,+1.29,4.62,+0.01,0.02,0.5
6,1904,19Q3,63,20.45,20.7,17.3,17.85,-2.35,-11.6,16.8,79.7,1.3,15.1,0.24,-12.9,-0.83,+0.6,-13.1,10.8,-2.15,3.33,+0.01,0.02,0.5
7,1904,19Q2,61,20.7,21.55,18.95,20.2,-0.3,-1.46,12.7,119,1.9,24,0.39,-5.82,+0.32,+0.6,-4.9,11.8,-1.88,5.48,-0.46,0,0.09
8,1904,19Q1,54,18.7,20.95,18.5,20.5,+1.85,+9.92,13.1,96.9,1.8,19.2,0.36,-6.87,-0.71,+0.04,-7.53,12.5,+2.4,7.36,-0.45,0.46,6.3
9,1904,18Q4,65,24.65,24.7,18.55,18.65,-5.95,-24.2,25,216,3.3,45.5,0.7,-4.03,-8.25,-1.23,-13.5,13.1,-4.98,4.96,-1.7,0.91,18.4
10,1904,18Q3,64,17.15,25.7,16.5,24.6,+7.45,+43.4,53.6,423,6.6,90.6,1.4,+38.8,+9.77,-0.59,+48,13.4,-2.98,9.94,+2.6,2.62,26.3
11,1904,18Q2,60,16.3,18.7,16.15,17.15,+0.95,+5.86,15.7,179,3,31.1,0.52,+23.2,+0.08,+0.82,+24.1,9.9,-5.81,12.9,+0.02,0.02,0.1
12,1904,18Q1,58,16.45,17.8,15.05,16.2,-0.1,-0.61,16.9,183,3.2,30.6,0.53,-7.75,+0.1,+0.44,-7.21,8,-1.15,18.7,-0.34,0,0
13,1904,17Q4,62,18.15,18.7,15.55,16.3,-1.75,-9.7,17.5,204,3.3,35.1,0.57,-2.52,-0.16,-1.42,-4.1,8.8,-2.84,19.9,-0.51,0.34,1.7
14,1904,17Q3,66,14.3,21.45,14.2,18.05,+3.7,+25.8,50.5,864,13.1,155,2.4,-6.57,+0.18,+1.04,-5.35,9.1,+11.2,22.7,+0.82,0.86,3.8
15,1904,17Q2,61,15.35,15.9,13.9,14.35,-0.85,-5.59,13.2,135,2.2,19.7,0.32,+10.4,-4.02,+0.9,+7.32,9.3,-3.25,11.5,-0.15,0.04,0.4
