ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1732,2020,2019全年,20'06/11,,,,,,,,,,0,0,0,0,0,0,0
1,1732,2019,2018全年,19'06/13,,,,,,,,,,0,0,0,0,0,0,0
2,1732,2018,2017全年,18'06/14,,,,,,,,,,0,0,0,0,0,0,0
3,1732,2017,2016全年,17'06/15,,,,,,,,,,0,0,0,0,0,0,0
4,1732,2016,2015全年,16'06/17,,,,,,,,,,0,0,0,0,0,0,0
5,1732,2015,2014全年,15'06/18,,,,,,,,,,0,0,0,0,0,0,0
6,1732,2014,2013全年,14'06/20,,,,,,,,,,0,0,0,0,0,0,0
7,1732,2013,2012全年,13'06/21,,,,,,,,,,0,0,0,0,0,0,0
8,1732,2012,2011全年,12'06/19,12'09/10,13.8,12'09/25,12,,,,,,0.4,0,0.4,0,0,0,0.4
9,1732,2011,2010全年,11'06/17,11'07/14,16.65,11'07/14,1,,,,,,0.5,0,0.5,0,0,0,0.5
10,1732,2010,2009全年,10'06/18,10'07/15,14.6,10'07/23,7,,,,,,0.6,0,0.6,0,0,0,0.6
11,1732,2009,2008全年,09'06/16,,,,,,,,,,0,0,0,0,0,0,0
12,1732,2008,2007全年,08'06/19,08'07/18,10.6,09'04/28,193,,,,,,0.5,0,0.5,0,0,0,0.5
13,1732,2007,2006全年,07'06/21,,,,,,,,,,0,0,0,0,0,0,0
14,1732,2006,2005全年,06'06/15,,,,,,,,,,0,0,0,0,0,0,0
15,1732,2005,2004全年,05'06/09,,,,,,,,,,0,0,0,0,0,0,0
16,1732,2004,2003全年,04'06/24,,,,,,,,,,0,0,0,0,0,0,0
17,1732,2003,2002全年,03'06/20,,,,,,,,,,0,0,0,0,0,0,0
18,1732,2002,2001全年,02'06/20,,,,,,,,,,0,0,0,0,0,0,0
19,1732,2001,2000全年,01'05/15,01'08/27,,01'08/28,2,,01'08/27,,01'08/28,2,0.5,0,0.5,0,0.5,0.5,1
20,1732,2000,1999全年,00'06/15,,,,,,00'07/17,,01'06/28,247,0,0,0,1.3,0.2,1.5,1.5
21,1732,1999,1998全年,99'03/17,,,,,,99'04/15,,,,0,0,0,0.8,0.2,1,1
22,1732,1998,1997全年,98'05/12,,,,,,98'06/20,,,,0,0,0,0.75,0,0.75,0.75
23,1732,1997,1996全年,,,,,,,,,,,0,0,0,8.7,2.02,10.72,10.72
