ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2474,2020,2019年下半年,,20'09/03,194,20'12/09,67,20'10/16,,,,,10,0,10,0,0,0,10
1,2474,2019,2018全年,19'06/12,19'09/16,223,19'09/24,7,19'10/16,,,,,12,0,12,0,0,0,12
2,2474,2018,2017全年,18'06/11,18'09/18,348.5,,,18'10/16,,,,,12,0,12,0,0,0,12
3,2474,2017,2016全年,17'06/19,17'09/14,325,17'11/06,36,17'10/13,,,,,10,0,10,0,0,0,10
4,2474,2016,2015全年,16'05/19,16'09/08,232,16'09/12,4,16'10/13,,,,,10,0,10,0,0,0,10
5,2474,2015,2014全年,15'06/09,15'08/20,334,15'08/28,7,15'09/24,,,,,6,0,6,0,0,0,6
6,2474,2014,2013全年,14'06/12,14'09/17,285,14'09/17,1,14'10/22,,,,,4.9,0,4.9,0,0,0,4.9
7,2474,2013,2012全年,13'06/13,13'08/29,137.5,13'09/03,4,,,,,,6,0,6,0,0,0,6
8,2474,2012,2011全年,12'06/13,12'08/30,146.5,12'09/03,3,,,,,,5,0,5,0,0,0,5
9,2474,2011,2010全年,11'06/24,11'09/15,209.5,11'09/15,1,,,,,,3.68,0,3.68,0,0,0,3.68
10,2474,2010,2009全年,10'06/25,10'09/15,69.5,10'09/21,5,,,,,,2,0,2,0,0,0,2
11,2474,2009,2008全年,09'06/26,09'09/10,82.4,09'09/16,5,,09'09/10,82.4,09'09/16,5,1,0,1,1,0,1,2
12,2474,2008,2007全年,08'06/27,08'10/08,73.3,08'10/20,8,,08'10/08,73.3,08'10/20,8,4,0,4,1,0,1,5
13,2474,2007,2006全年,07'06/28,07'09/10,209,11'07/28,967,,07'09/10,209,11'07/28,967,3,0,3,3,0,3,6
14,2474,2006,2005全年,06'05/30,06'08/22,258.5,07'01/10,99,,06'08/22,258.5,07'01/10,99,1.99,0,1.99,3.97,0,3.97,5.96
15,2474,2005,2004全年,05'05/31,05'08/10,234.5,06'04/13,167,,05'08/10,234.5,06'04/13,167,0.92,0,0.92,3.69,0,3.69,4.61
16,2474,2004,2003全年,04'05/24,04'07/15,84.5,04'10/21,68,,04'07/15,84.5,04'10/21,68,3,0,3,2,0,2,5
17,2474,2003,2002全年,03'05/06,03'09/01,86.5,03'09/17,12,,03'09/01,86.5,03'09/17,12,0.6,0,0.6,1.5,0,1.5,2.1
18,2474,2002,2001全年,02'05/30,,,,,,02'09/16,,02'09/16,1,0,0,0,2.5,0.5,3,3
19,2474,2001,2000全年,01'06/12,01'09/06,,01'11/09,42,,01'09/06,,01'11/09,42,0.5,0,0.5,2,0,2,2.5
20,2474,2000,1999全年,00'04/24,,,,,,00'06/21,,00'06/22,2,0,0,0,5,0,5,5
21,2474,1999,1998全年,99'03/18,,,,,,99'04/21,,,,0,0,0,4,0,4,4
22,2474,1998,1997全年,98'06/21,,,,,,98'12/07,,,,0,0,0,7,0,7,7
23,2474,1997,1996全年,,,,,,,,,,,0,0,0,2,0,2,2
24,2474,1996,1995全年,,,,,,,,,,,0,0,0,5,5,10,10
