sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2450,2020Q2,39.95,41.5,21.76,56.33
2450,2020Q1,45.17,43.1,23,59.53
2450,2019Q4,42.07,41.8,22.65,58.63
2450,2019Q3,50.8,46.9,22.21,57.52
2450,2019Q2,45.65,45,21.56,55.83
2450,2019Q1,46.7,44.3,22.68,58.73
2450,2018Q4,39.04,40.1,22.49,58.24
2450,2018Q3,41.48,42.1,22.02,57.02
2450,2018Q2,46.78,45.3,21.85,56.59
2450,2018Q1,46.3,43.2,24.18,60.99
2450,2017Q4,43.64,42.4,23.45,59.23
2450,2017Q3,48.29,46.2,22.47,56.26
2450,2017Q2,58.92,52.2,21.51,53.88
2450,2017Q1,39.04,39.2,24.33,60.64
2450,2016Q4,45.31,43.3,23.82,59.4
2450,2016Q3,49.32,46.3,22.9,57.13
2450,2016Q2,50.77,48.2,21.87,54.59
2450,2016Q1,39.5,39.7,24.03,59.96
2450,2015Q4,44.62,43.7,23.05,57.53
2450,2015Q3,46.75,46.1,21.85,54.58
2450,2015Q2,52.24,47.8,22.18,57.02
2450,2015Q1,44.18,42.8,22.87,59.06
2450,2014Q4,46.71,44.7,22.33,57.72
2450,2014Q3,60.57,52.5,21.17,54.72
2450,2014Q2,62.12,53.4,20.96,54.18
2450,2014Q1,49.58,43.9,24.52,63.38
2450,2013Q4,44.04,41.8,23.75,61.33
2450,2013Q3,54.61,49,22,56.74
2450,2013Q2,56.68,51.5,20.71,53.4
2450,2013Q1,52.12,46.4,23.4,60.31
2450,2012Q4,52.24,49,21.34,54.38
2450,2012Q3,33.51,39.7,20.03,50.88
2450,2012Q2,46.59,49.6,18.7,47.44
2450,2012Q1,42.86,43.3,22.13,56.19
2450,2011Q4,41.32,44.5,20.12,51.53
2450,2011Q3,27.31,36.3,18.73,47.84
2450,2011Q2,49.41,53,17.19,43.85
2450,2011Q1,34.18,40.1,20.1,51.15
2450,2010Q4,31.8,40.5,18.46,46.76
2450,2010Q3,26.6,37.7,17.39,43.94
2450,2010Q2,29.36,41.9,16.11,40.65
2450,2010Q1,21.77,32.3,18.27,45.7
2450,2009Q4,23.98,36.1,17.04,42.47
2450,2007Q4,20.2,34.9,16.22,37.61
2450,2007Q2,26.08,45,14.09,31.88
2450,2006Q4,27.91,48.7,13.45,29.42
2450,2006Q2,24.19,46.7,12.62,27.56
2450,2005Q4,33.69,56.3,12.11,26.14
2450,2005Q2,26.42,50.8,11.65,25.55
2450,2004Q4,25.72,50.2,11.43,25.54
