ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2362,21Q1,25,29.9,30.1,28.35,29.45,-0.65,-2.16,5.81,13,0.52,3.8,0.15,-0.9,0,-0.04,-0.94,,-0.54,9.84,0,0,0
1,2362,20Q4,63,28.9,30.7,28.7,30.1,+1.15,+3.97,6.91,23.8,0.38,7.08,0.11,+2.48,-0.02,-0.21,+2.24,11.1,-0.66,10.4,-0.02,0,0.03
2,2362,20Q3,66,29.65,33.2,28.3,28.95,-0.7,-2.36,16.5,74.7,1.1,22.9,0.35,-3.05,0,-0.55,-3.61,10.7,-2.16,11,+0.02,0.02,0.2
3,2362,20Q2,60,28.7,33.7,28,29.65,+0.9,+3.13,19.8,40.4,0.67,12.3,0.2,-11.8,-0.01,+0.24,-11.6,11.1,-0.22,13.2,-0.09,0,0.02
4,2362,20Q1,56,37,37.05,24.55,28.75,-8.05,-21.9,34,41.5,0.74,13.3,0.24,-2.04,-0.58,-0.65,-3.27,13.1,-0.56,13.4,+0.06,0.09,0.7
5,2362,19Q4,64,31.45,41.95,30,36.8,+5.35,+17,38,167,2.6,64,1,-2.56,+0.57,+0.17,-1.82,13.2,+6.63,14,+0.02,0.03,0.2
6,2362,19Q3,63,31,33.9,29.75,31.45,+0.45,+1.45,13.4,44.2,0.7,13.9,0.22,-12.3,0,-0.31,-12.6,13.4,-3.21,7.33,0,0,0.01
7,2362,19Q2,61,29.3,31.9,27.3,31,+1.7,+5.8,15.7,29.3,0.48,8.51,0.14,-8.1,-0.06,+0.54,-7.62,15.2,-0.19,10.5,-0.01,0,0
8,2362,19Q1,54,30.45,30.8,28.95,29.3,-1.15,-3.78,6.08,14.1,0.26,4.19,0.08,+0.54,0,-0.26,+0.27,16.6,-1.89,10.7,-0.03,0.01,0.07
9,2362,18Q4,65,29,31.95,23.5,30.45,+1.45,+5,29.1,34.3,0.53,9.6,0.15,-1.67,-0.17,-0.24,-2.08,16.3,-1.86,12.6,+0.03,0.04,0.3
10,2362,18Q3,64,34.35,36,29,29,-5.3,-15.4,20.4,62.8,0.98,20.3,0.32,-9.52,+0.17,-0.25,-9.6,16.5,+0.95,14.5,+0.01,0.01,0.06
11,2362,18Q2,60,29.75,36.65,28.65,34.3,+4.9,+16.7,27.2,74,1.2,24.5,0.41,+6.47,+0.09,+0.34,+6.9,17.8,+0.43,13.5,-0.01,0,0.01
12,2362,18Q1,58,28.95,30.65,26.1,29.4,+0.4,+1.38,15.7,35.4,0.61,10.2,0.18,-0.45,0,0,-0.45,16.9,-2.46,13.1,-0.02,0.01,0.06
13,2362,17Q4,62,29.45,33.55,27.5,29,-0.45,-1.53,20.5,53.4,0.86,16.1,0.26,-2.76,-0.01,-0.18,-2.94,17,+3.59,15.6,+0.02,0.03,0.2
14,2362,17Q3,66,27.2,32.75,26.7,29.45,+2.15,+7.88,22.2,51.2,0.78,15.2,0.23,,,,,17.4,+0.33,12,0,0,0.03
15,2362,17Q2,61,28.05,28.3,26.7,27.3,-0.9,-3.19,5.67,22.1,0.36,6.1,0.1,+3.08,0,+0.07,+3.15,16.7,-0.26,11.7,-0.03,0,0
16,2362,17Q1,57,27.8,30,27.2,28.2,+0.4,+1.44,10.1,38.2,0.67,10.9,0.19,+2.47,-1.36,+0.01,+1.12,16.4,-0.69,11.9,0,0.03,0.2
17,2362,16Q4,64,29.35,30.9,25.65,27.8,-1.55,-5.28,17.9,36.5,0.57,10.4,0.16,-0.1,-0.3,+0.11,-0.28,16.1,-0.17,12.6,-0.35,0.03,0.2
18,2362,16Q3,62,27.15,30.65,26.85,29.35,+2.2,+8.1,14,39.8,0.64,11.6,0.19,+1.01,+0.2,-0.15,+1.06,16.1,+0.35,12.8,+0.37,0.38,2.9
19,2362,16Q2,61,29.1,29.6,24.5,27.15,-1.9,-6.54,17.6,38.8,0.64,10.7,0.18,-1.79,+0.08,+0.01,-1.71,15.9,-1.88,12.4,-0.08,0,0.02
20,2362,16Q1,57,31.4,33.9,29,29.05,-2.5,-7.92,15.5,69.9,1.2,21.6,0.38,-3.57,-10,+0.29,-13.3,16.2,+1.78,14.3,-0.12,0.08,0.6
21,2362,15Q4,65,36.25,38.15,26.8,31.55,-4.5,-12.5,31.5,63.5,0.98,21.2,0.33,+0.03,-1.47,-0.56,-2,16.7,-0.66,12.5,-0.03,0.2,1.6
22,2362,15Q3,63,36.1,39.15,26,36.05,0,0,36.5,119,1.9,39.9,0.63,-6.19,+11.2,+0.59,+5.56,16.7,-3.23,13.2,+0.23,0.23,1.7
23,2362,15Q2,61,48.7,49.4,35.15,36.05,-12.65,-26,29.3,139,2.3,57.2,0.94,-28.5,+0.02,+0.25,-28.2,18,+2.01,16.4,-0.05,0,0
24,2362,15Q1,55,49.1,49.65,46.25,48.7,-0.8,-1.62,6.87,47.2,0.86,22.7,0.41,-0.81,-0.69,-0.57,-2.08,21.4,-1.2,14.4,-0.08,0.05,0.3
25,2362,14Q4,66,53.6,56.4,47.85,49.5,-4.2,-7.82,15.9,90,1.4,46.7,0.71,-10.4,-1.87,-0.28,-12.5,21.2,+4.31,15.6,+0.05,0.12,0.8
26,2362,14Q3,64,53.2,58.3,52,53.7,+0.6,+1.13,11.9,81,1.3,44.5,0.69,+7.62,+0.99,-2.26,+6.35,22.4,+0.35,11.3,+0.01,0.08,0.7
27,2362,14Q2,62,61.5,63.5,53,53.1,-7.1,-11.8,17.4,98.4,1.6,56.8,0.92,-4.18,-6.53,+1.17,-9.54,21.1,-1.82,11,-0.08,0.07,0.7
28,2362,14Q1,56,68.9,68.9,51.9,60.2,-4.2,-6.52,26.4,134,2.4,80.5,1.4,-4.02,-3.12,-0.4,-7.53,21.8,+0.47,12.8,-0.41,0.28,2.2
29,2362,13Q4,65,57.6,65,57.3,64.4,+6.8,+11.8,13.4,151,2.3,93.8,1.4,+6.5,+2.86,-0.26,+9.1,22.6,-3.38,12.3,-0.7,0.69,5.6
30,2362,13Q3,64,49,62.5,48.15,57.6,+8.6,+17.6,29.3,201,3.1,114,1.8,+5.33,+6.99,+2.14,+14.5,21.1,+3.19,15.7,+1.4,1.4,8.9
31,2362,13Q2,61,46,62.9,43,51,+5,+10.9,43.3,148,2.4,79.6,1.3,+7.6,+1.76,-0.37,+9,20.3,+1.7,12.5,-0.35,0,0
32,2362,13Q1,56,35.2,46.3,34.8,46,+10.2,+28.5,32.1,98.5,1.8,40.1,0.72,-3.96,-0.36,-0.18,-4.5,19.2,+3.06,10.8,-2.64,0.35,3.2
33,2362,12Q4,65,43.45,44,34.05,35.8,-7.65,-17.6,22.9,66.1,1,24.5,0.38,-3.4,-0.31,+0.06,-3.64,19.7,+1.49,7.76,+2.75,2.99,38.6
34,2362,12Q3,64,43.5,43.6,37.85,43.45,+0.55,+1.28,13.4,40,0.63,16.3,0.26,-3.61,+0.05,-0.01,-3.57,19.5,-1.78,6.27,+0.17,0.24,3.9
35,2362,12Q2,63,48.45,49.4,38.6,42.9,-5.55,-11.5,22.3,33.2,0.53,14.5,0.23,-7.54,+0.45,-0.07,-7.15,19.9,-0.67,8.04,-0.35,0.08,1
36,2362,12Q1,58,47.6,53.5,46.5,48.45,+0.55,+1.15,14.6,42.7,0.74,21.4,0.37,+5.94,-4.25,+0.01,+1.7,21.1,-1.96,8.71,-0.65,0.42,4.9
