ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2059,2020,2019全年,20'06/30,20'08/27,314.5,,,20'09/30,,,,,8,0,8,0,0,0,8
1,2059,2019,2018全年,19'06/26,19'08/27,330.5,19'08/27,1,19'10/01,,,,,9.5,0,9.5,0,0,0,9.5
2,2059,2018,2017全年,18'06/26,18'08/29,401,18'08/29,1,18'10/03,,,,,5,0,5,0,0,0,5
3,2059,2017,2016全年,17'06/23,17'08/29,398,17'08/31,3,17'09/30,,,,,8.25,0,8.25,0,0,0,8.25
4,2059,2016,2015全年,16'06/23,16'08/29,377,16'08/30,2,16'09/30,,,,,10.1,0,10.1,0,0,0,10.1
5,2059,2015,2014全年,15'06/25,15'08/27,400,15'08/27,1,15'09/30,,,,,9,0,9,0,0,0,9
6,2059,2014,2013全年,14'06/25,14'08/26,388,14'08/28,3,14'09/30,,,,,7.5,0,7.5,0,0,0,7.5
7,2059,2013,2012全年,13'06/27,13'08/01,262,13'08/05,3,,,,,,5.94,0,5.94,0,0,0,5.94
8,2059,2012,2011全年,12'06/27,12'08/01,169.5,12'08/09,6,,,,,,4.5,0,4.5,0,0,0,4.5
9,2059,2011,2010全年,11'06/28,11'07/26,126.5,11'08/02,6,,,,,,5.5,0,5.5,0,0,0,5.5
10,2059,2010,2009全年,10'06/24,10'08/20,156,12'03/03,380,,10'08/20,156,12'03/03,380,5,0,5,0.5,0,0.5,5.5
11,2059,2009,2008全年,09'06/25,09'08/26,151.5,09'09/01,5,,09'08/26,151.5,09'09/01,5,3,0,3,1,0,1,4
12,2059,2008,2007全年,08'05/16,08'08/08,170.5,09'07/30,244,,08'08/08,170.5,09'07/30,244,4,0,4,0.5,0,0.5,4.5
13,2059,2007,2006全年,07'06/28,07'08/31,190.61,13'03/15,1378,,07'08/31,190.61,13'03/15,1378,3.5,0,3.5,1,0,1,4.5
14,2059,2006,2005全年,06'06/16,06'08/11,174.34,07'06/15,209,,06'08/11,174.34,07'06/15,209,4,0,4,2,0,2,6
15,2059,2005,2004全年,05'06/28,05'08/01,178.18,13'04/15,1915,,05'08/01,178.18,13'04/15,1915,3.5,0,3.5,4,0,4,7.5
16,2059,2004,2003全年,04'04/30,,,,,,,,,,2,0,2,0,0,0,2
17,2059,2003,2002全年,03'06/29,,,,,,,,,,1,0,1,0.18,0,0.18,1.18
18,2059,2001,2000全年,,,,,,,,,,,0.5,0,0.5,0,0,0,0.5
