ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1438,2020,2019全年,20'06/11,,,,,,,,,,0,0,0,0,0,0,0
1,1438,2019,2018全年,19'06/11,,,,,,,,,,0,0,0,0,0,0,0
2,1438,2018,2017全年,18'06/27,,,,,,,,,,0,0,0,0,0,0,0
3,1438,2017,2016全年,17'06/27,,,,,,,,,,0,0,0,0,0,0,0
4,1438,2016,2015全年,16'06/27,,,,,,,,,,0,0,0,0,0,0,0
5,1438,2015,2014全年,15'06/25,,,,,,,,,,0,0,0,0,0,0,0
6,1438,2014,2013全年,14'06/25,,,,,,,,,,0,0,0,0,0,0,0
7,1438,2013,2012全年,13'06/20,,,,,,,,,,0,0,0,0,0,0,0
8,1438,2012,2011全年,12'06/21,,,,,,,,,,0,0,0,0,0,0,0
9,1438,2011,2010全年,11'06/17,,,,,,,,,,0,0,0,0,0,0,0
10,1438,2010,2009全年,10'06/09,,,,,,,,,,0,0,0,0,0,0,0
11,1438,2009,2008全年,09'06/03,,,,,,,,,,0,0,0,0,0,0,0
12,1438,2008,2007全年,08'06/06,,,,,,,,,,0,0,0,0,0,0,0
13,1438,2007,2006全年,07'05/31,,,,,,,,,,0,0,0,0,0,0,0
14,1438,2006,2005全年,06'05/08,,,,,,,,,,0,0,0,0,0,0,0
15,1438,2005,2004全年,05'06/29,,,,,,,,,,0,0,0,0,0,0,0
16,1438,2004,2003全年,04'06/28,,,,,,,,,,0,0,0,0,0,0,0
17,1438,2003,2002全年,03'06/12,,,,,,,,,,0,0,0,0,0,0,0
18,1438,2002,2001全年,02'06/28,,,,,,,,,,0,0,0,0,0,0,0
19,1438,2001,2000全年,01'06/29,,,,,,,,,,0,0,0,0,0,0,0
20,1438,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
21,1438,1999,1998全年,99'06/24,,,,,,,,,,0,0,0,0,1,1,1
22,1438,1998,1997全年,98'05/27,,,,,,,,,,0,0,0,0,1,1,1
23,1438,1997,1996全年,,,,,,,,,,,0,0,0,0,0,0,0
24,1438,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
25,1438,1995,1994全年,,,,,,,,,,,0,0,0,0,0.37,0.37,0.37
26,1438,1994,1993全年,94'05/26,,,,,,,,,,0,0,0,0,0,0,0
27,1438,1993,1992全年,93'05/26,,,,,,,,,,0,0,0,0,0,0,0
28,1438,1992,1991全年,92'05/25,,,,,,,,,,0,0,0,0,0,0,0
29,1438,1991,1990全年,91'05/08,,,,,,,,,,0,0,0,0,1,1,1
30,1438,1990,1989全年,90'06/19,,,,,,,,,,0,0,0,0,0,0,0
31,1438,1989,1988全年,,,,,,,,,,,0,0,0,0,0.3,0.3,0.3
