ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2476,21Q1,32,20.7,32.5,20.55,30.65,+9.95,+48.1,57.7,104,3.2,27.9,0.87,,,,,,,,,,
1,2476,20Q4,63,18.85,20.95,18.45,20.7,+1.8,+9.52,13.2,12,0.19,2.36,0.04,-2.42,0,-0.01,-2.43,5.3,+0.29,0.72,0,0,0
2,2476,20Q3,66,20.2,20.85,18.7,18.9,-1.3,-6.44,10.6,11.7,0.18,2.32,0.04,-2.75,0,-0.01,-2.77,6.7,-0.04,0.43,0,0,0
3,2476,20Q2,60,18.4,21.15,18,20.2,+1.8,+9.78,17.1,9.68,0.16,1.93,0.03,-2.12,0,0,-2.11,8.3,0,0.47,0,0,0
4,2476,20Q1,56,23.8,23.95,16.05,18.4,-5.25,-22.2,33.4,8.79,0.16,1.81,0.03,-2.19,-0.01,-0.04,-2.24,9.4,-0.26,0.47,0,0,0
5,2476,19Q4,64,24,24.2,23.35,23.65,-0.35,-1.46,3.54,6.66,0.1,1.57,0.02,-0.84,0,-0.02,-0.86,10.6,+0.39,0.73,0,0,0
6,2476,19Q3,63,24.5,25,22.8,24,-0.45,-1.84,9,6.08,0.1,1.46,0.02,-1.53,0,-0.07,-1.59,11.1,-0.11,0.34,0,0,0
7,2476,19Q2,61,23.5,24.6,22.85,24.45,+0.95,+4.04,7.45,8.8,0.14,2.16,0.04,-1.51,0,+0.08,-1.42,11.9,-0.26,0.46,0,0,0
8,2476,19Q1,54,22.15,23.55,21.95,23.5,+1.55,+7.06,7.29,3.61,0.07,0.83,0.02,-1.11,0,-0.03,-1.13,12.7,-0.33,0.72,0,0,0
9,2476,18Q4,65,24.35,24.8,20.9,21.95,-2.4,-9.86,16,7.75,0.12,1.76,0.03,-3.33,-0.01,-0.02,-3.37,13.3,-0.49,1.05,0,0,0.1
