ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1307,21Q1,23,22.7,23,19.35,19.85,-2.8,-12.4,16.1,6.14,0.27,1.29,0.06,-0.77,0,-0.07,-0.84,11.2,+0.04,1.39,0,0,0
1,1307,20Q4,63,20.4,23.85,20.1,22.65,+2.25,+11,18.4,57.7,0.92,12.2,0.19,+1.54,0,-0.01,+1.53,11.4,+0.36,1.35,0,0,0.07
2,1307,20Q3,66,21.65,22.85,19.3,20.4,-1.1,-5.12,16.5,23.3,0.35,4.98,0.08,+0.44,+0.03,-0.04,+0.43,11,-0.75,1,-0.02,0,0
3,1307,20Q2,60,17.1,33.5,16.75,21.5,+4.4,+25.7,98,87.2,1.5,21.9,0.36,-2.01,+0.01,-0.01,-2.01,11.1,+1.56,1.74,+0.02,0.02,1.4
4,1307,20Q1,56,23.65,23.9,15.25,17.1,-6.55,-27.7,36.6,9.73,0.17,1.98,0.04,-0.7,0,-0.01,-0.71,11.6,-0.03,0.18,0,0,0
5,1307,19Q4,64,24.8,24.9,23.25,23.65,-0.65,-2.67,6.79,5.84,0.09,1.41,0.02,-0.53,0,-0.05,-0.57,11.6,+0.01,0.21,0,0,0
6,1307,19Q3,63,24.65,24.7,21.9,24.3,-0.3,-1.22,11.4,9.97,0.16,2.31,0.04,-2.42,0,-0.01,-2.43,11.8,+0.01,0.2,0,0,0
7,1307,19Q2,61,23.1,25.1,22.9,24.6,+1.55,+6.72,9.54,8.11,0.13,1.94,0.03,-0.06,0,+0.06,-0.01,12.4,-0.35,0.19,0,0,0
8,1307,19Q1,54,24.15,26.35,22.9,23.05,-0.75,-3.15,14.5,8.06,0.15,1.96,0.04,-0.54,0,0,-0.54,11.7,+0.2,0.54,-0.01,0,0
9,1307,18Q4,65,27.1,27.4,21.7,23.8,-3.3,-12.2,21,13,0.2,2.99,0.05,-2.41,-0.01,0,-2.41,12,-0.02,0.34,0,0.01,2.3
10,1307,18Q3,64,30.35,30.75,26.7,27.1,-2.95,-9.82,13.5,6.09,0.1,1.71,0.03,-0.23,0,0,-0.23,12.4,-0.07,0.36,0,0,1.1
11,1307,18Q2,60,32.8,33.15,29.3,30.05,-2.45,-7.54,11.8,5.37,0.09,1.65,0.03,-0.25,0,-0.04,-0.29,12.4,-0.05,0.44,0,0,0.9
12,1307,18Q1,58,33.9,34.4,31.9,32.5,-1.4,-4.13,7.37,4.93,0.09,1.64,0.03,-0.11,-0.06,-0.09,-0.26,12.5,-0.03,0.49,0,0,0
13,1307,17Q4,62,35.5,35.5,33,33.9,-1.35,-3.83,7.09,7.22,0.12,2.49,0.04,+0.1,-0.05,-0.04,0,12.5,-0.14,0.52,0,0,0
14,1307,17Q3,66,36.4,37.5,34.6,35.25,-1.05,-2.89,7.99,8.84,0.13,3.17,0.05,,,,,12.5,-0.56,0.66,0,0,0
15,1307,17Q2,61,37.8,38.95,36,36.3,-1.4,-3.71,7.82,18.1,0.3,6.78,0.11,+1.15,-0.03,+0.04,+1.16,12.5,-0.17,1.22,0,0,0
16,1307,17Q1,57,35.5,38.8,35.2,37.7,+2.35,+6.65,10.2,11.8,0.21,4.36,0.08,+0.97,-0.02,+0.13,+1.08,12.2,-0.43,1.39,0,0,0
17,1307,16Q4,64,36.35,36.65,33.2,35.35,-1,-2.75,9.49,9.52,0.15,3.35,0.05,-1.26,-0.01,-0.05,-1.32,12,-0.6,1.82,0,0,0.2
18,1307,16Q3,62,38.25,40,36,36.35,-1.6,-4.22,10.5,11.7,0.19,4.44,0.07,+0.2,-0.03,+0.01,+0.18,12.3,-0.45,2.42,0,0,0
19,1307,16Q2,61,39.3,39.9,36.3,37.95,-1.35,-3.44,9.16,12.5,0.2,4.78,0.08,-0.26,-0.3,+0.05,-0.51,12.2,-0.52,2.87,-0.01,0,0.07
