ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1216,2020,2019全年,20'06/24,20'08/06,68.2,,,20'09/11,,,,,2.5,0,2.5,0,0,0,2.5
1,1216,2019,2018全年,19'06/18,19'08/01,78.3,,,19'09/06,,,,,2.5,0,2.5,0,0,0,2.5
2,1216,2018,2017全年,18'06/20,18'08/02,73.3,18'08/28,19,18'09/07,,,,,5.5,0,5.5,0,0,0,5.5
3,1216,2017,2016全年,17'06/21,17'08/03,56.7,17'08/15,9,17'09/08,,,,,2.1,0,2.1,0,0,0,2.1
4,1216,2016,2015全年,16'06/22,16'08/04,64,17'09/18,277,16'09/09,,,,,2,0,2,0,0,0,2
5,1216,2015,2014全年,15'06/26,15'08/06,53.5,15'08/14,7,15'09/10,15'08/06,53.5,15'08/14,7,1.4,0,1.4,0.4,0,0.4,1.8
6,1216,2014,2013全年,14'06/24,14'08/07,50.2,14'08/27,15,14'09/11,14'08/07,50.2,14'08/27,15,1.5,0,1.5,0.6,0,0.6,2.1
7,1216,2013,2012全年,13'06/25,13'08/08,56.7,16'05/30,689,,13'08/08,56.7,16'05/30,689,1.4,0,1.4,0.6,0,0.6,2
8,1216,2012,2011全年,12'06/22,12'08/09,50.1,12'12/13,90,,12'08/09,50.1,12'12/13,90,1,0,1,0.7,0,0.7,1.7
9,1216,2011,2010全年,11'06/23,11'08/09,39.3,11'08/10,2,,11'08/09,39.3,11'08/10,2,1.4,0,1.4,0.6,0,0.6,2
10,1216,2010,2009全年,10'06/23,10'08/12,34.85,10'09/14,24,,10'08/12,34.85,10'09/14,24,0.8,0,0.8,1,0,1,1.8
11,1216,2009,2008全年,09'06/29,09'08/18,31.35,09'08/21,4,,09'08/18,31.35,09'08/21,4,0.44,0,0.44,0.44,0,0.44,0.88
12,1216,2008,2007全年,08'06/27,08'08/14,35.5,09'11/06,310,,08'08/14,35.5,09'11/06,310,2,0,2,0.5,0,0.5,2.5
13,1216,2007,2006全年,07'06/28,07'08/16,31.05,07'08/22,5,,07'08/16,31.05,07'08/22,5,0.6,0,0.6,0.6,0,0.6,1.2
14,1216,2006,2005全年,06'06/23,06'08/01,25.15,06'08/01,1,,,,,,0.65,0,0.65,0,0,0,0.65
15,1216,2005,2004全年,05'06/30,05'08/02,13.75,05'08/02,1,,,,,,0.36,0,0.36,0,0,0,0.36
16,1216,2004,2003全年,04'06/25,04'08/12,14.05,04'08/18,5,,,,,,0.6,0,0.6,0,0,0,0.6
17,1216,2003,2002全年,03'06/27,03'08/14,11.3,03'08/18,3,,,,,,0.35,0,0.35,0,0,0,0.35
18,1216,2002,2001全年,02'06/28,02'08/15,11.4,02'11/13,63,,02'08/15,11.06,02'11/13,63,0.6,0,0.6,0.3,0,0.3,0.9
19,1216,2001,2000全年,01'06/01,01'08/02,12.15,01'08/10,7,,01'08/02,11.46,01'08/10,7,0.6,0,0.6,0.58,0.02,0.6,1.2
20,1216,2000,1999全年,00'06/23,00'08/03,25.3,06'05/04,1433,,00'08/03,23.4,06'05/04,1433,0.8,0,0.8,0.76,0.04,0.8,1.6
21,1216,1999,1998全年,99'06/01,99'06/22,26.2,00'01/04,145,,99'08/03,21.82,99'12/02,92,1,0,1,0.95,0.05,1,2
22,1216,1998,1997全年,98'06/01,,,,,,98'07/22,26.3,98'11/26,99,0,0,0,1.85,0.15,2,2
23,1216,1997,1996全年,97'06/20,,,,,,97'08/08,44.17,07'10/18,2603,0,0,0,1.85,0.15,2,2
24,1216,1996,1995全年,96'05/30,,,,,,96'08/03,40.2,97'02/14,151,0,0,0,1.85,0.15,2,2
25,1216,1995,1994全年,95'06/01,,,,,,95'07/29,31.4,95'07/29,1,0,0,0,2.2,0.8,3,3
26,1216,1994,1993全年,94'05/25,,,,,,94'07/20,35.6,94'08/22,28,0,0,0,0.6,1.4,2,2
27,1216,1993,1992全年,93'05/27,,,,,,93'08/24,,93'12/02,79,0,0,0,1.8,0.2,2,2
28,1216,1992,1991全年,92'04/10,,,,,,92'10/30,40.3,93'03/04,92,0,0,0,1.9,0.1,2,2
29,1216,1991,1990全年,91'06/21,,,,,,91'09/20,41.2,92'01/04,77,0,0,0,1.6,0.1,1.7,1.7
30,1216,1990,1989全年,,,,,,,,,,,0,0,0,3,0.2,3.2,3.2
31,1216,1989,1988全年,,,,,,,,,,,0.8,0,0.8,1.76,0.2,1.96,2.76
32,1216,1988,1987全年,,,,,,,,,,,1.1,0,1.1,1.7,0.3,2,3.1
33,1216,1987,1986全年,,,,,,,,,,,0,0,0,1.5,0.2,1.7,1.7
34,1216,1986,1985全年,,,,,,,,,,,0,0,0,1,0.2,1.2,1.2
35,1216,1985,1984全年,,,,,,,,,,,0,0,0,1,0.6,1.6,1.6
36,1216,1984,1983全年,,,,,,,,,,,0,0,0,1.5,0.75,2.25,2.25
