sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1442,2020Q3,75.24,60,16.21,50.11
1442,2020Q2,76.46,61.4,15.64,48.13
1442,2020Q1,72.18,58.7,16.65,50.88
1442,2019Q4,68.73,57.5,16.76,50.8
1442,2019Q3,62.55,55.3,16.74,50.57
1442,2019Q2,65.41,57.2,16.23,49.03
1442,2019Q1,55.33,51.4,17.33,52.35
1442,2018Q4,53.3,50.4,17.35,52.37
1442,2018Q3,49.88,48.7,17.47,52.59
1442,2018Q2,49.97,48.9,17.38,52.22
1442,2018Q1,44.6,43.8,19.05,57.23
1442,2017Q4,47.27,45.6,18.76,56.31
1442,2017Q3,51.86,48.5,18.52,55.1
1442,2017Q2,56.94,51.2,20.15,54.18
1442,2017Q1,63.85,53.7,20.5,55.14
1442,2016Q4,69.13,56.7,19.63,52.79
1442,2016Q3,78.28,59.8,19.6,52.69
1442,2016Q2,105.4,68.5,19.87,48.48
1442,2016Q1,95.58,65.8,20.38,49.73
1442,2015Q4,95.67,65.8,20.35,49.65
1442,2015Q3,96.07,66.7,19.69,48.05
1442,2015Q2,99.14,69.6,19.19,43.24
1442,2015Q1,98.27,69,19.83,44.23
1442,2014Q4,92.51,68.8,19.64,42.05
1442,2014Q3,89.71,68.8,18.97,40.6
1442,2014Q2,85.52,68.1,18.71,40.05
1442,2014Q1,68.94,59.5,22.24,46.94
1442,2013Q4,66.98,59.6,21.64,45.38
1442,2013Q3,64.37,59.1,21.43,44.49
1442,2013Q2,64.82,60.9,20.16,41.62
1442,2013Q1,77.94,67.7,18.05,37.27
1442,2012Q4,79.24,69.9,16.53,34.04
1442,2012Q3,77.6,69.7,16.29,33.69
1442,2012Q2,64.89,66,16.13,33.37
1442,2012Q1,50.62,57.5,18.13,37.49
1442,2011Q4,41.52,53.5,17.44,36.05
1442,2011Q3,47.85,63.9,15.31,27.04
1442,2011Q2,44.66,63.6,14.77,25.57
1442,2011Q1,39.58,58.9,15.98,27.66
1442,2010Q4,40.49,61.7,14.5,25.12
1442,2010Q3,36.96,60.3,14.02,24.29
1442,2010Q2,21.18,47,13.79,23.89
1442,2010Q1,19.75,44.2,14.38,24.92
1442,2009Q4,19.36,45.2,13.57,23.52
1442,2009Q3,12.63,37.3,12.25,21.24
1442,2009Q2,15.86,43.9,11.71,20.31
1442,2009Q1,15.98,42.1,12.66,21.95
1442,2008Q4,15.61,41.6,12.62,21.89
1442,2008Q3,23.88,57.2,12.5,17.86
1442,2008Q2,20.78,56.4,11.26,16.08
1442,2008Q1,20.62,57.1,10.85,15.49
1442,2007Q4,21.34,58.4,10.66,15.22
1442,2007Q2,13.91,49.5,9.93,14.18
1442,2006Q4,10.13,42.4,9.63,13.75
1442,2006Q2,10.67,45.8,5.74,12.6
1442,2005Q4,10.44,46,5.58,12.27
1442,2005Q2,7.46,37.5,5.46,12.43
1442,2004Q4,4.51,26.9,5.57,12.24
1442,2003Q4,5.78,44.9,7.13,7.1
1442,2002Q4,6.19,43.3,8.15,8.12
1442,2001Q4,10.79,49.9,10.97,10.85
1442,2000Q4,14.81,53.6,6.51,12.81
1442,1999Q4,40.14,67.9,9.54,18.96
