sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1452,2020Q3,1.56,6.04,18.25,24.21
1452,2020Q2,3.1,11.8,17.57,23.31
1452,2020Q1,1.61,6.05,18.83,24.98
1452,2019Q4,2.05,7.6,18.8,24.94
1452,2019Q3,1.75,6.64,18.51,24.55
1452,2019Q2,4,14.3,18.15,24.08
1452,2019Q1,2.04,7.38,19.27,25.57
1452,2018Q4,2.79,10,18.9,25.07
1452,2018Q3,2.1,7.93,18.44,24.46
1452,2018Q2,3.94,14.3,17.87,23.71
1452,2018Q1,2.03,7.47,18.97,25.16
1452,2017Q4,2.34,8.7,18.56,24.62
1452,2017Q3,1.93,7.38,18.23,24.18
1452,2017Q2,3.75,13.7,17.84,23.67
1452,2017Q1,2.08,7.74,18.65,24.74
1452,2016Q4,2.33,8.81,18.21,24.15
1452,2016Q3,1.95,7.65,17.78,23.58
1452,2016Q2,4.57,16.6,17.32,22.97
1452,2016Q1,2.44,8.92,18.82,24.96
1452,2015Q4,2.53,9.34,18.51,24.56
1452,2015Q3,2.69,9.97,18.29,24.26
1452,2015Q2,3.49,12.8,17.86,23.69
1452,2015Q1,2.03,8.04,17.51,23.23
1452,2014Q4,2.04,8.55,16.48,21.86
1452,2014Q3,3.11,12.8,15.96,21.17
1452,2014Q2,4.19,16.9,15.6,20.69
1452,2014Q1,3.44,13.8,16.16,21.43
1452,2013Q4,2.34,10,15.83,21
1452,2013Q3,2.84,12.3,15.24,20.21
1452,2013Q2,3.53,15.1,14.98,19.88
1452,2013Q1,2.28,10.1,15.29,20.28
1452,2012Q4,2.36,10.6,15.3,19.97
1452,2012Q3,2.35,10.5,15.25,19.98
1452,2012Q2,2.91,13,14.87,19.45
1452,2012Q1,2.36,10.5,15.37,20.11
1452,2007Q4,1.45,7.06,13.95,19.12
1452,2007Q2,2.65,12.4,13.7,18.78
1452,2006Q4,3,13.9,13.51,18.52
1452,2006Q2,1.79,8.76,12.76,18.64
1452,2005Q4,2.88,13,12.22,19.32
1452,2005Q2,1.71,7.73,12,20.36
1452,2001Q4,12.28,41.5,9.59,17.31
1452,2000Q4,17.77,52.6,8.95,16.02
1452,1999Q4,16.84,47.7,10.56,18.44
1452,1998Q4,16.98,46.4,14.02,19.65
1452,1997Q4,15.08,45,16.52,18.47
1452,1996Q4,8.78,34,15.66,17.01
