sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1466,2020Q3,18,53.8,13.87,15.46
1466,2020Q2,17.08,53.3,13.42,14.96
1466,2020Q1,18.35,54.5,13.77,15.3
1466,2019Q4,18.6,54.7,13.87,15.42
1466,2019Q3,19.44,54.4,14.67,16.31
1466,2019Q2,19.17,53.7,14.86,16.51
1466,2019Q1,19.93,54.5,14.98,16.65
1466,2018Q4,20.32,55.3,14.78,16.43
1466,2018Q3,21.5,56.2,15.06,16.74
1466,2018Q2,20.81,54.9,15.38,17.1
1466,2018Q1,19.58,53.1,15.54,17.27
1466,2017Q4,19.46,52.8,15.65,17.4
1466,2017Q3,18.56,51.8,15.56,17.3
1466,2017Q2,21.05,54.5,15.8,17.56
1466,2017Q1,19.46,52.3,15.95,17.73
1466,2016Q4,18.43,51.2,15.78,17.54
1466,2016Q3,18.05,50.5,15.93,17.71
1466,2016Q2,18.59,51,16.06,17.85
1466,2016Q1,17.88,49.7,16.26,18.07
1466,2015Q4,17.35,48.3,16.68,18.54
1466,2015Q3,21.6,53.8,16.71,18.58
1466,2015Q2,18.38,50,16.52,18.36
1466,2015Q1,16.1,45.8,17.11,19.02
1466,2014Q4,15.42,44.8,17.1,19.01
1466,2014Q3,15.66,46.9,16.71,17.73
1466,2014Q2,15.07,47.4,16.38,16.74
1466,2014Q1,13,43.8,16.74,16.69
1466,2013Q4,13.14,44.4,16.52,16.47
1466,2013Q3,13.6,46.7,16.22,15.51
1466,2013Q2,13.77,47.7,15.85,15.09
1466,2013Q1,15,48.6,16.66,15.86
1466,2012Q4,13.67,47,16.54,15.41
1466,2012Q3,13.29,46.6,16.3,15.21
1466,2012Q2,13.4,47.2,16.07,14.98
1466,2012Q1,13.25,45.8,16.81,15.67
1466,2011Q4,13.64,46.3,16.6,15.79
1466,2011Q3,13.81,46.2,16.93,16.11
1466,2011Q2,12.52,45.3,16.49,15.09
1466,2011Q1,11.85,44.9,15.86,14.51
1466,2010Q4,10.52,44.7,14.23,13.02
1466,2010Q3,15.17,66.3,10.8,7.72
1466,2010Q2,14.12,66.3,10.03,7.17
1466,2010Q1,13.83,68.4,8.95,6.4
1466,2009Q4,13.13,68.7,8.35,5.97
1466,2009Q3,11.14,69,6.99,5
1466,2009Q2,11.57,70.4,6.82,4.88
1466,2009Q1,11.78,72.7,6.2,4.43
1466,2008Q4,11.48,71.4,6.43,4.6
1466,2008Q3,14.26,69.2,8.87,6.35
1466,2008Q2,14.09,68.6,9.01,6.44
1466,2008Q1,14.58,69.4,9.01,6.44
1466,2007Q4,14.23,69.2,8.87,6.34
1466,2007Q2,14.78,70.8,8.51,6.09
1466,2006Q4,14.36,72,7.8,5.58
1466,2006Q2,14.69,73.9,7.26,5.19
1466,2005Q4,15.59,77,6.53,4.67
1466,2005Q2,16.98,78.6,6.48,4.63
