ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1612,2020,2019全年,20'06/10,20'07/03,10.35,20'07/08,4,20'07/24,,,,,0.5,0,0.5,0,0,0,0.5
1,1612,2019,2018全年,19'06/13,19'07/09,9.88,19'08/15,27,19'07/26,,,,,0.32,0,0.32,0,0,0,0.32
2,1612,2018,2017全年,18'06/14,18'07/05,10.65,19'09/03,287,18'07/27,,,,,0.5,0,0.5,0,0,0,0.5
3,1612,2017,2016全年,17'06/13,17'06/29,9.41,17'07/21,17,17'07/28,,,,,0.28,0,0.28,0,0,0,0.28
4,1612,2016,2015全年,16'06/21,16'07/08,7.94,16'07/12,2,16'07/29,,,,,0.26,0,0.26,0,0,0,0.26
5,1612,2015,2014全年,15'06/23,15'07/15,9.15,17'02/07,383,15'08/07,,,,,0.6,0,0.6,0,0,0,0.6
6,1612,2014,2013全年,14'06/26,14'07/29,11.2,18'01/03,847,14'08/15,,,,,0.75,0,0.75,0,0,0,0.75
7,1612,2013,2012全年,13'06/14,13'07/30,9.55,13'10/07,48,,,,,,0.22,0,0.22,0,0,0,0.22
8,1612,2012,2011全年,12'06/12,12'07/30,9.34,12'08/08,7,,,,,,0.3,0,0.3,0,0,0,0.3
9,1612,2011,2010全年,11'06/22,11'08/08,11.6,18'01/10,1588,,,,,,0.6,0,0.6,0,0,0,0.6
10,1612,2010,2009全年,10'06/15,10'07/30,13.65,10'08/10,8,,,,,,0.5,0,0.5,0,0,0,0.5
11,1612,2009,2008全年,09'06/16,09'07/14,10.35,09'07/15,2,,,,,,0.26,0,0.26,0,0,0,0.26
12,1612,2008,2007全年,08'06/13,08'07/18,18.8,,,,,,,,1.6,0,1.6,0,0,0,1.6
13,1612,2007,2006全年,07'06/13,07'07/05,25.2,07'07/12,6,,,,,,1.2,0,1.2,0,0,0,1.2
14,1612,2006,2005全年,06'06/09,06'06/29,13.4,06'08/16,35,,,,,,0.8,0,0.8,0,0,0,0.8
15,1612,2005,2004全年,05'06/10,05'07/08,8.94,05'07/12,3,,,,,,0.45,0,0.45,0,0,0,0.45
16,1612,2004,2003全年,04'05/28,04'07/13,9.8,04'10/05,58,,,,,,0.5,0,0.5,0,0,0,0.5
17,1612,2003,2002全年,03'04/22,03'06/06,9.5,03'12/29,145,,,,,,0.71,0,0.71,0,0,0,0.71
18,1612,2002,2001全年,02'05/07,,,,,,,,,,0,0,0,0,0,0,0
19,1612,2001,2000全年,01'04/26,01'06/14,7.5,02'03/27,189,,01'08/30,6.6,02'03/21,132,0.5,0,0.5,0.5,0,0.5,1
20,1612,2000,1999全年,,,,,,,,,,,0.5,0,0.5,0.5,0,0.5,1
21,1612,1999,1998全年,99'06/04,99'07/03,16.65,99'07/05,2,,99'09/15,14.2,99'10/02,11,0.35,0,0.35,0.5,0.5,1,1.35
22,1612,1998,1997全年,98'04/28,,,,,,98'07/05,,98'07/06,1,0,0,0,1,1,2,2
23,1612,1997,1996全年,97'05/03,,,,,,97'07/05,,,,0,0,0,1.5,1,2.5,2.5
24,1612,1996,1995全年,96'05/25,96'06/22,26.1,96'06/24,2,,96'08/14,27.45,96'10/05,44,0.5,0,0.5,0,1,1,1.5
25,1612,1995,1994全年,95'04/22,,,,,,95'07/03,24.8,96'08/13,323,0,0,0,0.5,1.5,2,2
26,1612,1994,1993全年,94'04/15,,,,,,94'08/09,45,94'08/09,1,0,0,0,1.5,1,2.5,2.5
27,1612,1993,1992全年,93'03/16,,,,,,93'08/21,51,93'12/08,86,0,0,0,2,0,2,2
28,1612,1992,1991全年,92'04/21,,,,,,92'11/09,,,,0,0,0,1.96,0,1.96,1.96
29,1612,1991,1990全年,91'06/19,,,,,,91'08/24,,,,0,0,0,1.55,0,1.55,1.55
30,1612,1990,1989全年,,,,,,,,,,,0,0,0,2,0,2,2
