ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1560,2020,2019全年,20'06/15,20'07/06,63.4,20'07/10,5,20'07/31,,,,,1.3,1.5,2.8,0,0,0,2.8
1,1560,2019,2018全年,19'06/13,19'07/03,57.7,19'07/30,20,19'07/31,,,,,3.5,0,3.5,0,0,0,3.5
2,1560,2018,2017全年,18'06/15,18'07/03,67.2,19'10/17,317,18'07/27,,,,,3.5,0,3.5,0,0,0,3.5
3,1560,2017,2016全年,17'06/13,17'07/03,73.8,17'07/20,14,17'07/28,,,,,3,0,3,0,0,0,3
4,1560,2016,2015全年,16'06/15,16'07/01,49.9,16'07/25,16,16'07/22,,,,,3.7,0,3.7,0,0,0,3.7
5,1560,2015,2014全年,15'06/12,15'06/30,57.9,16'12/14,361,15'07/17,,,,,4.1,0,4.1,0,0,0,4.1
6,1560,2014,2013全年,14'06/12,14'06/30,82.8,17'08/07,763,,,,,,3.3,0,3.3,0,0,0,3.3
7,1560,2013,2012全年,13'06/13,13'07/01,49,13'08/05,26,,,,,,2.7,0,2.7,0,0,0,2.7
8,1560,2012,2011全年,12'06/13,12'06/29,41.4,12'08/15,33,,,,,,2.7,0,2.7,0,0,0,2.7
9,1560,2011,2010全年,11'06/22,11'07/08,58,13'09/09,541,,,,,,1.5,0,1.5,0,0,0,1.5
10,1560,2010,2009全年,10'06/15,10'07/01,34.5,10'07/01,1,,,,,,0.5,0,0.5,0,0,0,0.5
11,1560,2009,2008全年,09'06/10,09'07/06,27.15,09'07/07,2,,,,,,1.2,0,1.2,0,0,0,1.2
12,1560,2008,2007全年,08'06/13,08'07/31,36.4,09'07/30,250,,08'07/31,36.4,09'07/30,250,2.1,0,2.1,0.5,0,0.5,2.6
13,1560,2007,2006全年,07'06/13,07'07/30,107.5,,,,07'07/30,107.5,,,2.5,0,2.5,1.5,0,1.5,4
14,1560,2006,2005全年,06'06/15,06'07/28,160,,,,06'07/28,160,,,1.5,0,1.5,1.5,0,1.5,3
15,1560,2005,2004全年,05'06/13,05'09/13,61,05'09/15,3,,05'09/13,61,05'09/15,3,1.5,0,1.5,1.5,0,1.5,3
16,1560,2004,2003全年,04'06/26,04'09/03,,04'09/03,1,,04'09/03,,04'09/03,1,1.5,0,1.5,1,0,1,2.5
17,1560,2003,2002全年,03'06/28,03'09/07,,,,,03'09/07,,,,0.4,0,0.4,0.52,0,0.52,0.92
18,1560,2002,2001全年,,,,,,,,,,,0.2,0,0.2,0.2,0.67,0.87,1.07
19,1560,2001,2000全年,,,,,,,,,,,0.2,0,0.2,0.5,0.5,1,1.2
20,1560,2000,1999全年,,,,,,,,,,,0.2,0,0.2,0.4,0.6,1,1.2
