sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2338,2020Q3,41.59,58.5,14.47,29.5
2338,2020Q2,35.05,53.9,13.78,29.94
2338,2020Q1,30.79,51.6,14.11,28.84
2338,2019Q4,26.05,45.5,15.07,31.21
2338,2019Q3,24.45,46,13.84,28.73
2338,2019Q2,24.29,47.9,13.01,26.45
2338,2019Q1,17.74,40.3,13.42,26.3
2338,2018Q4,12.91,33.4,13.08,25.74
2338,2018Q3,11.57,29.9,13.34,27.14
2338,2018Q2,9.61,26,13.71,27.37
2338,2018Q1,6.87,21.2,12.72,25.58
2338,2017Q4,6.31,20.3,12.3,24.79
2338,2017Q3,3.36,9.24,15.48,33
2338,2017Q2,3.15,8.11,13.58,35.69
2338,2017Q1,3.09,8.18,13.31,34.71
2338,2016Q4,3.4,9.57,14.75,32.18
2338,2016Q3,3.22,8.93,15.01,32.87
2338,2016Q2,4.06,10.8,15.22,33.52
2338,2016Q1,3.24,8.53,15.67,34.73
2338,2015Q4,3.37,8.52,15.93,36.18
2338,2015Q3,3.25,8.28,15.23,36.03
2338,2015Q2,4.57,11.3,13.27,35.84
2338,2015Q1,3.01,7.21,14.13,38.73
2338,2014Q4,3.39,8.04,14.09,38.84
2338,2014Q3,3.28,7.75,14.1,39.04
2338,2014Q2,5.24,11.8,14.08,38.97
2338,2014Q1,3.65,8.33,14.57,40.16
2338,2013Q4,3.82,8.74,14.42,39.9
2338,2013Q3,4.73,10.7,16.1,39.45
2338,2013Q2,6.52,14.2,16.06,39.36
2338,2013Q1,5.68,12.3,16.4,40.65
2338,2012Q4,6.69,14.1,16.51,40.79
2338,2012Q3,7.01,14.6,16.24,40.92
2338,2012Q2,10.08,19.8,15.91,40.83
2338,2012Q1,7.63,14.9,16.83,43.6
2338,2011Q4,8.03,15.6,16.67,43.55
2338,2011Q3,8.7,16.3,16.51,44.81
2338,2011Q2,10.52,19,16.04,44.8
2338,2011Q1,8.76,15.9,16.63,46.3
2338,2010Q4,9.67,17.3,16.55,46.34
2338,2010Q3,10.23,18.1,16.4,46.33
2338,2010Q2,11.82,19.1,15.36,50.05
2338,2010Q1,11.4,18.3,15.34,50.76
2338,2009Q4,11.91,19.1,15.14,50.4
2338,2009Q3,11.96,19.8,14.98,48.57
2338,2009Q2,15.79,24.9,13.46,47.54
2338,2009Q1,18.13,26.7,13.98,49.68
2338,2008Q4,8.8,14.8,14.17,50.53
2338,2008Q3,19.04,26.7,14.34,52.27
2338,2008Q2,28.12,34.5,14.05,53.29
2338,2008Q1,26.01,30.7,15.62,58.6
2338,2007Q4,26.37,31.1,15.36,58.43
2338,2007Q2,32.84,37.5,14.42,54.72
2338,2006Q4,32.29,37.2,14.93,54.52
2338,2006Q2,35.01,41.4,13.9,49.53
2338,2005Q4,28.25,35.9,14.4,50.38
2338,2005Q2,34.93,42.6,13.25,47.07
