sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2890,2020Q3,18832,92.6,13.38,1508
2890,2020Q2,18356,92.6,12.98,1463
2890,2020Q1,17695,92.4,12.95,1460
2890,2019Q4,16848,91.9,13.16,1484
2890,2019Q3,16794,92,12.93,1458
2890,2019Q2,16345,92,12.69,1431
2890,2019Q1,15616,91.4,13.02,1467
2890,2018Q4,14631,91.2,12.58,1418
2890,2018Q3,14678,91.2,12.49,1408
2890,2018Q2,14773,91.5,12.5,1381
2890,2018Q1,14829,91.3,12.77,1411
2890,2017Q4,14609,91.4,12.51,1383
2890,2017Q3,14899,91.6,12.37,1367
2890,2017Q2,15420,92,12.55,1340
2890,2017Q1,15418,91.9,12.66,1352
2890,2016Q4,15450,92,12.54,1339
2890,2016Q3,14981,91.8,12.51,1336
2890,2016Q2,14753,91.8,12.97,1320
2890,2016Q1,14671,91.6,13.16,1338
2890,2015Q4,14559,91.7,12.95,1317
2890,2015Q3,14675,91.9,12.77,1299
2890,2015Q2,14226,91.8,13.32,1262
2890,2015Q1,14338,91.8,13.57,1286
2890,2014Q4,14243,91.9,13.26,1255
2890,2014Q3,13923,92.3,13.15,1165
2890,2014Q2,14100,92.6,13.73,1126
2890,2014Q1,14355,92.8,13.56,1112
2890,2013Q4,13574,92.6,13.21,1085
2890,2013Q3,13229,92.6,12.83,1054
2890,2013Q2,13240,92.9,13.39,1018
2890,2013Q1,12930,92.7,13.41,1015
2890,2012Q4,12680,92.8,13.08,977.3
2890,2012Q3,12453,92.9,12.81,956.4
2890,2012Q2,12397,93,12.85,929.8
2890,2012Q1,12171,93,12.69,917.7
2890,2011Q4,12099,93.1,12.32,900.9
2890,2011Q3,11923,93,12.36,903.9
2890,2011Q2,11700,92.9,12.75,893.4
2890,2011Q1,11504,92.8,12.64,886.3
2890,2010Q4,11441,93,12.37,867.4
2890,2010Q3,11062,92.8,12.31,862.7
2890,2010Q2,10871,92.8,12,840.4
2890,2010Q1,10581,92.6,11.99,839.9
2890,2009Q4,10437,92.6,11.84,828.6
2890,2009Q3,9918,92.3,11.85,828.6
2890,2009Q2,9934,92.4,11.63,813.2
2890,2009Q1,9994,92.4,11.78,823.6
2890,2008Q4,10279,92.6,11.68,816.9
2890,2008Q3,10277,92.5,11.9,832.3
2890,2008Q2,10447,92.6,11.98,836.9
2890,2008Q1,10370,92.5,12.02,840.2
2890,2007Q4,10372,92.3,12.36,863.8
2890,2007Q3,10402,92.1,12.75,890.5
2890,2007Q2,10337,92.1,12.72,886.8
2890,2007Q1,10236,92,12.72,887.3
2890,2006Q4,10397,92.4,12.4,857.3
2890,2006Q3,10616,92.3,12.67,882.2
2890,2006Q2,10034,92,12.4,868.7
2890,2006Q1,9831,91.4,12.77,925.8
2890,2005Q4,10077,91.7,12.82,907.1
2890,2005Q3,9534,91.3,13.53,906.4
2890,2005Q2,9649,91.7,12.7,877.5
2890,2005Q1,9041,90.8,13.37,919.5
2890,2004Q4,9326,91.4,13.02,880.4
2890,2004Q3,5372,91.6,12.43,492.3
2890,2004Q2,5675,92.2,12.74,482.2
2890,2004Q1,5584,91.9,13.02,493.1
2890,2003Q4,4792,91.1,12.53,469.8
2890,2003Q3,4553,90.9,12.13,454.8
2890,2003Q2,4386,90.9,11.73,440
2890,2003Q1,4059,89.9,12.11,454
2890,2002Q4,3860,89.6,11.95,448
2890,2002Q3,3638,89.2,11.79,442.2
2890,2002Q2,3661,89.5,12.1,428.3
