ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2106,2020,2019全年,20'06/16,20'09/02,30.2,20'10/27,37,20'10/07,20'09/02,30.2,20'10/27,37,0.4,0,0.4,0.4,0,0.4,0.8
1,2106,2019,2018全年,19'06/11,19'08/27,29.15,19'09/02,5,19'09/25,,,,,1,0,1,0,0,0,1
2,2106,2018,2017全年,18'06/11,18'08/27,30.8,19'09/09,254,18'09/21,,,,,1.2,0,1.2,0,0,0,1.2
3,2106,2017,2016全年,17'06/15,17'08/29,42.1,17'09/13,12,17'09/27,,,,,2,0,2,0,0,0,2
4,2106,2016,2015全年,16'06/14,16'08/31,49.8,,,16'10/05,16'08/31,49.8,,,2.2,0,2.2,0.2,0,0.2,2.4
5,2106,2015,2014全年,15'06/23,15'08/28,41.5,15'09/09,9,15'10/14,15'08/28,41.5,15'09/09,9,2.25,0,2.25,0.5,0,0.5,2.75
6,2106,2014,2013全年,14'06/24,14'08/28,62.7,,,14'10/15,14'08/28,62.7,,,1.8,0,1.8,0.7,0,0.7,2.5
7,2106,2013,2012全年,13'06/27,13'08/29,56.6,13'09/05,6,,13'08/29,56.6,13'09/05,6,1.7,0,1.7,0.4,0,0.4,2.1
8,2106,2012,2011全年,12'06/13,12'07/31,34.9,12'12/26,106,,12'07/31,34.9,12'12/26,106,1.35,0,1.35,0.65,0,0.65,2
9,2106,2011,2010全年,11'06/15,11'08/02,39.35,13'02/26,391,,11'08/02,39.35,13'02/26,391,1.1,0,1.1,1.1,0,1.1,2.2
10,2106,2010,2009全年,10'06/15,10'07/30,33.5,11'05/05,189,,10'07/30,33.5,11'05/05,189,1.1,0,1.1,1.23,0,1.23,2.33
11,2106,2009,2008全年,09'06/16,09'07/30,44.05,09'08/04,4,,09'07/30,44.05,09'08/04,4,0.25,0,0.25,0.5,0,0.5,0.75
12,2106,2008,2007全年,08'06/13,,,,,,08'07/30,18.95,08'07/31,2,0,0,0,0.75,0,0.75,0.75
13,2106,2007,2006全年,07'06/21,,,,,,07'08/02,34.9,07'08/09,6,0,0,0,0.65,0,0.65,0.65
14,2106,2006,2005全年,06'06/14,,,,,,06'07/19,12.55,06'07/20,2,0,0,0,0.55,0,0.55,0.55
15,2106,2005,2004全年,05'05/26,05'08/01,18.1,06'11/28,332,,05'08/01,18.1,06'11/28,332,0.3,0,0.3,1,0,1,1.3
16,2106,2004,2003全年,04'06/15,04'08/04,23.6,04'09/03,21,,04'08/04,23.6,04'09/03,21,0.5,0,0.5,1,0,1,1.5
17,2106,2003,2002全年,03'06/20,03'07/24,30.2,03'07/28,3,,03'07/24,30.2,03'07/28,3,0.6,0,0.6,0.7,0,0.7,1.3
18,2106,2002,2001全年,02'06/11,,,,,,02'07/16,24.95,02'07/25,8,0,0,0,0.5,0,0.5,0.5
19,2106,2001,2000全年,01'05/25,,,,,,01'07/18,9.7,01'07/19,2,0,0,0,0.4,0.05,0.45,0.45
20,2106,2000,1999全年,00'05/23,,,,,,00'07/18,19.5,00'07/20,3,0,0,0,1.25,0.05,1.3,1.3
21,2106,1999,1998全年,99'05/21,,,,,,,,,,0,0,0,1.7,0.1,1.8,1.8
22,2106,1998,1997全年,98'05/16,,,,,,98'07/15,43.1,98'07/31,14,0,0,0,1.41,0.19,1.6,1.6
23,2106,1997,1996全年,97'05/23,,,,,,97'07/12,65.5,97'08/25,37,0,0,0,1.2,0.2,1.4,1.4
24,2106,1996,1995全年,96'05/29,,,,,,96'07/10,44.1,96'07/10,1,0,0,0,0.5,0.2,0.7,0.7
25,2106,1995,1994全年,,,,,,,,,,,0,0,0,2.16,0.34,2.5,2.5
26,2106,1994,1993全年,,,,,,,,,,,0,0,0,0.8,0.1,0.9,0.9
27,2106,1993,1992全年,93'05/04,,,,,,93'08/03,39.5,93'08/03,1,0,0,0,0.82,0.66,1.48,1.48
28,2106,1992,1991全年,92'05/16,,,,,,92'08/16,,92'08/27,10,0,0,0,0.8,1,1.8,1.8
29,2106,1991,1990全年,91'05/03,,,,,,91'08/17,,91'08/17,1,0,0,0,1.2,0.8,2,2
30,2106,1990,1989全年,90'03/20,,,,,,90'11/06,,,,0,0,0,1.66,0,1.66,1.66
31,2106,1989,1988全年,,,,,,,,,,,0,0,0,2,0,2,2
32,2106,1988,1987全年,,,,,,,,,,,0.2,0,0.2,1.6,0,1.6,1.8
33,2106,1986,1985全年,,,,,,,,,,,0,0,0,3.2,0,3.2,3.2
