ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2633,21Q1,32,31.7,31.7,28.55,31,-0.7,-2.21,9.94,271,8.5,81.2,2.5,-42.6,-5.56,-2.52,-50.7,11.1,-0.01,7.49,-0.01,0.06,0.8
1,2633,20Q4,63,31.8,32.75,30,31.7,+0.05,+0.16,8.69,401,6.4,125,2,-88.1,-7.32,+0.46,-95,11.9,+2.23,7.5,-0.16,0.08,1
2,2633,20Q3,66,36.7,37.3,30.3,31.65,-4.85,-13.3,19.2,371,5.6,125,1.9,-36.5,-2.27,-3.4,-42.2,13.5,-0.13,5.27,-0.25,0.24,4.5
3,2633,20Q2,60,28.7,39.95,28.05,36.5,+7.75,+27,41.4,507,8.5,181,3,+3.41,+14.4,+0.94,+18.8,14,+3.36,5.4,-0.08,0.49,9
4,2633,20Q1,56,38.45,39.6,25.95,28.75,-9.65,-25.1,35.5,404,7.2,133,2.4,-31.3,-0.19,-4,-35.4,14,-6.12,2.04,+0.09,0.57,27.9
5,2633,19Q4,64,35.6,40.5,33.8,38.4,+3.1,+8.78,19,312,4.9,114,1.8,-11.9,-0.91,+1.22,-11.6,14.6,+2.23,8.21,-0.6,0.48,5.8
6,2633,19Q3,63,45.5,45.6,35.15,35.3,-10.4,-22.8,22.9,493,7.8,196,3.1,-54.5,-9.46,-1.4,-65.4,14.8,-3.24,5.98,-1.88,1.08,18.1
7,2633,19Q2,61,36,47,34.95,45.7,+9.7,+26.9,33.5,613,10.1,253,4.2,+70.5,+4.78,-0.44,+74.9,15.6,+4.4,9.22,+2.23,2.96,32.1
8,2633,19Q1,54,30.7,36.25,29.85,36,+5.45,+17.8,20.9,434,8,143,2.6,+116,-9.73,+1.42,+108,14.5,-3.26,4.82,-0.93,0.73,15.1
9,2633,18Q4,65,30.2,33.3,26.7,30.55,+0.65,+2.17,22.1,752,11.6,229,3.5,+109,+10.5,-6.23,+113,12.4,+1.83,8.08,+0.95,1.66,20.6
10,2633,18Q3,64,23.9,30,23.5,29.9,+6,+25.1,27.2,400,6.3,104,1.6,+116,+7.72,+1.99,+126,10.6,+1.84,6.25,+0.7,0.71,11.4
11,2633,18Q2,60,22.4,24.1,22.3,23.9,+1.5,+6.7,8.04,174,2.9,40.5,0.67,+24.2,+0.95,-0.3,+24.9,8.5,-0.92,4.41,-0.02,0.01,0.2
12,2633,18Q1,58,23.55,24.05,21.4,22.4,-1.1,-4.68,11.3,139,2.4,31.9,0.55,+8.14,+0.28,-0.08,+8.34,8.1,-0.7,5.33,-0.08,0.03,0.5
13,2633,17Q4,62,24.25,25,23,23.5,-0.6,-2.49,8.3,171,2.8,40.8,0.66,+18.8,-0.02,-2.23,+16.6,8,-0.09,6.03,-0.42,0.11,1.9
14,2633,17Q3,66,25.5,26.85,23.55,24.1,-1.35,-5.3,13,510,7.7,131,2,+114,-0.25,-1.85,+111,7.7,-4.52,6.12,-0.05,0.54,8.8
15,2633,17Q2,61,21.5,27.5,21.25,25.45,+4.1,+19.2,29.3,807,13.2,197,3.2,+121,+9.53,+0.22,+131,5.7,+10.6,10.6,+0.59,0.59,5.5
16,2633,17Q1,57,18.4,21.85,18.4,21.35,+2.95,+16,18.8,329,5.8,66.6,1.2,+80,+0.62,+2.73,+83.4,3.4,,,,,
17,2633,16Q4,47,20.6,24.8,18.15,18.4,+3.25,+21.4,43.9,317,6.7,65.2,1.4,+7.78,0,-0.47,+7.31,2,,,,,
