sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2014,2020Q3,139.4,50.2,9.63,138.3
2014,2020Q2,160.1,54,9.48,136.1
2014,2020Q1,159.1,53.7,9.57,137.3
2014,2019Q4,158.9,52.2,10.15,145.7
2014,2019Q3,168.5,53.1,10.35,148.6
2014,2019Q2,173.9,53.6,10.5,150.8
2014,2019Q1,180.7,54.7,10.44,149.9
2014,2018Q4,186.6,55.8,10.28,147.6
2014,2018Q3,192.2,57,10.1,145
2014,2018Q2,177.7,57.1,9.3,133.5
2014,2018Q1,183,59.5,8.69,124.7
2014,2017Q4,194.5,62,8.31,119.3
2014,2017Q3,198.2,64.6,7.55,108.4
2014,2017Q2,210.1,66.8,7.28,104.5
2014,2017Q1,211.6,67.4,7.12,102.1
2014,2016Q4,216.1,69.7,6.55,94.1
2014,2016Q3,219.6,71.6,6.08,87.31
2014,2016Q2,227.2,74.5,5.43,77.94
2014,2016Q1,232.8,76.2,5.07,72.72
2014,2015Q4,239.6,78.3,4.62,66.38
2014,2015Q3,243,76.6,5.18,74.31
2014,2015Q2,252,76.6,5.36,76.98
2014,2015Q1,280,78.6,5.29,76
2014,2014Q4,259.4,74.1,6.32,90.44
2014,2014Q3,255.4,73.7,6.36,90.94
2014,2014Q2,269.4,75.3,6.18,88.37
2014,2014Q1,273.4,75.5,6.2,88.69
2014,2013Q4,273.1,75.3,6.22,89.36
2014,2013Q3,276.2,76.4,5.95,85.46
2014,2013Q2,277.6,76.5,5.96,85.51
2014,2013Q1,250.4,73.3,6.35,91.1
2014,2012Q4,267.9,75.1,6.2,88.96
2014,2012Q3,260,73.7,6.44,92.6
2014,2012Q2,238.9,67.6,7.96,114.5
2014,2012Q1,241,66,8.62,124
2014,2011Q4,256.2,67.2,8.73,125.3
2014,2011Q3,254.5,63.4,10.25,147.1
2014,2011Q2,239.6,61.9,10.67,147.3
2014,2011Q1,206.2,55.6,11.95,165
2014,2010Q4,192.3,54.7,11.52,159
2014,2010Q3,178.7,51.3,12.31,169.9
2014,2010Q2,161.7,49.1,9.94,167.4
2014,2010Q1,176.1,53.1,9.22,155.3
2014,2009Q4,195.3,57.8,8.45,142.4
2014,2009Q3,240.9,66.1,7.34,123.7
2014,2009Q2,215.5,67.7,6.11,102.9
2014,2009Q1,294.8,76.3,5.44,91.61
2014,2008Q4,286.6,77.6,6.45,82.85
2014,2008Q3,233.4,56.6,13.91,178.7
2014,2008Q2,174.3,50.2,13.46,172.8
2014,2008Q1,141.7,44.2,13.92,178.8
2014,2007Q4,159.1,49,12.91,165.8
2014,2007Q2,154.6,50.7,11.68,150.1
2014,2006Q4,149.7,52.2,10.69,137.4
2014,2006Q2,166,61,8.27,106.2
2014,2005Q4,259,76.1,6.33,81.37
2014,2005Q2,242.6,63.4,11.58,139.8
