ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2851,2020,2019全年,20'05/28,20'06/18,18.8,20'07/21,22,20'07/17,,,,,0.9,0,0.9,0,0,0,0.9
1,2851,2019,2018全年,19'05/29,19'06/19,17.75,19'11/12,100,19'07/17,,,,,0.9,0,0.9,0,0,0,0.9
2,2851,2018,2017全年,18'05/30,18'07/25,19.25,20'09/08,520,18'08/22,18'07/25,19.25,20'09/08,520,1,0,1,0.5,0,0.5,1.5
3,2851,2017,2016全年,17'05/31,17'06/20,14.55,17'08/18,44,17'07/13,,,,,0.5,0,0.5,0,0,0,0.5
4,2851,2016,2015全年,16'05/27,16'06/14,13.85,16'11/25,114,16'07/08,,,,,0.7,0,0.7,0,0,0,0.7
5,2851,2015,2014全年,15'05/27,15'06/17,16.1,17'11/14,594,15'07/17,,,,,1.2,0,1.2,0,0,0,1.2
6,2851,2014,2013全年,14'06/11,14'07/18,17,17'11/14,818,14'08/18,,,,,1.2,0,1.2,0,0,0,1.2
7,2851,2013,2012全年,13'06/13,13'07/23,12.95,13'11/04,72,,13'07/23,12.95,13'11/04,72,0.5,0,0.5,0.2,0,0.2,0.7
8,2851,2012,2011全年,12'06/15,,,,,,,,,,0,0,0,0,0,0,0
9,2851,2011,2010全年,11'06/15,11'08/04,16.8,14'07/14,729,,,,,,1,0,1,0,0,0,1
10,2851,2010,2009全年,10'06/18,10'07/28,16.35,10'12/17,102,,,,,,1.5,0,1.5,0,0,0,1.5
11,2851,2009,2008全年,09'06/19,,,,,,,,,,0,0,0,0,0,0,0
12,2851,2008,2007全年,08'06/13,08'08/14,14.4,10'03/26,403,,08'08/14,14.4,10'03/26,403,1,0,1,0.5,0,0.5,1.5
13,2851,2007,2006全年,07'06/15,07'08/15,14.45,07'09/27,29,,07'08/15,14.45,07'09/27,29,0.5,0,0.5,0.5,0,0.5,1
14,2851,2006,2005全年,06'06/09,06'07/18,11.15,06'08/15,21,,,,,,0.8,0,0.8,0,0,0,0.8
15,2851,2005,2004全年,05'06/03,05'07/18,12.65,07'01/03,366,,05'07/18,12.65,07'01/03,366,0.8,0,0.8,0,0,0,0.8
16,2851,2004,2003全年,04'05/26,04'07/13,13.15,04'09/29,54,,,,,,0.9,0,0.9,0,0,0,0.9
17,2851,2003,2002全年,03'05/15,03'06/19,12.2,03'10/29,93,,,,,,0.9,0,0.9,0,0,0,0.9
18,2851,2002,2001全年,02'06/25,02'08/07,,02'11/15,71,,,,,,0.7,0,0.7,0,0,0,0.7
19,2851,2001,2000全年,01'08/31,01'09/18,,01'12/11,58,,,,,,1.09,0,1.09,0,0,0,1.09
20,2851,2000,1999全年,,,,,,,,,,,0.7,0,0.7,0,0,0,0.7
21,2851,1999,1998全年,99'09/29,99'12/20,,,,,,,,,0.9,0,0.9,0,0,0,0.9
