sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1517,2020Q3,13.12,29.1,13.89,31.99
1517,2020Q2,11.82,27.5,13.5,31.1
1517,2020Q1,9.86,23.8,13.56,31.51
1517,2019Q4,11.76,26.7,13.84,32.23
1517,2019Q3,11.77,26.6,13.91,32.43
1517,2019Q2,12.76,28,14.11,32.82
1517,2019Q1,12.82,27.7,14.41,33.49
1517,2018Q4,13.71,29.3,14.21,33.11
1517,2018Q3,13.59,28.7,14.39,33.74
1517,2018Q2,14.06,29.2,14.54,34.12
1517,2018Q1,12.82,27.7,14.23,33.4
1517,2017Q4,13.15,28.1,14.29,33.57
1517,2017Q3,12.67,27.3,14.39,33.82
1517,2017Q2,13.35,28.7,14.09,33.11
1517,2017Q1,12.58,27.4,14.18,33.31
1517,2016Q4,13.93,28.7,14.7,34.57
1517,2016Q3,13.74,28.2,14.89,35.01
1517,2016Q2,14.71,29.4,15,35.28
1517,2016Q1,13.99,27.6,15.61,36.7
1517,2015Q4,15.42,29.6,15.61,36.74
1517,2015Q3,16.78,31.1,15.77,37.11
1517,2015Q2,17.7,30.8,15.24,39.68
1517,2015Q1,16.84,29.4,15.63,40.43
1517,2014Q4,18.4,31.3,15.66,40.44
1517,2014Q3,17.04,30.3,15.15,39.11
1517,2014Q2,18.39,32.6,14.69,37.95
1517,2014Q1,17.11,30.5,15.14,38.92
1517,2013Q4,18.37,32.4,14.92,38.3
1517,2013Q3,18.4,33.7,14.22,36.28
1517,2013Q2,21.64,38.1,13.79,35.2
1517,2013Q1,18.81,34.4,14.13,35.83
1517,2012Q4,19.36,35.8,13.79,34.71
1517,2012Q3,19.17,36.2,13.44,33.83
1517,2012Q2,22.24,40.3,13.12,33.02
1517,2012Q1,19.72,36.6,13.61,34.14
1517,2011Q4,19.72,36.6,13.49,34.13
1517,2011Q3,20.74,38.1,13.28,33.73
1517,2011Q2,19.83,38.1,12.68,32.23
1517,2011Q1,17.18,34,13.22,33.42
1517,2010Q4,17.92,35.5,12.84,32.52
1517,2010Q3,19.56,37.3,12.92,32.82
1517,2010Q2,18.67,36.9,12.5,31.85
1517,2010Q1,14.48,30.7,12.82,32.66
1517,2009Q4,12.51,27,12.23,33.76
1517,2009Q3,11.67,25.6,11.78,34
1517,2009Q2,10.76,24.3,11.56,33.43
1517,2009Q1,9.69,20.6,12.27,37.3
1517,2008Q4,11.97,24.9,11.97,36.18
1517,2008Q3,14.98,30,11.55,34.96
1517,2008Q2,11.11,24.7,11.29,33.94
1517,2008Q1,10.34,22.7,11.74,35.16
1517,2007Q4,10.79,23.3,11.76,35.47
1517,2007Q2,11.51,25.1,11.35,34.44
1517,2006Q4,9.29,20.7,11.85,35.65
1517,2006Q2,8.92,21.8,11.15,31.98
1517,2005Q4,9.25,22.9,10.79,31.17
1517,2005Q2,8.23,21.5,10.75,30.08
1517,2004Q4,6.76,21.9,10.86,24.13
1517,2003Q4,6.27,20.6,10.47,24.24
