ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2105,21Q1,25,43.6,44.4,39.5,41.8,-2.25,-5.11,11.1,141,5.7,59.8,2.4,+19.1,-2.17,+0.48,+17.4,16.3,-1.29,3.66,+0.03,0.28,7.8
1,2105,20Q4,63,37.3,45.75,35.5,44.05,+7.15,+19.4,27.8,355,5.6,147,2.3,+89,-0.45,-3.72,+84.9,15.7,+0.12,4.95,+0.13,0.25,5.1
2,2105,20Q3,66,33.75,39.25,33.2,36.9,+3.15,+9.33,17.9,403,6.1,147,2.2,+15.5,+0.67,-2.08,+14.1,13,+0.53,4.82,-0.08,0.12,2.5
3,2105,20Q2,60,30.9,36.2,29.7,33.75,+2.95,+9.58,21.1,286,4.8,95.8,1.6,-11.4,+3.57,-10.8,-18.6,12.4,+1.29,4.29,-0.05,0.2,4.7
4,2105,20Q1,56,41.85,42.45,28.5,30.8,-11,-26.3,33.4,225,4,80.5,1.4,-26.5,+0.06,-16.7,-43.1,12.9,-1.35,3,+0.11,0.25,8.3
5,2105,19Q4,64,46.15,48.8,40.45,41.8,-4,-8.73,18.2,269,4.2,120,1.9,+31.4,-1.01,-1.8,+28.5,14,-1.79,4.35,-0.29,0.14,3.2
6,2105,19Q3,63,40.15,46.3,38.25,45.8,+5.7,+14.2,20.1,284,4.5,120,1.9,+30.9,+2.4,+0.19,+33.5,13.5,+0.38,6.14,+0.28,0.43,7
7,2105,19Q2,61,41.85,42.6,38.4,40.1,-1.85,-4.41,10,246,4,99.5,1.6,+34.4,-0.09,+1.06,+35.3,12.3,+1.07,5.76,-0.05,0.14,2.5
8,2105,19Q1,54,41.2,44.75,40.15,41.95,+1.1,+2.69,11.3,163,3,69.7,1.3,+20.8,-1.08,-19.6,+0.06,11.6,-0.51,4.69,-0.25,0.2,4.2
9,2105,18Q4,65,48,48.3,37.7,40.85,-7.15,-14.9,22.1,246,3.8,103,1.6,+20.7,-0.9,-2.27,+17.5,11.6,-0.12,5.21,+0.18,0.44,8.5
10,2105,18Q3,64,45.8,49.75,44.1,48,+2.15,+4.69,12.3,262,4.1,123,1.9,+27,+0.86,-0.88,+26.9,11.2,-0.09,5.33,+0.18,0.26,4.9
11,2105,18Q2,60,46.95,48.4,43.95,45.85,-1.2,-2.55,9.46,239,4,111,1.8,-36.8,+0.56,+2.78,-33.4,9.9,+0.05,5.42,+0.02,0.08,1.5
12,2105,18Q1,58,52.5,53.2,46.85,47.05,-5.45,-10.4,12.1,309,5.3,155,2.7,-27.8,-0.73,+6,-22.5,10.9,+0.82,5.37,-0.16,0.06,1.1
13,2105,17Q4,62,60.5,61.9,50.4,52.5,-7.9,-13.1,19,250,4,136,2.2,-39.8,-1.56,-0.99,-42.3,11.6,+2.1,4.55,+0.04,0.22,4.9
14,2105,17Q3,66,64.8,66,59,60.4,-4.3,-6.65,10.8,247,3.7,154,2.3,-17.1,-1.53,-0.75,-19.4,12.8,-1.34,2.45,-0.03,0.19,7.6
15,2105,17Q2,61,63.5,64.9,59.2,64.7,+2,+3.19,9.09,276,4.5,170,2.8,-43,-4.8,+16.4,-31.5,12.7,+0.21,3.79,+0.02,0.22,5.8
16,2105,17Q1,57,60.8,67.1,60.6,62.7,+1.9,+3.13,10.7,266,4.7,170,3,-9.96,-1.28,-8.27,-19.5,14.4,-0.06,3.58,-0.24,0.2,5.6
17,2105,16Q4,64,66,67.1,58.3,60.8,-5.1,-7.74,13.4,292,4.6,181,2.8,-88.5,+0.51,+0.72,-87.3,14.7,+0.6,3.64,+0.15,0.44,12.1
18,2105,16Q3,62,67.8,72.9,64.4,65.9,-1.7,-2.51,12.6,352,5.7,239,3.9,+28.6,-3.68,-0.92,+24,17.7,-0.5,3.04,-0.04,0.29,9.7
19,2105,16Q2,61,64.2,71.1,62.1,67.6,+2.9,+4.48,13.9,568,9.3,380,6.2,+81.3,+0.22,+39.6,+121,16.4,-1.54,3.54,-0.02,0.34,9.5
20,2105,16Q1,57,53.3,64.7,48.55,64.7,+11.4,+21.4,30.3,303,5.3,171,3,+53.1,+8.25,+0.66,+62,13.3,-3.34,5.08,+0.19,0.36,7
21,2105,15Q4,65,53.9,63,50.3,53.3,-0.7,-1.3,23.5,272,4.2,155,2.4,+2.49,-0.09,+0.14,+2.54,11.6,-0.54,8.42,-0.08,0.17,2
22,2105,15Q3,63,67.5,67.6,48.8,54,-14.3,-20.9,27.5,316,5,181,2.9,-35,-4.47,+0.56,-38.9,11.8,-1.66,8.96,+0.02,0.25,2.8
23,2105,15Q2,61,71.9,74.3,65.3,68.3,-3.6,-5.01,12.5,238,3.9,166,2.7,-32.9,-4.07,+0.04,-37,12.2,+0.52,10.6,+0.13,0.23,2.2
24,2105,15Q1,55,74.2,78.1,71.1,71.9,-2.5,-3.36,9.41,235,4.3,176,3.2,-1.62,-8.09,-0.29,-10,13.7,-2.52,10.1,-0.41,0.1,1
25,2105,14Q4,66,67.1,74.9,65.8,74.4,+7.3,+10.9,13.6,343,5.2,243,3.7,+5.94,+1.46,+1.1,+8.5,13.6,-5.24,12.6,-0.2,0.52,4.1
26,2105,14Q3,64,76.5,80.5,65.1,67.1,-9.3,-12.2,20.2,528,8.3,385,6,-42.5,-20.5,-3.13,-66.2,13.4,+3.8,17.9,+0.46,0.72,4
27,2105,14Q2,62,87.3,91,76.3,76.4,-10.5,-12.1,16.9,434,7,363,5.9,-5.08,-13.7,-4.85,-23.6,14.4,-4.24,14,-0.22,0.26,1.9
28,2105,14Q1,56,78,87,73.8,86.9,+8.9,+11.4,16.9,382,6.8,304,5.4,-25.1,+6.2,+6.33,-12.6,14.9,+0.57,18.3,-0.48,0.48,2.7
29,2105,13Q4,65,77.4,83.2,72.7,78,+0.6,+0.78,13.6,381,5.9,293,4.5,-69.8,-8.69,+1.04,-77.4,15.7,+3.75,17.7,-0.35,0.96,5.4
30,2105,13Q3,64,93.8,99.9,72.7,77.4,-17.2,-18.2,28.8,512,8,440,6.9,-39.9,-19.4,-6.77,-66.1,17.8,+4.04,14,-0.21,1.31,9.4
31,2105,13Q2,61,88.5,103,87.4,94.6,+6.6,+7.5,17.7,511,8.4,481,7.9,+5.56,-22.2,-1.85,-18.5,19.1,+0.88,9.91,+0.53,1.52,15.3
32,2105,13Q1,56,75.9,88.4,72.7,88,+12.6,+16.7,20.8,343,6.1,272,4.9,+44.3,-5.23,-1.61,+37.5,18.8,+2.24,9.04,+0.31,0.99,10.9
33,2105,12Q4,65,77,78.8,69,75.4,-1.6,-2.08,12.7,327,5,243,3.7,+13.6,-7.33,-2.32,+3.94,17.2,-3.74,6.81,+0.04,0.68,10
34,2105,12Q3,64,75.9,81.8,70.7,77,+2,+2.67,14.8,493,7.7,372,5.8,+56.1,-17,-0.61,+38.5,16.7,+0.55,10.6,-0.32,0.64,6.1
35,2105,12Q2,63,69.4,77,65.3,75,+4.1,+5.78,16.5,349,5.5,251,4,-7.53,+17.1,-0.22,+9.34,14.5,-3.23,10,+0.23,0.97,9.6
36,2105,12Q1,58,65.5,75,64.5,70.9,+5.4,+8.24,16,387,6.7,269,4.6,+15.3,-14.2,-0.89,+0.21,14.9,+3.42,13.3,-1.87,0.74,5.6
37,2105,11Q4,64,63,73.7,61.6,65.5,+1.4,+2.18,18.9,340,5.3,226,3.5,+4.47,-10.2,+4.23,-1.47,14.2,+0.16,9.88,-0.23,2.61,26.4
38,2105,11Q3,65,83,90.8,58.2,64.1,-18.4,-22.3,39.5,492,7.6,352,5.4,+7.28,+3.37,+1.69,+12.3,14,-0.9,9.72,+1.25,2.84,29.2
39,2105,11Q2,61,67.9,82.5,67.8,82.5,+14.3,+21,21.6,473,7.7,361,5.9,+49.3,+40.4,+1.01,+90.8,13.3,-6.04,10.6,+0.78,1.59,15
40,2105,11Q1,57,65.5,69.4,59.2,68.2,+3.2,+4.92,15.7,355,6.2,231,4,-25,+9.62,+1.04,-14.4,11.2,-6.61,16.7,+0.08,0.81,4.8
41,2105,10Q4,66,68.9,74.5,64.4,65,-3.8,-5.52,14.7,460,7,315,4.8,+26.3,-49.2,-3.77,-26.7,12.4,+0.04,23.3,-0.08,0.73,3.1
42,2105,10Q3,65,66,84.6,64.4,68.8,+3.3,+5.04,30.8,701,10.8,497,7.6,+8.59,-1.42,+3.26,+10.4,11.1,-2.07,23.2,-0.59,0.81,3.5
43,2105,10Q2,63,67.6,70.7,63.5,65.5,-2.1,-3.11,10.7,332,5.3,224,3.6,-3.76,+1.4,+0.25,-2.11,10.5,-4.07,25.3,-0.29,1.4,5.5
44,2105,10Q1,57,73,73,57.7,67.6,-5.9,-8.03,20.8,495,8.7,327,5.7,-47.3,-27.5,-0.46,-75.2,10.7,+4.96,29.4,-1.48,1.7,5.8
45,2105,09Q4,66,68.2,76.5,64.8,73.5,+5.5,+8.09,17.2,657,10,466,7.1,+45.9,-47.3,-3.26,-4.65,13.6,-0.32,24.5,-0.73,3.18,12.9
46,2105,09Q3,65,51.3,72.5,51.2,68,+16.8,+32.8,41.6,736,11.3,462,7.1,-5.57,-29.3,+1.78,-33.1,10.8,+13.2,24.8,+0.96,3.9,15.7
47,2105,09Q2,63,33,58,32.9,51.2,+18.35,+55.9,76.4,626,9.9,303,4.8,+41.1,+53.1,-0.64,+93.6,11.2,-0.29,11.6,+2.96,2.96,25.5
48,2105,09Q1,57,28.7,34.7,22.5,32.85,+4.65,+16.5,43.3,431,7.6,123,2.2,+0.54,-2.14,+0.14,-1.47,8.3,-1.44,12.7,-0.36,0,0
49,2105,08Q4,65,38.5,39.6,26.25,28.2,-9.45,-25.1,35.5,343,5.3,109,1.7,-6.16,-11.9,-1.58,-19.7,8.4,+0.02,14.1,-2.51,0.36,2.6
50,2105,08Q3,64,41.3,48.5,36.5,37.65,-3.4,-8.28,29.2,368,5.8,156,2.4,-21.6,+41.7,+1.72,+21.9,8.8,-10.9,14.1,+2.51,2.88,20.4
51,2105,08Q2,63,61.7,63.3,39.65,41.05,-20.65,-33.5,38.3,326,5.2,179,2.8,-13.9,-37.1,-1.59,-52.6,10.3,+6.65,25,-0.85,0.36,1.5
52,2105,08Q1,57,53,64,43.45,61.7,+8.7,+16.4,38.8,588,10.3,324,5.7,+61.3,-8.42,+0.55,+53.4,11.6,-3.35,18.3,+0.11,1.21,6.6
53,2105,07Q4,65,74,75.4,42.25,53,-21,-28.4,44.8,542,8.3,319,4.9,+5.34,-19.7,-2.96,-17.3,6.6,+1.1,22.8,-2.51,1.1,4.8
54,2105,07Q3,63,42,74.5,41.7,74,+32,+76.2,78.1,812,12.9,468,7.4,-22.3,+74.9,+1.9,+54.5,6.2,-3.46,21.7,+2.46,3.6,16.6
55,2105,07Q2,62,30.9,42.55,30.3,42,+11.1,+35.9,39.6,475,7.7,170,2.7,-41.2,+34.8,-1.49,-7.87,8,+8.53,25.1,+0.95,1.14,4.5
56,2105,07Q1,57,32.5,34.2,28.5,30.9,-1.35,-4.19,17.7,240,4.2,75.6,1.3,-17.9,-7.04,-1.03,-26,11.4,-0.97,16.6,-0.14,0.19,1.1
57,2105,06Q4,63,32.4,37.55,31.3,32.25,-0.15,-0.46,19.3,350,5.6,119,1.9,+8.44,-7.52,+1.14,+2.06,12.8,+2.96,17.7,-0.81,0.33,1.9
58,2105,06Q3,65,28.35,33.8,24.45,32.4,+4.05,+14.3,33,316,4.9,92.1,1.4,-8.26,+11.3,+2.73,+5.73,12.2,+0.88,14.7,+0.44,1.14,7.7
59,2105,06Q2,62,23.7,31.6,22.4,28.35,+4.65,+19.6,38.8,381,6.1,103,1.7,-61.8,+16.6,+1.67,-43.6,13,+3.27,13.8,+0.68,0.7,5.1
60,2105,06Q1,58,28,29.15,23,23.7,-5.3,-18.3,21.2,102,1.8,26.1,0.45,-6.1,-8.16,-0.78,-15,18.4,-0.02,10.1,-0.22,0.01,0.1
61,2105,05Q4,64,27.3,30.6,21.15,29,+1.95,+7.21,34.9,154,2.4,40.7,0.64,-2.27,+5.78,+0.56,+4.07,18.9,-0.11,10.1,+0.01,0.23,2.3
62,2105,05Q3,63,35.5,37.6,25.5,27.05,-8.5,-23.9,34,108,1.7,34.4,0.55,+7.62,-4.5,-2.07,+1.06,19.1,+1.72,10.2,-0.23,0.22,2.2
63,2105,05Q2,63,37.95,38.6,33,35.55,-2.4,-6.32,14.8,83.9,1.3,30,0.48,+7.42,-7.64,+1.64,+1.42,18.4,-3.16,8.47,+0.41,0.46,5.4
64,2105,05Q1,57,40.8,40.8,37.5,37.95,-2.55,-6.3,8.15,82.4,1.4,32.2,0.57,-11.1,+0.16,-0.18,-11.1,18.8,-1.62,11.6,-0.21,0.05,0.4
65,2105,04Q4,65,41.6,43.3,37.2,40.5,-1.1,-2.64,14.7,150,2.3,60.5,0.93,-17,-1.36,+0.41,-18,19.9,+1.61,13.3,-0.67,0.26,2
