ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2449,2020,2019全年,20'06/10,20'07/13,36.75,21'01/19,133,20'08/12,,,,,1.6,0.2,1.8,0,0,0,1.8
1,2449,2019,2018全年,19'06/06,19'07/18,31.2,19'07/23,4,19'08/16,,,,,1.35,0,1.35,0,0,0,1.35
2,2449,2018,2017全年,18'06/08,18'07/18,26.2,19'04/08,175,18'08/17,,,,,1.4,0.4,1.8,0,0,0,1.8
3,2449,2017,2016全年,17'06/08,17'07/04,29.2,17'09/14,53,17'08/03,,,,,1.4,0.4,1.8,0,0,0,1.8
4,2449,2016,2015全年,16'06/08,16'08/12,29.85,17'06/19,206,16'09/08,,,,,0.2,1,1.2,0,0,0,1.2
5,2449,2015,2014全年,15'06/17,15'07/15,24.5,16'02/26,153,15'08/14,,,,,1.5,0.3,1.8,0,0,0,1.8
6,2449,2014,2013全年,14'06/12,14'07/10,28.1,15'03/04,159,,,,,,1.3,0,1.3,0,0,0,1.3
7,2449,2013,2012全年,13'06/14,13'07/11,21.85,14'02/25,154,,,,,,1.1,0,1.1,0,0,0,1.1
8,2449,2012,2011全年,12'06/15,12'07/17,13.25,12'07/19,3,,,,,,0.47,0.19,0.67,0,0,0,0.67
9,2449,2011,2010全年,11'06/15,11'07/15,12.5,12'02/09,142,,,,,,1.1,0,1.1,0,0,0,1.1
10,2449,2010,2009全年,10'06/15,,,,,,,,,,0,0,0,0,0,0,0
11,2449,2009,2008全年,09'06/10,09'07/20,11.2,09'07/20,1,,09'07/20,11.2,09'07/20,1,0.1,0,0.1,0.02,0,0.02,0.12
12,2449,2008,2007全年,08'06/13,08'07/18,13,08'07/22,3,,08'07/18,13,08'07/22,3,0.6,0,0.6,0.5,0,0.5,1.1
13,2449,2007,2006全年,07'06/13,07'07/26,24.4,14'06/05,1705,,07'07/26,24.4,14'06/05,1705,1.1,0,1.1,1,0,1,2.1
14,2449,2006,2005全年,06'06/12,06'07/31,22.5,06'08/16,13,,06'07/31,22.5,06'08/16,13,0.71,0,0.71,0.71,0,0.71,1.42
15,2449,2005,2004全年,05'06/13,05'07/19,25.6,05'12/19,107,,05'07/19,25.6,05'12/19,107,0.98,0,0.98,1.48,0,1.48,2.46
16,2449,2004,2003全年,04'06/01,04'07/14,25,04'07/27,10,,04'07/14,25,04'07/27,10,0.18,0,0.18,0.72,0,0.72,0.9
17,2449,2003,2002全年,,,,,,,,,,,0,0,0,0,0,0,0
18,2449,2002,2001全年,02'05/07,,,,,,,,,,0,0,0,0,0,0,0
19,2449,2001,2000全年,01'03/12,,,,,,01'05/25,28.3,04'02/26,681,0,0,0,3.3,2.7,6,6
20,2449,2000,1999全年,00'04/10,,,,,,00'05/02,,,,0,0,0,3,2,5,5
21,2449,1999,1998全年,99'04/20,,,,,,99'05/25,,,,0,0,0,1.5,1,2.5,2.5
22,2449,1998,1997全年,98'04/30,,,,,,98'07/23,,,,0,0,0,1.6,0,1.6,1.6
