ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2465,21Q1,32,23.5,26.5,16.05,25.5,+3.55,+16.2,47.6,75.2,2.4,16.7,0.52,,,,,,,,,,
1,2465,20Q4,63,14.35,24.2,14,21.95,+7.6,+53,71.1,210,3.3,41.3,0.66,-0.17,0,0,-0.17,1.1,0,0,0,0,0
2,2465,20Q3,66,9.3,17.45,9,14.35,+5.02,+53.8,90.6,98.4,1.5,13.2,0.2,+0.42,0,0,+0.42,1.4,0,0,0,0,0
3,2465,20Q2,60,6.39,10.35,6.33,9.33,+2.93,+45.8,62.8,18.3,0.31,1.67,0.03,+0.07,0,0,+0.07,0.6,0,0,0,0,0
4,2465,20Q1,56,11.2,11.35,5.45,6.4,-4.7,-42.3,53.2,10.5,0.19,0.97,0.02,-0.05,0,0,-0.06,0.5,0,0,0,0,0
5,2465,19Q4,64,11.4,12.1,10.9,11.1,-0.25,-2.2,10.6,13.1,0.21,1.49,0.02,-0.16,0,0,-0.15,0.6,-0.1,0,0,0,0
6,2465,19Q3,63,13.4,14.45,11,11.35,-1.95,-14.7,25.9,31.1,0.49,4.02,0.06,+0.09,0,0,+0.09,0.9,-0.13,0.1,0,0,0
7,2465,19Q2,61,11.1,14.6,10.85,13.3,+2.3,+20.9,34.1,56.3,0.92,7.21,0.12,+0.09,0,0,+0.09,0.7,-0.11,0.23,0,0,0
8,2465,19Q1,54,11,12.2,10,11,+0.2,+1.85,20.4,26.3,0.49,2.95,0.05,-5.31,0,-0.01,-5.32,0.6,-0.06,0.34,0,0,0
9,2465,18Q4,65,14,15.25,10,10.8,-2.8,-20.6,38.6,15.6,0.24,1.84,0.03,-0.11,0,+0.01,-0.11,10.5,-0.57,0.4,0,0,0
10,2465,18Q3,64,19.65,20.95,12.35,13.6,-5.75,-29.7,44.4,24.7,0.39,4.42,0.07,+0.12,0,0,+0.12,10.7,-0.82,0.97,0,0,0
11,2465,18Q2,60,29.25,33,16.55,19.35,-7.25,-27.3,61.8,94.6,1.6,23.6,0.39,-0.4,0,0,-0.4,10.5,-2.41,1.79,-0.19,0,0
12,2465,18Q1,58,19.3,40.45,17.8,26.6,+7.4,+38.5,118,263,4.5,68.7,1.2,+0.62,0,+0.02,+0.64,13.2,+1.58,4.2,-0.02,0.19,4.6
13,2465,17Q4,55,7.73,26,7.73,19.2,+11.48,+149,237,95.7,1.7,18.8,0.34,-0.21,0,0,-0.21,12.3,+2.65,2.65,+0.21,0.21,8
14,2465,17Q3,66,5.56,8.56,5.5,7.72,+2.04,+35.9,53.9,31.9,0.48,2.39,0.04,,,,,12.8,0,0,0,0,0
15,2465,17Q2,61,7.14,7.82,5.08,5.68,-1.43,-20.1,38.5,18.7,0.31,1.21,0.02,+0.09,0,0,+0.09,12.8,0,0,0,0,0
16,2465,17Q1,57,7.85,8.26,6.51,7.11,-0.69,-8.85,22.4,13.9,0.24,1.08,0.02,+0.04,0,0,+0.04,13.6,0,0,0,0,0
