sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1707,2020Q3,46.59,38.9,45.35,73.32
1707,2020Q2,49.27,42,42.74,68.06
1707,2020Q1,37.89,32.5,47.23,78.55
1707,2019Q4,38.88,34.2,45.38,74.71
1707,2019Q3,36.74,34.9,42.3,68.57
1707,2019Q2,41.62,39.5,40,63.68
1707,2019Q1,36.86,33.4,44.29,73.43
1707,2018Q4,37.15,34.9,42.2,69.33
1707,2018Q3,34.46,35.3,39.12,63.22
1707,2018Q2,43.22,42.8,36.4,57.85
1707,2018Q1,32.73,32.6,40.82,67.62
1707,2017Q4,35.64,36,38.57,63.28
1707,2017Q3,33.76,37.2,35.29,56.96
1707,2017Q2,45.06,46.4,32.81,52.12
1707,2017Q1,34.89,36.6,36.76,60.49
1707,2016Q4,37.67,39.4,35.56,57.83
1707,2016Q3,37.61,42.8,31.54,50.31
1707,2016Q2,52.74,57,25.57,39.81
1707,2016Q1,43.58,48.5,28.89,46.36
1707,2015Q4,43.93,51,26.69,42.2
1707,2015Q3,41.12,52.1,24.38,37.74
1707,2015Q2,42.76,56.3,21.93,33.24
1707,2015Q1,36.21,47.1,25.39,40.61
1707,2014Q4,16.52,30.8,23.58,37.17
