sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1418,2020Q3,17.8,79.9,8.23,4.47
1418,2020Q2,17.91,77.9,9.37,5.09
1418,2020Q1,18.07,75.9,10.59,5.75
1418,2019Q4,18.21,74.1,11.7,6.35
1418,2019Q3,18.61,72.8,12.77,6.94
1418,2019Q2,19.16,71.7,13.92,7.56
1418,2019Q1,19.32,70.5,14.89,8.08
1418,2018Q4,18.19,68.2,15.64,8.49
1418,2018Q3,17.66,94.8,1.77,0.96
1418,2018Q2,18.66,92.4,2.83,1.53
1418,2018Q1,17.54,98.4,0.51,0.28
1418,2017Q4,14.94,94.4,1.62,0.88
1418,2017Q3,16.55,95.6,1.7,0.76
1418,2017Q2,15.63,90.7,1.28,1.61
1418,2017Q1,15.46,86.1,2.01,2.49
1418,2016Q4,14.68,82.8,2.47,3.04
1418,2016Q3,13.62,78.3,3.06,3.77
1418,2016Q2,13.8,75.5,3.64,4.49
1418,2016Q1,13.89,74.3,3.89,4.8
1418,2015Q4,12.97,71.9,4.11,5.06
1418,2015Q3,13.09,69.1,4.76,5.86
1418,2015Q2,12.56,67.3,4.94,6.1
1418,2015Q1,14.24,68.9,5.3,6.43
1418,2014Q4,13.3,65.3,5.83,7.06
1418,2014Q3,12.92,62.9,6.29,7.61
1418,2014Q2,13.54,62.6,6.68,8.08
1418,2014Q1,11.93,58.4,7.02,8.5
1418,2013Q4,11.3,56,7.35,8.89
1418,2013Q3,12.21,57.6,7.42,8.98
1418,2013Q2,11.66,55.8,7.62,9.22
1418,2013Q1,11.66,54.4,8.07,9.77
1418,2012Q4,12.02,54.3,8.62,10.13
1418,2012Q3,11.84,54,8.73,10.11
1418,2012Q2,12.03,52.1,9.52,11.07
1418,2012Q1,10.37,45.7,10.45,12.33
1418,2011Q4,11.44,48.2,10.16,12.29
1418,2011Q3,13.49,52.7,10,12.1
1418,2011Q2,14.29,53.5,10.25,12.4
1418,2011Q1,13.4,52.1,10.19,12.33
1418,2010Q4,12.28,50.6,9.89,11.97
1418,2010Q3,12.11,50.3,9.9,11.98
1418,2010Q2,9.73,43.9,10.26,12.42
1418,2010Q1,11.85,48.1,10.59,12.81
1418,2009Q4,12.02,49.2,10.25,12.4
1418,2009Q3,13.56,53.9,9.6,11.61
1418,2009Q2,13.96,57.3,8.61,10.42
1418,2009Q1,14.64,59.7,8.14,9.86
1418,2008Q4,14.59,59.6,8.16,9.88
1418,2008Q3,16.01,59,9.18,11.13
1418,2008Q2,19.03,60.9,5.04,12.21
1418,2008Q1,19.01,59.2,5.41,13.11
1418,2007Q4,17.9,55.7,5.88,14.25
1418,2007Q2,17.25,50.7,6.91,16.74
1418,2006Q4,17.39,49.4,7.35,17.81
1418,2006Q2,15.96,45.2,8.07,19.36
1418,2005Q4,17.14,46,8.37,20.08
1418,2005Q2,18.23,45.5,9.1,21.84
1418,2000Q4,15.22,34.7,10.83,28.6
1418,1999Q4,11.75,29.9,10.43,27.54
1418,1998Q4,10.37,25.5,11.47,30.26
