sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2033,2020Q3,1.75,14.8,12.51,10.09
2033,2020Q2,2.09,17.3,12.45,10.05
2033,2020Q1,2.25,18.1,12.62,10.18
2033,2019Q4,2.2,17.8,12.6,10.16
2033,2019Q3,2.63,21.5,11.87,9.58
2033,2019Q3,2.63,21.5,11.87,9.58
2033,2019Q2,2.55,21,11.87,9.58
2033,2019Q2,2.55,21,11.87,9.58
2033,2019Q2,2.55,21,11.87,9.58
2033,2019Q1,2.74,21.9,12.07,9.74
2033,2019Q1,2.74,21.9,12.07,9.74
2033,2019Q1,2.74,21.9,12.07,9.74
2033,2019Q1,2.74,21.9,12.07,9.74
2033,2018Q4,2.62,21.2,12.05,9.72
2033,2018Q4,2.62,21.2,12.05,9.72
2033,2018Q4,2.62,21.2,12.05,9.72
2033,2018Q3,3.2,24.9,11.93,9.62
2033,2018Q3,3.2,24.9,11.93,9.62
2033,2018Q3,3.2,24.9,11.93,9.62
2033,2018Q2,2.82,22.7,11.91,9.61
2033,2018Q2,2.82,22.7,11.91,9.61
2033,2018Q2,2.82,22.7,11.91,9.61
2033,2018Q1,2.1,17.8,12.03,9.71
2033,2018Q1,2.1,17.8,12.03,9.71
2033,2018Q1,2.1,17.8,12.03,9.71
2033,2018Q1,2.1,17.8,12.03,9.71
2033,2018Q1,2.1,17.8,12.03,9.71
2033,2017Q4,2,17.2,11.88,9.59
2033,2017Q4,2,17.2,11.88,9.59
2033,2017Q3,2.02,17.5,11.84,9.56
2033,2017Q3,2.02,17.5,11.84,9.56
2033,2017Q3,2.02,17.5,11.84,9.56
2033,2017Q2,2.44,20.6,11.68,9.43
2033,2017Q2,2.44,20.6,11.68,9.43
2033,2017Q2,2.44,20.6,11.68,9.43
