ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2426,2020,2019年下半年,,20'06/23,13.55,20'07/01,5,20'07/16,,,,,0.3,0,0.3,0,0,0,0.3
1,2426,2019,2018全年,19'06/24,19'07/17,16.7,20'10/15,305,19'08/09,,,,,1.2,0,1.2,0,0,0,1.2
2,2426,2018,2017全年,18'06/14,18'07/16,23.4,18'07/16,1,18'08/07,,,,,0.58,0.12,0.7,0,0,0,0.7
3,2426,2017,2016全年,17'06/13,17'07/18,13.25,17'10/16,63,17'08/10,,,,,0.72,0.17,0.89,0,0,0,0.89
4,2426,2016,2015全年,16'06/28,16'08/02,13.15,17'03/31,162,16'08/24,,,,,1.02,0,1.02,0,0,0,1.02
5,2426,2015,2014全年,15'06/09,15'07/15,13.25,15'07/15,1,15'07/31,,,,,0.9,0,0.9,0,0,0,0.9
6,2426,2014,2013全年,14'06/23,,,,,,,,,,0,0,0,0,0,0,0
7,2426,2013,2012全年,13'06/28,,,,,,,,,,0,0,0,0,0,0,0
8,2426,2012,2011全年,12'06/12,,,,,,12'08/13,8.65,12'08/14,2,0,0,0,0,0.51,0.51,0.51
9,2426,2011,2010全年,11'06/10,11'07/08,17.1,17'11/24,1567,,,,,,0.5,0,0.5,0,0,0,0.5
10,2426,2010,2009全年,10'06/15,10'07/23,24.6,10'07/23,1,,,,,,0.32,0,0.32,0,0,0,0.32
11,2426,2009,2008全年,09'06/19,,,,,,09'08/18,19.6,09'09/01,11,0,0,0,0,0.3,0.3,0.3
12,2426,2008,2007全年,08'06/13,08'08/06,22.9,08'08/08,3,,08'08/06,22.9,08'08/08,3,0.6,0,0.6,0.4,0.3,0.7,1.3
13,2426,2007,2006全年,,07'08/09,40.95,07'08/10,2,,07'08/09,40.95,07'08/10,2,0.59,0,0.59,0.39,0.2,0.59,1.18
14,2426,2006,2005全年,06'06/01,06'10/23,22.4,06'11/02,9,,06'10/23,22.4,06'11/02,9,0.43,0,0.43,0.43,0.14,0.57,1
15,2426,2005,2004全年,05'05/20,05'07/26,17.25,05'07/27,2,,05'07/26,17.25,05'07/27,2,0.51,0,0.51,0.51,0,0.51,1.02
16,2426,2004,2003全年,04'05/18,04'07/20,12.2,04'08/23,25,,04'07/20,12.2,04'08/23,25,0.21,0,0.21,0.32,0.21,0.53,0.74
17,2426,2003,2002全年,03'05/21,03'08/15,12.25,03'10/17,44,,03'08/15,12.25,03'10/17,44,0.1,0,0.1,0.2,0.3,0.5,0.6
18,2426,2002,2001全年,02'06/17,,,,,,02'09/03,,02'09/11,6,0,0,0,0.3,0.2,0.5,0.5
19,2426,2001,2000全年,01'06/08,,,,,,,,,,0,0,0,0.6,0.9,1.5,1.5
20,2426,2000,1999全年,00'06/13,,,,,,00'08/14,,00'08/17,4,0,0,0,0.5,1,1.5,1.5
21,2426,1999,1998全年,99'06/16,,,,,,99'08/04,,99'08/04,1,0,0,0,0.9,0.7,1.6,1.6
22,2426,1998,1997全年,,,,,,,,,,,0,0,0,1,1,2,2
23,2426,1997,1996全年,97'05/24,,,,,,97'07/29,,,,0,0,0,0.5,0.5,1,1
24,2426,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
25,2426,1995,1994全年,,,,,,,,,,,0,0,0,0,0,0,0
26,2426,1994,1993全年,,,,,,,,,,,0,0,0,0,0,0,0
27,2426,1993,1992全年,,,,,,,,,,,0,0,0,0,0,0,0
