sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1321,2020Q3,56.56,48.5,27.25,60.14
1321,2020Q2,55.35,48.3,26.82,59.19
1321,2020Q1,61.09,52.1,25.45,56.16
1321,2019Q4,62.48,54,24.14,53.27
1321,2019Q3,62.77,55.5,22.84,50.4
1321,2019Q2,64.24,55.8,23.05,50.86
1321,2019Q1,63.84,53.7,24.95,55.06
1321,2018Q4,63,54.1,24.23,53.47
1321,2018Q3,61.6,53.1,24.62,54.34
1321,2018Q2,64.05,54.1,24.65,54.39
1321,2018Q1,62.62,53.7,24.5,54.07
1321,2017Q4,60.98,56.1,21.66,47.8
1321,2017Q3,60.81,55.6,21.98,48.5
1321,2017Q2,61.29,56.3,21.53,47.52
1321,2017Q1,61.64,56.3,21.65,47.78
1321,2016Q4,60.53,55.4,22.05,48.66
1321,2016Q3,59.28,54.3,22.59,49.84
1321,2016Q2,59.88,54.7,22.5,49.65
1321,2016Q1,57.62,53.7,22.48,49.61
1321,2015Q4,55.74,52.9,22.49,49.62
1321,2015Q3,53.44,51.5,22.78,50.28
1321,2015Q2,53.94,52,22.52,49.71
1321,2015Q1,51.3,50.8,22.48,49.61
1321,2014Q4,47.8,49.1,22.46,49.57
1321,2014Q3,45.93,47.9,22.66,50
1321,2014Q2,45.34,47.3,22.9,50.53
1321,2014Q1,40.93,44.6,23.06,50.89
1321,2013Q4,39.45,43.7,23.07,50.9
1321,2013Q3,37.27,42.2,23.11,50.99
1321,2013Q2,39.31,43.6,23.04,50.85
1321,2013Q1,38.99,43.6,22.85,50.42
1321,2012Q4,37.64,42.8,23.14,50.21
1321,2012Q3,37.74,42.6,23.42,50.81
1321,2012Q2,37.31,42.3,23.47,50.93
1321,2012Q1,36.6,41.4,23.82,51.69
1321,2011Q4,35.43,40.2,23.87,52.68
1321,2011Q3,22.34,48.2,10.88,24.01
1321,2011Q2,21.39,46.6,11.09,24.48
1321,2011Q1,20.81,45.2,11.45,25.28
1321,2010Q4,19.89,43.4,11.74,25.9
1321,2010Q3,19.87,42.6,12.11,26.72
1321,2010Q2,18.67,41.2,12.09,26.68
1321,2010Q1,19.08,41.6,12.14,26.79
1321,2009Q4,18.77,41.2,12.13,26.76
1321,2009Q3,19.89,43,11.94,26.35
1321,2009Q2,18.68,42.1,11.64,25.68
1321,2009Q1,17.25,40,11.74,25.91
1321,2008Q4,17.68,40.7,11.69,25.79
1321,2008Q3,20.2,42,12.62,27.85
1321,2008Q2,19.72,40.6,13.08,28.86
1321,2008Q1,16.42,36.5,12.95,28.6
1321,2007Q4,16.66,36.5,13.1,28.92
1321,2007Q2,14.58,32.3,13.86,30.59
1321,2006Q4,13.68,30.3,14.26,31.48
1321,2006Q2,13.46,29.3,15.27,32.42
1321,2005Q4,12.63,27.6,15.56,33.06
1321,2005Q2,13.19,30.8,14.66,29.67
