ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2014,2020,2019全年,20'06/24,,,,,,,,,,0,0,0,0,0,0,0
1,2014,2019,2018全年,19'06/26,19'07/25,10.55,19'07/25,1,19'08/21,,,,,0.1,0,0.1,0,0,0,0.1
2,2014,2018,2017全年,18'06/22,,,,,,,,,,0,0,0,0,0,0,0
3,2014,2017,2016全年,17'06/23,,,,,,,,,,0,0,0,0,0,0,0
4,2014,2016,2015全年,16'06/24,,,,,,,,,,0,0,0,0,0,0,0
5,2014,2015,2014全年,15'06/26,,,,,,,,,,0,0,0,0,0,0,0
6,2014,2014,2013全年,14'06/23,,,,,,,,,,0,0,0,0,0,0,0
7,2014,2013,2012全年,13'06/19,,,,,,,,,,0,0,0,0,0,0,0
8,2014,2012,2011全年,12'06/13,,,,,,,,,,0,0,0,0,0,0,0
9,2014,2011,2010全年,11'06/10,11'07/29,13.35,18'01/10,1594,,11'07/29,13.35,18'01/10,1594,0.6,0,0.6,0.4,0,0.4,1
10,2014,2010,2009全年,10'06/24,,,,,,,,,,0,0,0,0,0,0,0
11,2014,2009,2008全年,09'06/30,,,,,,,,,,0,0,0,0,0,0,0
12,2014,2008,2007全年,08'06/24,08'07/21,23.45,,,,,,,,1.77,0,1.77,0,0,0,1.77
13,2014,2007,2006全年,07'06/26,07'08/14,14.15,07'08/14,1,,,,,,0.25,0,0.25,0,0,0,0.25
14,2014,2006,2005全年,06'06/29,,,,,,,,,,0,0,0,0,0,0,0
15,2014,2005,2004全年,05'06/28,05'08/23,12.3,06'04/10,155,,05'08/23,12.3,06'04/10,155,0.55,0,0.55,0.6,0,0.6,1.15
16,2014,2004,2003全年,,,,,,,,,,,0,0,0,0.52,0,0.52,0.52
17,2014,2003,2002全年,03'05/27,,,,,,,,,,0,0,0,0,0,0,0
18,2014,2002,2001全年,02'06/28,,,,,,,,,,0,0,0,0,0,0,0
19,2014,2001,2000全年,,,,,,,,,,,0,0,0,0,0,0,0
20,2014,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
21,2014,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
22,2014,1998,1997全年,98'06/23,,,,,,,,,,0,0,0,0,0,0,0
23,2014,1997,1996全年,,,,,,,,,,,0,0,0,0,0,0,0
24,2014,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
25,2014,1995,1994全年,95'06/06,,,,,,,,,,0,0,0,0.7,0.3,1,1
26,2014,1994,1993全年,94'05/27,,,,,,,,,,0,0,0,0,0,0,0
27,2014,1993,1992全年,,,,,,,,,,,0.21,0,0.21,0.5,0.5,1,1.21
28,2014,1992,1991全年,92'05/09,,,,,,,,,,0,0,0,0.8,0,0.8,0.8
29,2014,1991,1990全年,91'05/10,,,,,,92'01/11,,,,0,0,0,0.8,0.8,1.6,1.6
30,2014,1990,1989全年,90'03/23,,,,,,90'06/24,,,,0,0,0,4.5,2.3,6.8,6.8
31,2014,1989,1988全年,,,,,,,,,,,0,0,0,2.5,0,2.5,2.5
