ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1232,21Q1,23,142.5,143,127,131,-11.5,-8.07,11.2,3.35,0.15,4.54,0.2,-0.07,-0.04,-0.02,-0.12,,,,,,
1,1232,20Q4,63,118,145,117,142.5,+24,+20.2,23.6,6.31,0.1,8.04,0.13,+0.26,+0.46,-0.13,+0.59,1.4,+0.12,0.12,0,0,0
2,1232,20Q3,66,121,127,116.5,118.5,-3.5,-2.87,8.61,3.7,0.06,4.46,0.07,,,,,1.2,-0.02,0,0,0,0
3,1232,20Q2,60,110,125,108.5,122,+13,+11.9,15.1,3.49,0.06,4.09,0.07,-0.19,0,+0.02,-0.17,1.3,0,0.02,0,0,0
4,1232,20Q1,56,121,125,91.5,109,-12,-9.92,27.7,6.39,0.11,7.02,0.13,-0.13,+0.01,-0.04,-0.15,1.4,-0.05,0.02,0,0,0
5,1232,19Q4,64,120,127.5,119,121,+1.5,+1.26,7.11,3.1,0.05,3.81,0.06,+0.02,-0.54,-0.01,-0.54,1.4,-0.01,0.07,0,0,0
6,1232,19Q3,63,130,131.5,115,119.5,-10,-7.72,12.7,4.64,0.07,5.74,0.09,+0.2,+0.11,-0.14,+0.17,1.4,-0.05,0.08,0,0,0
7,1232,19Q2,61,102,132.5,102,129.5,+27.5,+27,29.9,5.46,0.09,6.25,0.1,+0.37,+0.43,+0.14,+0.94,1.4,+0.12,0.13,0,0,0.8
8,1232,19Q1,54,98.1,102.5,97.7,102,+4,+4.08,4.9,2.24,0.04,2.25,0.04,-0.07,0,-0.04,-0.11,1.1,0,0.01,0,0,0
9,1232,18Q4,65,100,101,95.2,98,-1.4,-1.41,5.84,2.02,0.03,1.98,0.03,-0.18,0,+0.02,-0.16,1.2,0,0.02,0,0,0
10,1232,18Q3,64,94.7,102,92.6,99.4,+4.9,+5.19,9.95,2.94,0.05,2.82,0.04,+0.25,0,-0.05,+0.2,1.2,-0.02,0.01,0,0,0
11,1232,18Q2,60,92.9,94.8,92,94.5,+1.6,+1.72,3.01,1.9,0.03,1.79,0.03,,,,,1,-0.01,0.03,0,0,2.9
12,1232,18Q1,58,90.2,93.2,89.9,92.9,+2.7,+2.99,3.66,2.04,0.04,1.86,0.03,,,,,1.1,-0.01,0.04,0,0,0
13,1232,17Q4,62,90,92.1,89.5,90.2,+0.2,+0.22,2.89,1.62,0.03,1.47,0.02,-0.01,-0.07,0,-0.08,1.2,+0.01,0.06,0,0,0
14,1232,17Q3,66,95.3,96,87.8,90,-5.3,-5.56,8.6,3.81,0.06,3.48,0.05,,,,,1.2,-0.02,0.05,0,0,0
15,1232,17Q2,61,91.3,96.2,89.4,95.3,+4.1,+4.5,7.46,3.59,0.06,3.31,0.05,+0.04,+0.02,+0.05,+0.11,1.3,-0.19,0.07,0,0,0
16,1232,17Q1,57,84.5,94.3,84.1,91.2,+7.1,+8.44,12.1,3.33,0.06,2.96,0.05,-0.01,+0.02,+0.04,+0.04,1.2,+0.21,0.26,0,0,0
17,1232,16Q4,64,84.2,88.5,83,84.1,0,0,6.54,4.8,0.07,4.06,0.06,-0.2,+0.04,-0.02,-0.18,1.2,-0.03,0.05,0,0,2
18,1232,16Q3,62,80.2,84.8,77.6,84.1,+4,+4.99,8.99,6.07,0.1,4.87,0.08,+0.27,-0.08,+0.03,+0.22,1.3,+0.03,0.08,0,0,1.3
19,1232,16Q2,61,78.8,81.1,76.8,80.1,+1.2,+1.52,5.45,5.11,0.08,4.04,0.07,-0.31,+0.08,0,-0.23,1.2,-0.02,0.05,0,0,0
20,1232,16Q1,57,75,79.7,72.9,78.9,+3.9,+5.2,9.07,4.48,0.08,3.44,0.06,+0.19,0,-0.02,+0.17,1.4,-0.03,0.07,0,0,1.5
21,1232,15Q4,65,71.6,76.9,71.4,75,+3.4,+4.75,7.68,3.05,0.05,2.27,0.03,-0.12,-0.21,+0.02,-0.32,1.2,-0.05,0.09,0,0,2.2
22,1232,15Q3,63,75.2,77.5,66.5,71.6,-3.4,-4.53,14.7,7.11,0.11,5.07,0.08,-0.24,-0.11,0,-0.35,1.4,-0.02,0.14,0,0,0.7
23,1232,15Q2,61,79.6,80.3,72.6,75,-5,-6.25,9.63,7.1,0.12,5.5,0.09,-0.28,-0.08,-0.01,-0.37,1.5,+0.03,0.17,0,0,1.2
24,1232,15Q1,55,70.5,81,67.6,80,+9.9,+14.1,19.1,7.6,0.14,5.62,0.1,+0.35,-0.2,+0.01,+0.16,1.9,-0.12,0.13,0,0,1.5
25,1232,14Q4,66,71.1,74.3,66.4,70.1,-1.3,-1.82,11.1,8.65,0.13,6.13,0.09,+0.08,+0.07,0,+0.14,1.6,-0.01,0.25,-0.05,0.01,2.8
26,1232,14Q3,64,82,82.2,70.5,71.4,-10.6,-12.9,14.3,10.3,0.16,7.66,0.12,+0.42,-0.01,-0.04,+0.37,1.6,+0.03,0.27,+0.06,0.06,21.3
27,1232,14Q2,62,67.5,83.5,66.9,82,+14.5,+21.5,24.6,12.7,0.21,9.7,0.16,+0.56,+0.31,-0.02,+0.85,1.3,-0.03,0.24,0,0,0
28,1232,14Q1,56,61.7,67.8,60.3,67.5,+5.8,+9.4,12.2,6.04,0.11,3.79,0.07,-0.21,-0.44,+0.07,-0.59,8.8,-0.17,0.26,0,0,0
29,1232,13Q4,65,58.3,69,58,61.7,+3.5,+6.01,18.9,25.1,0.39,15.7,0.24,+0.24,+0.64,0,+0.88,8.9,+0.25,0.44,0,0,0.2
30,1232,13Q3,64,57.3,61.8,54.1,58.2,+0.6,+1.04,13.4,8.54,0.13,4.94,0.08,-0.15,-0.14,-0.09,-0.39,8.8,+0.04,0.18,0,0,1.6
