sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2609,2020Q3,1739,89.7,7.4,200.5
2609,2020Q2,1648,91,6.04,163.7
2609,2020Q1,1741,91.8,5.7,154.7
2609,2019Q4,1739,91.1,6.33,170.8
2609,2019Q3,1769,91.4,6.2,166.8
2609,2019Q2,1842,91,6.77,181.1
2609,2019Q1,1787,90,8.29,198.6
2609,2018Q4,1197,85.5,8.54,202.9
2609,2018Q3,1197,85.4,8.58,204.5
2609,2018Q2,1158,84.6,8.89,211.1
2609,2018Q1,1066,81.4,10.23,243.2
2609,2017Q4,1064,80,11.21,265.1
2609,2017Q3,1134,86.5,11,176.7
2609,2017Q2,1164,87.7,10.13,162.6
2609,2017Q1,1152,87.4,10.38,166.1
2609,2016Q4,1198,88,5.26,162.8
2609,2016Q3,1209,87.1,5.76,178.5
2609,2016Q2,1201,84.1,7.36,226.3
2609,2016Q1,1197,81.2,9.01,276.8
2609,2015Q4,1232,79.5,10.33,317.3
2609,2015Q3,1177,76.6,10.45,360.1
2609,2015Q2,1138,74,11.76,399.3
2609,2015Q1,1111,73.4,11.88,403
2609,2014Q4,1141,74.8,11.78,384.5
2609,2014Q3,1123,77.1,11.49,333.8
2609,2014Q2,1106,77.7,10.94,317.9
2609,2014Q1,1072,77,10.99,319.3
2609,2013Q4,1087,76.4,11.59,335.7
2609,2013Q3,1145,76.6,11.1,350.1
2609,2013Q2,1136,77.2,10.59,336
2609,2013Q1,1064,74.7,11.43,360
2609,2012Q4,1062,73.4,11.68,385.6
2609,2012Q3,1097,76.1,10.83,343.7
2609,2012Q2,1119,77.6,10.06,322.3
2609,2012Q1,1093,80.5,8.45,264.2
2609,2011Q4,991.9,76.5,10.41,304
2609,2011Q3,998,74.5,11.72,341.2
2609,2011Q2,920.6,71.4,13.96,368.6
2609,2011Q1,881.6,67.4,16.33,426.3
2609,2010Q4,910.6,68,16.41,428
2609,2010Q3,945.9,69.2,16.1,420.3
2609,2010Q2,904.4,72.4,13.15,344
2609,2010Q1,833.5,72.4,12.21,317.4
2609,2009Q4,816.1,71.7,12.39,322.1
2609,2009Q4,816.1,71.7,12.39,322.1
2609,2009Q4,816.1,71.7,12.39,322.1
2609,2009Q3,790.3,67.9,14.44,373.8
2609,2009Q3,790.3,67.9,14.44,373.8
2609,2009Q3,790.3,67.9,14.44,373.8
2609,2009Q3,790.3,67.9,14.44,373.8
2609,2009Q2,770.8,64.8,16.2,419.2
2609,2009Q2,770.8,64.8,16.2,419.2
2609,2009Q2,770.8,64.8,16.2,419.2
2609,2009Q1,735.9,62.1,17.36,449.2
2609,2009Q1,735.9,62.1,17.36,449.2
2609,2009Q1,735.9,62.1,17.36,449.2
2609,2009Q1,735.9,62.1,17.36,449.2
2609,2008Q4,652.3,57.9,18.34,474.6
2609,2008Q4,652.3,57.9,18.34,474.6
2609,2008Q4,652.3,57.9,18.34,474.6
2609,2008Q3,679.6,58.4,18.69,483.5
2609,2008Q3,679.6,58.4,18.69,483.5
