sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1513,2020Q3,179,65.7,22.18,93.59
1513,2020Q2,164.9,68.1,18.21,77.29
1513,2020Q1,142.5,64.4,18.62,78.92
1513,2019Q4,124.1,61.4,18.44,78.15
1513,2019Q3,126.1,62.2,18,76.47
1513,2019Q2,118,61.1,17.63,75.04
1513,2019Q1,111.3,58.8,18.38,78.15
1513,2018Q4,93.25,55,17.91,76.16
1513,2018Q3,104.6,58.2,17.62,75.04
1513,2018Q2,105.1,58.6,17.44,74.34
1513,2018Q1,98.92,56.2,18.08,77.03
1513,2017Q4,89.51,54.3,17.69,75.34
1513,2017Q3,84.13,52.9,17.6,74.86
1513,2017Q2,82.64,53.2,17.1,72.73
1513,2017Q1,71.2,48.5,17.83,75.61
1513,2016Q4,74.87,49.8,17.8,75.56
1513,2016Q3,71.63,48.7,17.75,75.4
1513,2016Q2,74.8,50.2,17.46,74.28
1513,2016Q1,68.99,47.1,18.23,77.45
1513,2015Q4,75.34,49.7,17.93,76.27
1513,2015Q3,75.42,49.5,18.07,76.9
1513,2015Q2,72.32,49.8,17.14,72.96
1513,2015Q1,66.39,46,18.33,77.92
1513,2014Q4,64.79,45.8,18.05,76.81
1513,2014Q3,73.76,50.1,17.27,73.57
1513,2014Q2,72.87,48.5,15.96,77.49
1513,2014Q1,61.76,43.2,16.77,81.37
1513,2013Q4,62.19,43.5,16.52,80.61
1513,2013Q3,71.26,48.3,15.59,76.23
1513,2013Q2,75.57,50.1,15.43,75.16
1513,2013Q1,64.12,45.2,15.98,77.75
1513,2012Q4,61.81,45,15.8,75.47
1513,2012Q3,61.38,44.9,15.67,75.29
1513,2012Q2,62.18,45.8,15.37,73.71
1513,2012Q1,52.22,40.4,16.12,77.17
1513,2011Q4,55.03,41.7,15.85,76.93
1513,2011Q3,59.6,43.8,15.75,76.43
1513,2011Q2,63.6,46.9,14.85,72.08
1513,2011Q1,55.83,41.3,15.57,79.45
1513,2010Q4,55.87,41.6,15.35,78.5
1513,2010Q3,64.92,44.9,15.54,79.74
1513,2010Q2,63.27,44.8,15.15,77.86
1513,2010Q1,69.2,45.9,15.9,81.4
1513,2009Q4,67.77,45.4,15.96,81.63
1513,2009Q3,72.13,47.7,15.7,79.13
1513,2009Q2,81.07,51.8,15.51,75.47
1513,2009Q1,78.17,50.6,15.7,76.4
1513,2008Q4,76.59,51,15.11,73.64
1513,2008Q3,72.95,49.7,15.14,73.93
1513,2008Q2,73.57,50.8,14.63,71.38
1513,2008Q1,70.51,47.8,15.84,77.1
1513,2007Q4,70.32,48.1,15.62,75.99
1513,2007Q2,81.05,52.9,14.89,72.12
1513,2006Q4,73.28,50.6,16.17,71.58
1513,2006Q2,67.37,51.1,14.66,64.5
1513,2005Q4,76.22,54.6,15.75,63.28
1513,2005Q2,66.9,54.7,14.21,55.34
1513,1996Q4,139.2,84.5,6.23,25.56
1513,1995Q4,141.3,87.6,4.87,19.96
