ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2107,2020,2019全年,20'06/12,20'07/03,17.65,20'08/17,32,20'07/30,,,,,0.82,0,0.82,0,0,0,0.82
1,2107,2019,2018全年,19'06/05,19'06/24,17.25,19'07/01,6,19'07/18,,,,,0.68,0,0.68,0,0,0,0.68
2,2107,2018,2017全年,18'06/08,18'06/27,14.45,18'09/21,63,18'07/18,,,,,0.65,0,0.65,0,0,0,0.65
3,2107,2017,2016全年,17'06/08,17'06/26,15.2,17'09/28,59,17'07/18,,,,,0.55,0,0.55,0,0,0,0.55
4,2107,2016,2015全年,16'06/07,16'06/29,14.8,16'10/05,59,16'07/20,,,,,0.87,0,0.87,0,0,0,0.87
5,2107,2015,2014全年,15'06/12,15'07/02,26.6,,,15'07/31,,,,,2.8,0,2.8,0,0,0,2.8
6,2107,2014,2013全年,14'06/06,14'06/26,27.8,14'08/13,34,,,,,,2,0,2,0,0,0,2
7,2107,2013,2012全年,13'06/13,13'07/05,22.3,13'07/23,13,,,,,,1.8,0,1.8,0,0,0,1.8
8,2107,2012,2011全年,12'06/18,12'07/19,18.35,12'08/24,26,,,,,,1.6,0,1.6,0,0,0,1.6
9,2107,2011,2010全年,11'06/09,11'07/05,28.6,14'03/11,665,,,,,,2.6,0,2.6,0,0,0,2.6
10,2107,2010,2009全年,10'06/17,10'07/19,23.1,10'07/27,7,,,,,,1.2,0,1.2,0,0,0,1.2
11,2107,2009,2008全年,09'06/19,09'07/08,19.15,09'07/10,3,,,,,,0.5,0,0.5,0,0,0,0.5
12,2107,2008,2007全年,08'06/13,08'07/10,14.7,08'07/10,1,,,,,,0.35,0,0.35,0,0,0,0.35
13,2107,2007,2006全年,07'06/15,07'07/11,25.45,07'07/11,1,,,,,,0.35,0,0.35,0,0,0,0.35
14,2107,2006,2005全年,06'06/14,,,,,,,,,,0,0,0,0,0,0,0
15,2107,2005,2004全年,05'06/17,05'07/15,13.4,05'07/15,1,,,,,,0.3,0,0.3,0,0,0,0.3
16,2107,2004,2003全年,04'06/11,,,,,,,,,,0,0,0,0,0,0,0
17,2107,2003,2002全年,03'06/12,,,,,,,,,,0,0,0,0,0,0,0
18,2107,2002,2001全年,02'06/21,,,,,,,,,,0,0,0,0,0,0,0
19,2107,2001,2000全年,01'06/20,,,,,,,,,,0,0,0,0,0,0,0
20,2107,2000,1999全年,00'05/18,,,,,,00'07/06,,00'07/17,9,0,0,0,0.48,0.1,0.58,0.58
21,2107,1999,1998全年,99'04/30,,,,,,99'07/03,,99'07/05,2,0,0,0,0.3,0.38,0.68,0.68
22,2107,1998,1997全年,,,,,,,,,,,0,0,0,0,1.2,1.2,1.2
23,2107,1997,1996全年,,,,,,,,,,,0,0,0,0,1,1,1
24,2107,1996,1995全年,,,,,,,,,,,0,0,0,0,0.6,0.6,0.6
25,2107,1995,1994全年,95'05/04,,,,,,95'08/04,,95'08/04,1,0,0,0,0.58,0.92,1.5,1.5
26,2107,1994,1993全年,94'04/29,,,,,,94'09/24,,,,0,0,0,0,1.5,1.5,1.5
27,2107,1993,1992全年,93'05/25,93'06/26,,93'06/26,1,,,,,,0.26,0,0.26,0,1.54,1.54,1.8
28,2107,1992,1991全年,92'04/30,,,,,,,,,,0,0,0,0,1.2,1.2,1.2
29,2107,1991,1990全年,91'06/03,,,,,,91'11/15,,,,0,0,0,1,1,2,2
30,2107,1989,1988全年,,,,,,,,,,,0,0,0,2.2,0.3,2.5,2.5
