ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2383,21Q1,25,157,167.5,150,161.5,+4.5,+2.87,11.1,79.3,3.2,126,5,-1.36,-0.88,-1.27,-3.51,,-1.51,3.7,+0.04,0.16,4.3
1,2383,20Q4,63,146,170,143.5,157,+11,+7.53,18.2,168,2.7,260,4.1,-10.5,-7.67,-1.86,-20,27.6,+0.37,5.21,-0.11,0.12,2.3
2,2383,20Q3,66,160.5,183.5,141,146,-13.5,-8.46,26.6,282,4.3,465,7.1,-6.36,-3.94,-2.96,-13.3,31.3,+0.46,4.84,-1.36,0.23,4.7
3,2383,20Q2,60,105.5,165,105,159.5,+53.5,+50.5,56.6,330,5.5,465,7.7,-3.11,+14.8,+2.34,+14.1,33.8,-1,4.37,+0.96,1.58,36.2
4,2383,20Q1,56,138.5,140,90,106,-31,-22.6,36.5,299,5.3,359,6.4,-2.65,-4.61,-3.36,-10.6,35.1,-7.78,5.37,-1.57,0.62,11.6
5,2383,19Q4,64,126,138.5,116.5,137,+11.5,+9.16,17.5,418,6.5,531,8.3,-0.48,-6.77,+4.28,-2.96,36,+7.06,13.1,+0.82,2.19,16.6
6,2383,19Q3,63,98,142,97.3,125.5,+31.8,+33.9,47.7,516,8.2,637,10.1,-5.84,+5.93,-2.11,-2.03,36.2,-1.92,6.1,+0.49,1.37,22.5
7,2383,19Q2,61,107.5,113.5,77.8,93.7,-12.8,-12,33.5,371,6.1,356,5.8,-17.8,-1.73,+2.83,-16.7,37.8,+3.34,8.02,+0.04,0.88,11
8,2383,19Q1,54,66.4,106.5,63.3,106.5,+40.8,+62.1,65.8,323,6,282,5.2,-0.38,+12.7,-0.13,+12.2,43.3,-0.7,4.69,+0.09,0.84,17.9
9,2383,18Q4,65,86,89,54.1,65.7,-20.3,-23.6,40.6,194,3,141,2.2,-1.36,-4.49,+0.78,-5.07,43.6,-0.42,5.38,+0.14,0.75,13.9
10,2383,18Q3,64,80.3,101,72.6,86,+6.2,+7.77,35.6,172,2.7,151,2.4,-4.94,+6.38,+0.1,+1.55,44.1,-1.35,5.8,+0.42,0.61,10.5
11,2383,18Q2,60,93.8,94.8,68.2,79.8,-14,-14.9,28.4,188,3.1,153,2.5,+1.64,-1.42,-0.57,-0.34,45.5,-1.17,7.15,+0.08,0.18,2.6
12,2383,18Q1,58,102.5,115.5,93.4,93.8,-7.7,-7.59,21.8,165,2.8,170,2.9,-17.9,+1.59,-0.15,-16.5,44.8,+1.26,8.32,-0.24,0.1,1.2
13,2383,17Q4,62,144.5,151,91.5,101.5,-42.5,-29.5,41.3,220,3.5,246,4,-11.8,-5.35,-0.1,-17.3,50.4,+1.13,7.06,-0.08,0.34,4.8
14,2383,17Q3,66,146.5,167.5,131.5,144,-3.5,-2.37,24.4,185,2.8,270,4.1,-1.18,-0.88,+0.23,-1.83,54.3,-0.05,5.93,-0.84,0.42,7
15,2383,17Q2,61,118.5,147.5,111,147.5,+29.5,+25,30.9,185,3,232,3.8,+26.7,-6,+0.29,+21,54.6,-0.88,5.98,+0.38,1.25,21
16,2383,17Q1,57,90.2,130,89.1,118,+28,+31.1,45.4,250,4.4,282,5,+27.2,-3.59,-0.15,+23.4,46.1,-0.7,6.86,-1.13,0.88,12.8
17,2383,16Q4,64,85.6,91,78.1,90,+4.5,+5.26,15.1,157,2.4,133,2.1,-1.33,-4.01,+0.29,-5.04,37.9,-1.39,7.57,+1.24,2.01,26.5
18,2383,16Q3,62,75.3,92.1,70.5,85.5,+10.3,+13.7,28.7,234,3.8,191,3.1,+5.67,-2.19,-1.79,+1.68,38.1,-2.69,8.96,-0.36,0.77,8.6
19,2383,16Q2,61,61.5,75.4,56.2,75.2,+13.9,+22.7,31.3,205,3.4,133,2.2,+7.43,+16.8,+0.55,+24.7,36.4,-3.84,11.6,+0.88,1.13,9.7
20,2383,16Q1,57,57.9,62.9,49.8,61.3,+3.8,+6.61,22.8,197,3.4,113,2,-6.91,+0.87,+0.58,-5.46,34,-0.23,15.5,-0.76,0.25,1.6
21,2383,15Q4,65,73.4,76.4,53.5,57.5,-14.9,-20.6,31.6,223,3.4,144,2.2,-7.75,-11.1,-1.24,-20.1,36.7,+2.28,15.7,+0.28,1.01,6.4
22,2383,15Q3,63,60.1,77.4,56.8,72.4,+12.3,+20.5,34.3,442,7,301,4.8,+29.1,+0.38,-1.61,+27.9,38.8,-3.68,13.4,-0.51,0.73,5.4
23,2383,15Q2,61,53.3,62.8,44.35,60.1,+6.5,+12.1,34.4,280,4.6,151,2.5,-2.43,+1.49,-1.46,-2.4,29.6,-2.24,17.1,+0.19,1.24,7.3
24,2383,15Q1,55,41.2,57.1,39.25,53.6,+12.7,+31,43.6,222,4,106,1.9,+5.38,+5.17,+1.5,+12.1,30.4,+1.39,19.4,+0.16,1.05,5.4
25,2383,14Q4,66,33.65,42.1,32,40.9,+7,+20.6,29.8,239,3.6,88.3,1.3,+26.9,+1.87,+2.42,+31.1,29,-0.02,18,+0.7,0.89,4.9
26,2383,14Q3,64,30.2,36.45,30.15,33.9,+3.75,+12.4,20.9,249,3.9,85.3,1.3,+17.1,+7.05,-0.56,+23.6,20.4,+3.28,18,+0.16,0.19,1.1
27,2383,14Q2,62,28,30.65,26.55,30.15,+2.45,+8.84,14.8,146,2.4,42,0.68,+7.94,+1.45,+0.46,+9.86,14.9,-0.15,14.7,+0.03,0.03,0.2
28,2383,14Q1,56,25.05,28.1,25,27.7,+2.7,+10.8,12.4,152,2.7,40.9,0.73,+6.49,+0.03,-0.25,+6.27,12.4,+0.34,14.9,-0.01,0.01,0.05
29,2383,13Q4,65,25,25.8,23.85,25,+0.05,+0.2,7.82,78.7,1.2,19.5,0.3,-4.05,-0.11,+0.51,-3.64,10.5,-0.6,14.5,+0.01,0.02,0.1
30,2383,13Q3,64,26.4,27.8,24.6,24.95,-1.45,-5.49,12.1,66.5,1,17.4,0.27,-2.88,-0.51,+0.09,-3.29,11.8,-0.69,15.1,-0.04,0.01,0.08
31,2383,13Q2,61,30.05,30.6,25.9,26.4,-3.6,-12,15.7,124,2,35.7,0.58,+0.67,-3.22,-0.64,-3.19,12.6,-3.58,15.8,-0.11,0.05,0.3
32,2383,13Q1,56,29,30.8,28.75,30,+1.25,+4.35,7.13,123,2.2,36.8,0.66,+0.04,-0.51,+0.15,-0.32,12.6,-0.48,19.4,-1.42,0.16,0.8
33,2383,12Q4,65,31,31.5,27.5,28.75,-2.05,-6.66,13,121,1.9,35.3,0.54,+2.33,-6.08,-1.91,-5.67,12.7,-2.85,19.9,-2.2,1.58,8
34,2383,12Q3,64,27.95,31.7,26.1,30.8,+3,+10.8,20.1,212,3.3,61.3,0.96,-4.27,+5.93,-1.01,+0.64,12,-0.61,22.7,+1.46,3.78,16.7
35,2383,12Q2,63,27.35,29.1,23.45,27.8,+0.45,+1.65,20.7,259,4.1,69.4,1.1,+16.4,-4.1,+1.73,+14.1,13.4,-4.03,23.3,+0.06,2.32,10
36,2383,12Q1,58,18.9,27.5,18.5,27.35,+8.65,+46.3,48.1,232,4,57.8,1,+1.97,+8.52,-0.22,+10.3,8,+4.01,27.4,+0.69,2.26,8.3
37,2383,11Q4,64,22.6,24.95,17.05,18.7,-4.65,-19.9,33.8,116,1.8,26.1,0.41,+5.43,-0.54,+0.32,+5.21,7.3,-4.95,23.4,-0.11,1.57,6.7
38,2383,11Q3,65,27.45,28.35,19.4,23.35,-3.9,-14.3,32.8,181,2.8,43.5,0.67,+3.91,-1.34,-1.87,+0.7,5.7,-4.12,28.3,+0.15,1.68,5.9
39,2383,11Q2,61,32.3,34.2,26.6,27.25,-5.05,-15.6,23.5,179,2.9,54.8,0.9,-0.32,+0.13,+0.49,+0.29,4.3,-7.36,32.4,-1.02,1.53,4.7
40,2383,11Q1,57,31,33.75,27.7,32.3,+1.45,+4.7,19.6,348,6.1,111,2,+6.8,-1.4,-3.86,+1.53,4.4,-4.68,39.8,+0.53,2.56,6.4
41,2383,10Q4,66,29.15,33.3,26.1,30.85,+1.85,+6.38,24.8,309,4.7,91.9,1.4,+1.03,-4.75,+3.3,-0.41,2,+0.06,44.5,+1,2.02,4.5
42,2383,10Q3,65,27.55,34.4,26.95,29,+1.35,+4.88,26.9,427,6.6,130,2,+0.76,-6.18,-2.35,-7.76,1.7,-2.29,44.5,+0.26,1.02,2.3
43,2383,10Q2,63,31.5,37.85,25.7,27.65,-3.3,-10.7,39.3,627,10,199,3.2,-0.66,-14.6,-2.3,-17.6,1.4,+5.97,46.8,-1.62,0.76,1.6
44,2383,10Q1,57,24.3,33.65,20.9,30.95,+6.65,+27.4,52.5,488,8.6,133,2.3,+0.95,+27.3,+3.18,+31.4,1.6,-4.7,40.8,+1.53,2.38,5.8
45,2383,09Q4,66,25,26.2,22.2,24.3,-0.7,-2.8,16,409,6.2,99.5,1.5,+0.35,-10.4,-0.4,-10.4,1.3,+5.81,45.5,-1.16,0.85,1.9
46,2383,09Q3,65,13.5,26.8,13.4,25,+11.65,+87.3,100,711,10.9,148,2.3,-1.78,+4.46,-0.26,+2.42,1.2,+13.4,39.7,+0.82,2.01,5.1
47,2383,09Q2,63,8.67,19.95,8.67,13.35,+4.7,+54.3,130,537,8.5,80.3,1.3,-0.78,+7.1,-3.48,+2.83,1.8,+9.6,26.3,+1.06,1.19,4.5
48,2383,09Q1,57,5.11,9.17,4.81,8.65,+3.63,+72.3,86.9,196,3.4,13.1,0.23,-0.29,-0.33,+0.1,-0.51,2.2,+4.8,16.7,+0.11,0.13,0.8
49,2383,08Q4,65,9.19,9.68,4.36,5.02,-3.98,-44.2,59.1,95.1,1.5,6.01,0.09,-1.3,+0.33,-0.01,-0.97,2.3,-8.47,11.9,+0.02,0.02,0.2
50,2383,08Q3,64,11.25,13,8.37,9,-2.5,-21.7,40.3,72.5,1.1,7.7,0.12,+0.88,-0.4,-0.23,+0.25,2.8,-9.93,20.4,-0.4,0,0.01
51,2383,08Q2,63,12.45,16.3,11.4,11.5,-0.85,-6.88,39.7,135,2.1,19.3,0.31,+1.76,+0.37,+0.21,+2.34,2.4,-5.89,30.3,+0.34,0.4,1.3
52,2383,08Q1,57,11.9,12.55,9.5,12.35,+0.45,+3.78,25.6,85,1.5,9.78,0.17,+0.93,0,0,+0.93,1.7,-3.41,36.2,-0.05,0.06,0.2
53,2383,07Q4,65,17.5,17.6,10,11.9,-5.55,-31.8,43.6,115,1.8,16.1,0.25,-5.71,0,0,-5.71,1.3,-4.92,39.7,-0.09,0.1,0.3
54,2383,07Q3,63,17.2,19.8,15.8,17.45,+0.25,+1.45,23.3,297,4.7,53.5,0.85,+5.4,0,-0.01,+5.39,3.7,+4.36,44.7,-0.53,0.2,0.4
55,2383,07Q2,62,17.2,18.5,15,17.2,+0.2,+1.18,20.6,279,4.5,48.6,0.78,+1.38,-0.4,-0.33,+0.65,1.4,+0.66,40.3,-1.63,0.73,1.8
56,2383,07Q1,57,17.8,17.95,14.7,17,-0.65,-3.68,18.4,216,3.8,35.9,0.63,,,,,0.8,+0.8,39.6,-1.06,2.36,6
57,2383,06Q4,63,16.9,19.85,15.8,17.65,+1.05,+6.33,24.4,365,5.8,63.4,1,+0.05,-7.24,-3.12,-10.3,7.2,+8.91,38.9,-0.1,3.47,8.9
58,2383,06Q3,65,13.7,17,12.15,16.6,+3.1,+23,35.9,224,3.4,32.4,0.5,+11.6,+7.52,-1.37,+17.8,6.7,-3.41,30,+2.91,3.57,11.9
59,2383,06Q2,62,17.9,19.2,11.2,13.5,-3.95,-22.6,45.8,393,6.3,66.3,1.1,+0.22,-4.49,-4,-8.27,0.8,-3.09,33.4,-1.99,0.66,2
60,2383,06Q1,58,14,20.6,13.5,17.45,+3.15,+22,49.7,603,10.4,102,1.8,-0.03,-2.5,-2.57,-5.1,0.7,+10.4,36.5,+0.62,2.65,7.3
61,2383,05Q4,64,9.6,14.4,7.5,14.3,+4.7,+49,71.9,232,3.6,24.3,0.38,+0.01,-0.93,+0.72,-0.21,0.7,+6.79,26.6,+1.39,2.11,7.9
62,2383,05Q3,63,9.52,10.7,7.85,9.6,+0.2,+2.13,30.3,196,3.1,19,0.3,-0.01,+4.46,-2.41,+2.04,0.7,-0.77,19.8,+0.12,0.72,3.6
63,2383,05Q2,63,7.99,9.93,6.6,9.4,+1.43,+17.9,41.8,161,2.5,13.8,0.22,+0.02,+3.1,+2.44,+5.56,0.7,+1.4,20.7,+0.21,0.6,2.9
64,2383,05Q1,57,10.9,11.2,6.9,7.97,-2.93,-26.9,39.4,123,2.2,10.2,0.18,,,,,0.8,-3.28,19.3,+0.36,0.4,2.1
65,2383,04Q4,65,10.7,11.75,9.6,10.9,+0.6,+5.83,20.9,112,1.7,12.3,0.19,+0.15,+0.03,+0.48,+0.66,0.8,+13.5,22.9,-0.05,0.04,0.2
66,2383,04Q3,63,8.85,12.35,8.15,10.3,+1.5,+17,47.7,148,2.3,15.5,0.25,0,0,0,0,0.7,-5.53,9.47,-0.06,0.09,0.9
67,2383,04Q2,64,10.8,14.2,8.15,8.8,-2,-18.5,56,253,4,29.8,0.47,,,,,0.7,-10.6,15,-0.03,0.14,1
68,2383,04Q1,58,8.45,12.95,8.4,10.8,+2.4,+28.6,54.2,330,5.7,34,0.59,,,,,1.4,-6.07,25.6,-0.02,0.18,0.7
69,2383,03Q4,65,7.35,9.3,7.15,8.4,+1,+13.5,29.1,213,3.3,17.8,0.27,,,,,0.7,+2.17,31.7,+0.18,0.2,0.6
70,2383,03Q3,65,9,10.3,6.75,7.4,-1.45,-16.4,40.1,181,2.8,16.1,0.25,,,,,0.7,+4.92,29.7,-0.51,0.01,0.04
71,2383,03Q2,63,6.5,10.75,5.35,8.85,+2.25,+34.1,81.8,177,2.8,14.4,0.23,,,,,0.8,-3.65,24.8,+0.47,0.53,2.1
72,2383,03Q1,56,7.1,8.8,6.45,6.6,-0.6,-8.33,32.6,89.8,1.6,6.97,0.12,,,,,0.7,-1.89,28.5,-0.16,0.06,0.2
73,2383,02Q4,65,7.15,10.05,6.9,7.2,-0.05,-0.69,43.4,192,2.9,16.8,0.26,,,,,0.7,+7.75,30.3,+0.12,0.23,0.8
74,2383,02Q3,65,12.4,13.15,6.9,7.25,-5.15,-41.5,50.4,127,1.9,13.6,0.21,,,,,0.06,-0.98,22.6,-0.15,0.11,0.5
75,2383,02Q2,63,17.2,21,12.15,12.4,-4.9,-28.3,51.2,298,4.7,53.1,0.84,,,,,0,-5.86,23.6,+0.18,0.27,1.1
76,2383,02Q1,55,14,19.1,13.5,17.3,+3.35,+24,40.1,351,6.4,59.5,1.1,,,,,0,+10.1,29.9,+0.31,0.39,1.3
77,2383,01Q4,64,7.2,15.8,6.65,13.95,+6.55,+88.5,124,255,4,27.4,0.43,,,,,0.01,+1.87,20.2,-0.04,0.16,0.8
78,2383,01Q3,61,19.1,19.1,6.4,7.4,-11.6,-61,66.8,172,2.8,22.2,0.36,,,,,0.01,,,,,
79,2383,01Q2,62,31.5,32,16.5,19,-12.2,-39.1,49.7,231,3.7,52.5,0.85,,,,,0.07,-2.95,26,+0.09,0.56,2.1
80,2383,01Q1,57,16.3,35.5,16.3,31.2,+13.9,+80.4,111,337,5.9,96.7,1.7,+0.73,-5.13,0,-4.4,0.7,+13.5,29.1,+0.74,0.7,2.4
81,2383,00Q4,70,32.2,33.3,16.7,17.3,-14.9,-46.3,51.6,200,2.9,48.2,0.69,+0.27,+1.1,-1,+0.37,0.2,-8.1,16,-0.14,0.3,1.9
82,2383,00Q3,70,54.5,62.5,31.9,32.2,-22.3,-40.9,56.1,300,4.3,150,2.1,,,,,0.06,+0.97,25,-2.05,0.59,2.4
83,2383,00Q2,70,44.5,67.5,44.3,54.5,+10.3,+23.3,52.5,470,6.7,269,3.8,,,,,0.04,+1.74,24.6,+2.46,2.67,10.9
84,2383,00Q1,62,25.3,53.5,24.7,44.2,+19.7,+80.4,118,360,5.8,151,2.4,,,,,0.07,+8.52,23,+0.76,0.54,2.3
85,2383,99Q4,67,23.6,28.5,21,24.5,+1.5,+6.52,32.6,121,1.8,,,,,,,,,,,,
86,2383,99Q3,68,30,35,18.3,23,-6.8,-22.8,56,136,2,,,,,,,,,,,,
87,2383,99Q2,68,21.9,30.5,21.6,29.8,+7.5,+33.6,39.9,54.5,0.8,,,,,,,,,,,,
88,2383,99Q1,61,23.8,24.2,16.5,22.3,-1.5,-6.3,32.4,12,0.2,,,,,,,,,,,,
89,2383,98Q4,68,24.4,29.8,21.5,23.8,-0.6,-2.46,34,24,0.35,,,,,,,,,,,,
90,2383,98Q3,72,34.5,34.9,19.8,24.4,-10.2,-29.5,43.6,16,0.22,,,,,,,,,,,,
91,2383,98Q2,69,41,44,30.7,34.6,-6.19,-15.2,32.6,28.7,0.42,,,,,,,,,,,,
92,2383,98Q1,62,35.1,50,33.2,40.79,+4.69,+13,46.5,33.4,0.54,,,,,,,,,,,,
93,2383,97Q4,71,43.3,43.5,31.1,36.1,-7.2,-16.6,28.6,10.7,0.15,,,,,,,,,,,,
94,2383,97Q3,74,51,59.5,41.6,43.3,-6.7,-13.4,35.8,30.1,0.41,,,,,,,,,,,,
95,2383,97Q2,73,67.5,75,47.5,50,-16,-24.2,41.7,47.5,0.65,,,,,,,,,,,,
96,2383,97Q1,67,35.6,66,35.6,66,+32.71,+98.3,91.3,78.8,1.2,,,,,,,,,,,,
97,2383,96Q4,5,25.6,33.29,25.6,33.29,+7.69,+30,30,0,0.001,,,,,,,,,,,,
