ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1722,2020,2019全年,20'06/22,20'08/28,54.7,,,20'09/18,,,,,2.2,0,2.2,0,0,0,2.2
1,1722,2019,2018全年,19'06/20,19'08/20,45.75,19'10/07,33,19'09/23,,,,,2.2,0,2.2,0,0,0,2.2
2,1722,2018,2017全年,18'06/29,18'08/23,41.4,18'09/03,8,18'09/28,,,,,1.2,0.9,2.1,0,0,0,2.1
3,1722,2017,2016全年,17'06/14,17'08/17,39.05,18'01/29,115,17'09/20,,,,,2.1,0,2.1,0,0,0,2.1
4,1722,2016,2015全年,16'06/29,16'08/17,42.45,18'09/03,504,16'09/20,,,,,2.1,0,2.1,0,0,0,2.1
5,1722,2015,2014全年,15'06/24,15'08/17,43.25,16'03/01,131,15'09/22,,,,,2.2,0,2.2,0,0,0,2.2
6,1722,2014,2013全年,14'06/24,14'08/14,57.8,20'08/17,1472,14'09/25,,,,,2,0,2,0,0,0,2
7,1722,2013,2012全年,13'06/25,13'08/15,69.9,13'10/07,36,,,,,,2.7,0,2.7,0,0,0,2.7
8,1722,2012,2011全年,12'06/27,12'08/09,70.5,12'08/13,3,,,,,,2.3,0,2.3,0,0,0,2.3
9,1722,2011,2010全年,11'06/22,11'08/11,89.8,11'08/12,2,,,,,,2.2,0,2.2,0,0,0,2.2
10,1722,2010,2009全年,10'06/17,10'08/12,94.3,10'08/13,2,,,,,,1.4,0,1.4,0,0,0,1.4
11,1722,2009,2008全年,09'06/16,09'08/13,95.6,09'08/13,1,,,,,,1.8,0,1.8,0,0,0,1.8
12,1722,2008,2007全年,08'06/13,08'07/10,111,08'07/10,1,,,,,,3.4,0,3.4,0,0,0,3.4
13,1722,2007,2006全年,07'06/13,07'07/19,75,07'07/19,1,,,,,,3,0,3,0,0,0,3
14,1722,2006,2005全年,06'06/14,06'08/16,52.1,06'09/28,32,,,,,,2.2,0,2.2,0,0,0,2.2
15,1722,2005,2004全年,05'06/24,05'08/17,40.8,06'04/13,162,,,,,,1.7,0,1.7,0,0,0,1.7
16,1722,2004,2003全年,04'06/25,04'08/17,24.5,04'08/19,3,,,,,,1,0,1,0,0,0,1
17,1722,2003,2002全年,03'06/23,03'07/18,18.1,03'08/25,27,,,,,,1,0,1,0,0,0,1
18,1722,2002,2001全年,02'06/21,01'10/17,14.3,01'10/17,1,,,,,,0.3,0,0.3,0,0,0,0.3
19,1722,2001,2000全年,01'06/26,,,,,,,,,,0,0,0,0,0,0,0
20,1722,2000,1999全年,00'05/16,,,,,,00'08/02,,04'02/11,880,0.7,0,0.7,0,4,4,4.7
21,1722,1999,1998全年,99'11/10,,,,,,,,,,0,0,0,0,0,0,0
22,1722,1998,1997全年,,,,,,,,,,,0,0,0,0,0,0,0
23,1722,1997,1996全年,,,,,,,,,,,0,0,0,0,0,0,0
24,1722,1996,1995全年,,,,,,,,,,,0,0,0,1,6.5,7.5,7.5
25,1722,1995,1994全年,,,,,,,,,,,0,0,0,0,0,0,0
26,1722,1994,1993全年,,,,,,,,,,,0,0,0,0,0,0,0
