sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2008,2020Q2,27.62,53.6,11.92,23.94
2008,2020Q1,27.55,54.9,11.27,22.64
2008,2019Q4,27.17,52.6,12.17,24.45
2008,2019Q3,28.04,54.1,11.87,23.84
2008,2019Q2,28.15,54.7,11.62,23.34
2008,2019Q1,28.18,54.5,11.7,23.5
2008,2018Q4,28.67,54.8,11.79,23.68
2008,2018Q3,27.69,53.6,11.94,23.99
2008,2018Q2,26.41,51,12.61,25.33
2008,2018Q1,25.21,49.3,12.91,25.93
2008,2017Q4,27.82,51.2,13.21,26.53
2008,2017Q3,25.38,46.4,13.15,29.34
2008,2017Q2,28.37,48.8,13.35,29.8
2008,2017Q2,28.37,48.8,13.35,29.8
2008,2017Q1,26.73,46.7,13.66,30.48
2008,2017Q1,26.73,46.7,13.66,30.48
2008,2017Q1,26.73,46.7,13.66,30.48
