ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2488,2020,2019全年,20'06/24,20'09/23,29.6,20'12/14,56,20'10/28,,,,,2.3,0,2.3,0,0,0,2.3
1,2488,2019,2018全年,19'06/24,19'09/24,36.65,,,19'10/25,,,,,2.5,0,2.5,0,0,0,2.5
2,2488,2018,2017全年,18'06/22,18'09/13,31.65,18'09/14,2,18'10/15,,,,,1.9,0,1.9,0,0,0,1.9
3,2488,2017,2016全年,17'06/20,17'09/21,36,19'03/08,356,17'10/25,,,,,3.5,0,3.5,0,0,0,3.5
4,2488,2016,2015全年,16'06/22,16'08/11,53.2,16'08/26,12,16'09/09,,,,,2.2,0,2.2,0,0,0,2.2
5,2488,2015,2014全年,15'06/25,15'08/06,25.7,15'08/06,1,15'09/09,,,,,1.6,0,1.6,0,0,0,1.6
6,2488,2014,2013全年,14'06/17,14'07/18,26.25,15'06/12,222,14'08/20,,,,,2,0,2,0,0,0,2
7,2488,2013,2012全年,13'06/20,13'07/15,17.7,13'07/15,1,,,,,,0.6,0,0.6,0,0,0,0.6
8,2488,2012,2011全年,12'06/22,12'07/17,9.17,12'09/17,44,,,,,,0.6,0,0.6,0,0,0,0.6
9,2488,2011,2010全年,11'06/16,11'07/20,14.55,13'05/29,462,,,,,,1.2,0,1.2,0,0,0,1.2
10,2488,2010,2009全年,10'06/17,10'07/02,13.6,10'07/08,5,,,,,,0.7,0,0.7,0,0,0,0.7
11,2488,2009,2008全年,09'06/16,09'07/30,13.05,09'10/06,48,,,,,,1,0,1,0,0,0,1
12,2488,2008,2007全年,08'06/11,08'07/30,15.4,09'12/08,343,,,,,,1.8,0,1.8,0,0,0,1.8
13,2488,2007,2006全年,07'06/13,07'07/18,27.4,07'07/18,1,,,,,,1.5,0,1.5,0,0,0,1.5
14,2488,2006,2005全年,06'06/23,06'07/11,11.95,06'07/17,5,,,,,,0.8,0,0.8,0,0,0,0.8
15,2488,2005,2004全年,05'06/14,05'07/12,20.2,07'05/25,463,,,,,,1.8,0,1.8,0,0,0,1.8
16,2488,2004,2003全年,04'05/31,04'07/16,25.8,04'10/06,56,,04'07/16,25.8,04'10/06,56,2.3,0,2.3,0.2,0,0.2,2.5
17,2488,2003,2002全年,03'06/19,03'07/31,24.9,03'11/12,73,,,,,,2.5,0,2.5,0,0,0,2.5
18,2488,2002,2001全年,02'05/30,,,,,,,,,,1.5,0,1.5,1,0.5,1.5,3
19,2488,2001,2000全年,01'04/20,01'09/20,47,01'10/25,24,,01'09/20,47,01'10/25,24,1,0,1,1.5,0.5,2,3
20,2488,2000,1999全年,00'05/04,00'05/25,,,,,00'05/25,,,,0.5,0,0.5,1.5,0.55,2.05,2.55
21,2488,1999,1998全年,99'07/26,99'12/23,,,,,99'12/23,,,,0.5,0,0.5,0,1.5,1.5,2
22,2488,1998,1997全年,,,,,,,,,,,0.4,0,0.4,0,0,0,0.4
23,2488,1997,1996全年,,,,,,,,,,,0,0,0,0,0,0,0
