sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1474,2020Q3,18.77,49.1,14.81,19.45
1474,2020Q2,17.99,48.5,14.53,19.1
1474,2020Q1,17.19,47.5,14.44,18.97
1474,2019Q4,17.21,47.5,14.45,19
1474,2019Q3,18.86,50.4,14.1,18.56
1474,2019Q2,19.12,50.5,14.24,18.77
1474,2019Q1,20.23,51.1,14.7,19.37
1474,2018Q4,18.73,49.3,14.59,19.28
1474,2018Q3,21.74,53.4,14.31,18.95
1474,2018Q2,20.55,52.2,14.42,18.82
1474,2018Q1,20.5,51.4,14.83,19.36
1474,2017Q4,21.23,52.9,14.46,18.89
1474,2017Q3,19.6,51.3,14.22,18.58
1474,2017Q2,17.84,49.4,13.96,18.24
1474,2017Q1,16.61,47,14.31,18.7
1474,2016Q4,14.96,44.7,14.28,18.54
1474,2016Q3,14.22,43.8,14.07,18.27
1474,2016Q2,15.15,45.5,13.98,18.16
1474,2016Q1,15.57,45.6,14.31,18.59
1474,2015Q4,16.66,47.6,14.11,18.33
1474,2015Q3,16.77,47.8,14.12,18.35
1474,2015Q2,18.52,50.9,13.73,17.84
1474,2015Q1,18.04,50,13.87,18.01
1474,2014Q4,16.65,48.2,13.75,17.86
1474,2014Q3,16.38,48.5,13.4,17.4
1474,2014Q2,15.76,47.8,13.22,17.18
1474,2014Q1,16.9,49,13.52,17.57
1474,2013Q4,17.15,49.5,13.49,17.53
1474,2013Q3,17.01,49.9,13.14,17.07
1474,2013Q2,16.38,49,13.02,17.01
1474,2013Q1,16.6,49.2,12.92,17.15
1474,2012Q4,15.8,48.2,12.88,16.97
1474,2012Q3,14.91,45.7,13.41,17.72
1474,2012Q2,15.06,45.6,13.6,17.96
1474,2012Q1,15.04,45.1,13.87,18.33
1474,2011Q4,13.99,43.1,13.9,18.45
1474,2011Q3,14.24,43.7,13.84,18.37
1474,2011Q2,14.39,44.2,13.31,18.18
1474,2011Q1,16.99,47.6,13.68,18.69
1474,2010Q4,14.88,45.3,13.32,18.01
1474,2010Q3,13.9,43.7,12.98,17.9
1474,2010Q2,15.2,45.7,13.09,18.05
1474,2010Q1,15.3,46.3,12.89,17.78
1474,2009Q4,14.02,44.4,12.72,17.55
1474,2009Q3,13.34,43.1,12.75,17.59
1474,2009Q2,13.91,44.1,12.77,17.61
1474,2009Q1,15.16,46,12.89,17.78
1474,2008Q4,13.24,43.1,12.7,17.52
1474,2008Q3,15.49,47.1,12.6,17.37
1474,2008Q2,16.62,49.4,12.84,17.02
1474,2008Q1,17.57,51.6,12.46,16.51
1474,2007Q4,18.58,52.6,12.65,16.77
1474,2007Q2,16.46,50.1,12.34,16.37
1474,2006Q4,12.36,42.8,12.45,16.51
1474,2006Q2,12.38,43.6,12.08,15.99
1474,2005Q4,13.54,47.1,12.53,15.22
1474,2005Q2,11.86,45,12.91,14.52
