ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1707,2020,2019全年,20'05/28,20'06/24,191.5,,,20'07/31,,,,,6.5,0,6.5,0,0,0,6.5
1,1707,2019,2018全年,19'05/29,19'06/24,213.5,20'02/26,165,19'07/26,,,,,6.5,0,6.5,0,0,0,6.5
2,1707,2018,2017全年,18'05/29,18'07/09,222.5,18'07/11,3,18'08/10,,,,,6.68,0,6.68,0,0,0,6.68
3,1707,2017,2016全年,17'06/13,17'07/11,190.5,17'07/14,4,17'08/11,,,,,6.4,0,6.4,0,0,0,6.4
4,1707,2016,2015全年,16'06/16,16'07/18,210.5,16'07/19,2,16'08/19,,,,,5.6,0,5.6,0,0,0,5.6
5,1707,2015,2014全年,15'06/26,15'07/27,217.5,16'08/26,269,15'09/01,,,,,5.3,0,5.3,0,0,0,5.3
6,1707,2014,2013全年,14'06/23,14'07/09,141,14'07/14,4,,,,,,5,0,5,0,0,0,5
7,1707,2013,2012全年,13'06/17,13'07/03,114.5,13'07/15,9,,,,,,3.7,0,3.7,0,0,0,3.7
8,1707,2012,2011全年,12'06/13,12'07/11,55.2,12'07/11,1,,,,,,3,0,3,0,0,0,3
9,1707,2011,2010全年,11'06/22,11'07/08,46.7,11'07/13,4,,,,,,2.5,0,2.5,0,0,0,2.5
10,1707,2010,2009全年,10'06/14,10'07/01,43.2,10'07/07,5,,,,,,2,0,2,0,0,0,2
11,1707,2009,2008全年,09'06/19,09'07/07,21.4,09'07/09,3,,,,,,1,0,1,0,0,0,1
12,1707,2008,2007全年,08'06/18,08'07/04,18.2,08'08/12,27,,,,,,1.2,0,1.2,0,0,0,1.2
13,1707,2007,2006全年,07'06/22,07'07/09,20,07'07/11,3,,,,,,0.8,0,0.8,0,0,0,0.8
14,1707,2006,2005全年,06'06/14,06'08/09,9.07,06'08/09,1,,,,,,0.6,0,0.6,0,0,0,0.6
15,1707,2005,2004全年,05'06/17,05'09/15,8.12,05'10/20,25,,05'09/15,8.12,05'10/20,25,0.41,0,0.41,0.14,0.06,0.2,0.62
16,1707,2004,2003全年,04'06/21,,,,,,,,,,0,0,0,0,0,0,0
17,1707,2003,2002全年,03'06/18,,,,,,,,,,0,0,0,0,0,0,0
18,1707,2002,2001全年,02'06/12,,,,,,,,,,0,0,0,0,0,0,0
19,1707,2001,2000全年,01'06/14,,,,,,,,,,0,0,0,0,0,0,0
20,1707,2000,1999全年,00'06/12,,,,,,,,,,0,0,0,0,0,0,0
21,1707,1999,1998全年,99'06/25,,,,,,,,,,0,0,0,0,0,0,0
22,1707,1998,1997全年,98'06/26,,,,,,98'10/01,19.3,98'10/06,4,0,0,0,0.6,0,0.6,0.6
23,1707,1997,1996全年,97'06/16,,,,,,97'10/23,25.4,97'12/06,34,0,0,0,1,0,1,1
24,1707,1996,1995全年,96'05/29,,,,,,96'08/16,28.33,97'01/13,118,0,0,0,0.55,0.45,1,1
25,1707,1995,1994全年,95'05/31,,,,,,95'08/19,26.15,95'09/08,18,0,0,0,0.2,0.8,1,1
26,1707,1994,1993全年,,,,,,,,,,,0,0,0,1,0,1,1
27,1707,1993,1992全年,93'04/23,,,,,,93'08/12,43.65,93'10/13,51,0,0,0,1,0,1,1
28,1707,1992,1991全年,92'05/25,,,,,,92'11/16,51.81,93'03/01,77,0,0,0,1,0,1,1
29,1707,1991,1990全年,91'06/24,,,,,,92'02/19,76,92'02/24,5,0,0,0,1,0,1,1
30,1707,1990,1989全年,90'04/19,,,,,,90'12/05,,,,0,0,0,2,0,2,2
31,1707,1989,1988全年,,,,,,,,,,,0,0,0,2,0,2,2
32,1707,1988,1987全年,,,,,,,,,,,1.5,0,1.5,0,0,0,1.5
33,1707,1985,1984全年,,,,,,,,,,,0.5,0,0.5,0,0,0,0.5
34,1707,1984,1983全年,,,,,,,,,,,0.5,0,0.5,0,0,0,0.5
