sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2108,2020Q3,20.78,18.4,17.94,92.33
2108,2020Q2,31.04,27,16.26,83.89
2108,2020Q1,17.12,15.8,17.72,91.1
2108,2019Q4,19.25,18,17.01,87.46
2108,2019Q3,19.11,18.4,16.52,84.87
2108,2019Q2,25.81,23.7,16.16,83.01
2108,2019Q2,25.81,23.7,16.16,83.01
2108,2019Q2,25.81,23.7,16.16,83.01
2108,2019Q1,17.48,16.5,17.23,88.33
2108,2019Q1,17.48,16.5,17.23,88.33
2108,2019Q1,17.48,16.5,17.23,88.33
2108,2018Q4,18.64,18.4,16.16,82.93
2108,2018Q4,18.64,18.4,16.16,82.93
2108,2018Q4,18.64,18.4,16.16,82.93
2108,2018Q3,18.73,19.2,15.33,78.66
2108,2018Q3,18.73,19.2,15.33,78.66
2108,2018Q2,21.24,22.1,15.33,74.98
2108,2018Q2,21.24,22.1,15.33,74.98
2108,2018Q2,21.24,22.1,15.33,74.98
2108,2018Q2,21.24,22.1,15.33,74.98
2108,2018Q1,15.3,17,15.36,74.95
2108,2018Q1,15.3,17,15.36,74.95
2108,2018Q1,15.3,17,15.36,74.95
2108,2018Q1,15.3,17,15.36,74.95
2108,2017Q4,16.28,18.5,14.75,71.94
2108,2017Q4,16.28,18.5,14.75,71.94
2108,2017Q4,16.28,18.5,14.75,71.94
2108,2017Q4,16.28,18.5,14.75,71.94
2108,2017Q4,16.28,18.5,14.75,71.94
2108,2017Q3,14.75,17.7,14.04,68.45
2108,2017Q3,14.75,17.7,14.04,68.45
2108,2017Q3,14.75,17.7,14.04,68.45
2108,2017Q3,14.75,17.7,14.04,68.45
2108,2017Q2,17.38,20.9,14.2,65.85
2108,2017Q2,17.38,20.9,14.2,65.85
2108,2017Q2,17.38,20.9,14.2,65.85
2108,2017Q1,13.99,17,14.8,68.37
2108,2017Q1,13.99,17,14.8,68.37
2108,2016Q4,14.8,17.8,14.8,68.24
2108,2016Q4,14.8,17.8,14.8,68.24
2108,2016Q4,14.8,17.8,14.8,68.24
2108,2016Q3,13.55,16.8,14.53,66.94
2108,2016Q3,13.55,16.8,14.53,66.94
2108,2016Q3,13.55,16.8,14.53,66.94
2108,2016Q3,13.55,16.8,14.53,66.94
2108,2016Q2,21.86,24.6,15.26,67
2108,2016Q2,21.86,24.6,15.26,67
2108,2016Q2,21.86,24.6,15.26,67
2108,2016Q1,12.87,14.9,16.76,73.29
2108,2016Q1,12.87,14.9,16.76,73.29
2108,2016Q1,12.87,14.9,16.76,73.29
2108,2016Q1,12.87,14.9,16.76,73.29
2108,2016Q1,12.87,14.9,16.76,73.29
2108,2015Q4,14.99,17.4,16.3,71.27
2108,2015Q4,14.99,17.4,16.3,71.27
2108,2015Q4,14.99,17.4,16.3,71.27
2108,2015Q3,15.94,18.6,15.95,69.72
2108,2015Q3,15.94,18.6,15.95,69.72
2108,2015Q3,15.94,18.6,15.95,69.72
