ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1402,2020,2019全年,20'06/30,20'07/27,27.7,,,20'08/20,,,,,1.5,0,1.5,0,0,0,1.5
1,1402,2019,2018全年,19'06/28,19'07/19,32.1,,,19'08/16,,,,,1.8,0,1.8,0,0,0,1.8
2,1402,2018,2017全年,18'06/29,18'07/19,32.05,18'08/21,24,18'08/17,,,,,1.2,0,1.2,0,0,0,1.2
3,1402,2017,2016全年,17'06/28,17'07/20,24.65,17'10/25,68,17'08/18,,,,,0.8,0,0.8,0,0,0,0.8
4,1402,2016,2015全年,16'06/23,16'07/14,23.75,16'07/19,4,16'08/12,,,,,1,0,1,0,0,0,1
5,1402,2015,2014全年,15'06/26,15'07/30,29.7,18'07/05,720,15'08/28,15'07/30,29.7,18'07/05,720,1.2,0,1.2,0,0.2,0.2,1.4
6,1402,2014,2013全年,14'06/26,14'08/28,32.2,15'05/18,175,14'09/26,14'08/28,32.2,15'05/18,175,1.3,0,1.3,0,0.2,0.2,1.5
7,1402,2013,2012全年,13'06/25,13'08/27,31.05,13'10/03,27,,13'08/27,31.05,13'10/03,27,1.3,0,1.3,0.2,0,0.2,1.5
8,1402,2012,2011全年,12'06/28,12'08/22,32.5,18'08/22,1477,,12'08/22,32.5,18'08/22,1477,1.7,0,1.7,0.3,0,0.3,2
9,1402,2011,2010全年,11'06/24,11'08/25,36.8,,,,11'08/25,36.8,,,2,0,2,0.3,0,0.3,2.3
10,1402,2010,2009全年,10'06/22,10'08/25,36.8,10'09/13,14,,10'08/25,36.8,10'09/13,14,1.3,0,1.3,0.2,0,0.2,1.5
11,1402,2009,2008全年,09'06/26,09'08/25,34.2,09'09/07,10,,09'08/25,34.2,09'09/07,10,0.8,0,0.8,0.2,0,0.2,1
12,1402,2008,2007全年,08'06/18,08'08/21,30.8,09'05/05,174,,08'08/21,30.8,09'05/05,174,1.8,0,1.8,0.2,0,0.2,2
13,1402,2007,2006全年,07'06/21,07'08/23,32.9,07'08/23,1,,07'08/23,32.9,07'08/23,1,1.3,0,1.3,0.3,0,0.3,1.6
14,1402,2006,2005全年,06'06/13,06'08/17,23,06'09/21,26,,06'08/17,23,06'09/21,26,1,0,1,0.6,0,0.6,1.6
15,1402,2005,2004全年,05'06/14,05'08/18,22.4,06'04/17,163,,05'08/18,22.4,06'04/17,163,1,0,1,0.8,0,0.8,1.8
16,1402,2004,2003全年,04'06/04,04'08/25,17.1,04'08/27,2,,04'08/25,17.1,04'08/27,2,0.5,0,0.5,0.5,0.2,0.7,1.2
17,1402,2003,2002全年,03'06/09,03'08/20,14.3,03'09/01,9,,03'08/20,14.3,03'09/01,9,0.3,0,0.3,0.3,0.4,0.7,1
18,1402,2002,2001全年,02'06/12,02'08/28,12.33,02'11/18,57,,02'08/28,12.33,02'11/18,57,0.2,0,0.2,0,0.5,0.5,0.7
19,1402,2001,2000全年,01'05/18,01'08/01,13.02,01'08/02,2,,01'08/01,13.02,01'08/02,2,0.2,0,0.2,0,0.4,0.4,0.6
20,1402,2000,1999全年,00'05/15,00'08/09,31.87,00'09/02,19,,00'08/09,31.87,00'09/02,19,0.3,0,0.3,0.3,0.9,1.2,1.5
21,1402,1999,1998全年,99'05/21,99'08/11,36.9,99'08/13,3,,99'08/11,36.9,99'08/13,3,0.3,0,0.3,0,0.7,0.7,1
22,1402,1998,1997全年,98'05/22,98'06/24,,98'06/26,3,,98'06/24,,98'06/26,3,0.3,0,0.3,0.5,0.7,1.2,1.5
23,1402,1997,1996全年,97'05/23,97'06/12,,97'06/12,1,,97'07/08,,97'07/30,20,0.2,0,0.2,0.3,0.5,0.8,1
24,1402,1996,1995全年,96'05/27,96'06/24,,96'06/27,4,,96'06/24,,96'06/27,4,0.3,0,0.3,0.3,0.6,0.9,1.2
25,1402,1995,1994全年,95'05/04,95'05/20,,95'05/20,1,,95'07/08,,95'10/09,77,0.3,0,0.3,0.7,0.8,1.5,1.8
26,1402,1994,1993全年,94'05/09,94'05/28,35.3,94'05/28,1,,94'07/15,32.31,94'07/22,6,0.4,0,0.4,0,0.8,0.8,1.2
27,1402,1993,1992全年,93'05/14,93'05/29,,93'12/01,150,,93'07/27,24.19,93'11/15,89,1,0,1,0.3,0.2,0.5,1.5
28,1402,1992,1991全年,92'05/12,92'05/29,,92'06/25,22,,92'09/03,,92'10/02,21,1.2,0,1.2,0.5,0.3,0.8,2
29,1402,1991,1990全年,91'04/26,91'05/11,,91'06/08,25,,91'09/03,,91'09/09,6,1,0,1,0.2,0.3,0.5,1.5
30,1402,1990,1989全年,,,,,,,,,,,1.8,0,1.8,1.24,0.56,1.8,3.6
31,1402,1989,1988全年,,,,,,,,,,,2,0,2,2.09,0.41,2.5,4.5
32,1402,1988,1987全年,,,,,,,,,,,1.5,0,1.5,2.53,0.47,3,4.5
33,1402,1987,1986全年,,,,,,,,,,,1.1,0,1.1,1.55,0.65,2.2,3.3
34,1402,1986,1985全年,,,,,,,,,,,0.7,0,0.7,0,0.97,0.97,1.67
35,1402,1985,1984全年,,,,,,,,,,,0.7,0,0.7,0.7,1.3,2,2.7
36,1402,1984,1983全年,,,,,,,,,,,0.4,0,0.4,0.4,1.4,1.8,2.2
