ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2415,2020,2019全年,20'06/15,20'07/02,17.2,20'07/07,4,20'07/24,,,,,0.5,0,0.5,0,0,0,0.5
1,2415,2019,2018全年,19'06/04,19'06/20,22.45,20'12/30,378,19'07/12,,,,,1.5,0,1.5,0,0,0,1.5
2,2415,2018,2017全年,18'06/05,18'07/03,22.7,18'07/04,2,18'07/27,,,,,1,0,1,0,0,0,1
3,2415,2017,2016全年,17'06/08,17'06/26,26.8,17'07/25,22,17'07/21,,,,,0.9,0,0.9,0,0,0,0.9
4,2415,2016,2015全年,16'06/27,16'07/14,13.45,16'07/21,6,16'08/15,,,,,0.8,0,0.8,0,0,0,0.8
5,2415,2015,2014全年,15'06/16,15'07/16,12.5,15'09/16,45,15'08/17,,,,,1,0,1,0,0,0,1
6,2415,2014,2013全年,14'06/23,14'08/04,17.95,14'08/13,8,14'08/29,,,,,0.8,0,0.8,0,0,0,0.8
7,2415,2013,2012全年,13'06/13,13'08/28,12.7,13'10/04,27,,13'08/28,12.7,13'10/04,27,0.65,0,0.65,0.64,0,0.64,1.29
8,2415,2012,2011全年,12'06/27,12'09/13,12.55,13'03/26,130,,12'09/13,12.55,13'03/26,130,0.5,0,0.5,0.5,0,0.5,1
9,2415,2011,2010全年,11'06/28,,,,,,,,,,0,0,0,0,0,0,0
10,2415,2010,2009全年,10'06/14,,,,,,,,,,0,0,0,0,0,0,0
11,2415,2009,2008全年,09'06/16,09'07/31,10.35,09'07/31,1,,,,,,0.25,0,0.25,0,0,0,0.25
12,2415,2008,2007全年,08'06/13,08'07/17,10.4,08'07/24,6,,,,,,0.9,0,0.9,0,0,0,0.9
13,2415,2007,2006全年,07'06/13,07'07/04,24.25,07'07/25,16,,07'07/04,24.25,07'07/25,16,0.6,0,0.6,0,0,0,0.6
14,2415,2006,2005全年,06'06/23,06'10/04,11.9,06'10/14,6,,06'10/04,11.9,06'10/14,6,0.61,0,0.61,0.3,0,0.3,0.91
15,2415,2005,2004全年,05'06/14,05'09/16,8.33,05'12/12,61,,,,,,0.76,0,0.76,0,0,0,0.76
16,2415,2004,2003全年,04'05/17,04'08/24,14.6,06'11/24,560,,04'08/24,14.6,06'11/24,560,1.5,0,1.5,0.4,0,0.4,1.9
17,2415,2003,2002全年,03'06/18,03'09/17,22.5,04'02/10,97,,,,,,1.66,0,1.66,0,0,0,1.66
18,2415,2002,2001全年,02'06/21,02'08/29,,02'08/29,1,,02'08/29,,02'08/29,1,1.2,0,1.2,0.3,0,0.3,1.5
19,2415,2001,2000全年,01'05/18,01'08/09,,01'08/17,7,,01'08/09,,01'08/17,7,1,0,1,0.5,0,0.5,1.5
20,2415,2000,1999全年,00'04/12,,,,,,00'06/21,,,,0,0,0,1.2,1.8,3,3
21,2415,1999,1998全年,99'05/25,,,,,,99'07/30,39.1,00'01/26,133,0,0,0,0.5,2.5,3,3
22,2415,1998,1997全年,,,,,,,,,,,0,0,0,2.75,0,2.75,2.75
23,2415,1997,1996全年,97'04/19,,,,,,,,,,2,0,2,1,0,1,3
24,2415,1996,1995全年,,,,,,,,,,,1,0,1,2,0,2,3
25,2415,1995,1994全年,,,,,,,,,,,0.7,0,0.7,5,0,5,5.7
26,2415,1994,1993全年,,,,,,,,,,,1.5,0,1.5,0,0,0,1.5
27,2415,1993,1992全年,,,,,,,,,,,0,0,0,0,0,0,0
28,2415,1990,1989全年,,,,,,,,,,,0,0,0,10,0,10,10
29,2415,1989,1988全年,,,,,,,,,,,0,0,0,5.62,0,5.62,5.62
30,2415,1984,1983全年,,,,,,,,,,,0,0,0,1.66,0,1.66,1.66
31,2415,1980,1979全年,,,,,,,,,,,0,0,0,1,0,1,1
32,2415,1977,1976全年,,,,,,,,,,,0,0,0,3,0,3,3
