sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1225,2020Q3,38.77,52.1,14.39,35.67
1225,2020Q2,39.93,53.6,13.93,34.55
1225,2020Q1,38.77,51,15,37.31
1225,2019Q4,40.93,52.9,14.66,36.48
1225,2019Q3,46.02,56.4,14.36,35.63
1225,2019Q2,38.9,52.8,14.06,34.8
1225,2019Q1,31.13,45.7,14.91,37.03
1225,2018Q4,28.25,44,14.49,36.01
1225,2018Q3,30.77,46.8,14.08,35
1225,2018Q2,31.47,47.3,14.12,35
1225,2018Q1,27.57,42.4,15.04,37.44
1225,2017Q4,33.79,48.2,14.61,36.38
1225,2017Q3,28.73,44.3,14.6,36.18
1225,2017Q2,28.62,45,14.14,34.97
1225,2017Q1,26.83,41.8,15,37.41
1225,2016Q4,29.83,44.8,14.8,36.78
1225,2016Q3,31.25,46.8,14.33,35.5
1225,2016Q2,34.48,49.9,14.03,34.55
1225,2016Q1,28.74,44.5,14.68,35.85
1225,2015Q4,31.69,47.7,14.35,34.77
1225,2015Q3,31.17,51,12.22,29.93
1225,2015Q2,31.94,52.3,11.93,29.18
1225,2015Q1,31.36,51.4,12.15,29.63
1225,2014Q4,34.66,54.2,12.02,29.34
1225,2014Q3,37.31,57.5,11.62,27.53
1225,2014Q2,40.79,60.1,11.88,27.08
1225,2014Q1,37.8,58,12.15,27.41
1225,2013Q4,35.5,56.8,11.95,26.97
1225,2013Q3,39.07,60,11.78,26.05
1225,2013Q2,43.69,62.6,11.85,26.12
1225,2013Q1,41.26,61.8,12.11,25.49
1225,2012Q4,42.96,63.1,11.98,25.15
1225,2012Q3,41.88,61.9,12.34,25.73
1225,2012Q2,42.33,63,12.27,24.84
1225,2012Q1,42.96,63,12.45,25.2
1225,2011Q4,41.39,61.8,12.55,25.58
1225,2011Q3,42.87,62.7,12.48,25.5
1225,2011Q2,43.85,63.5,12.77,25.21
1225,2011Q1,39.41,59.9,13.15,26.39
1225,2010Q4,40.44,61,12.88,25.88
1225,2010Q3,39.28,60.7,12.66,25.39
1225,2010Q2,37.55,60.1,12.83,24.91
1225,2010Q1,39.91,63,12.65,23.43
1225,2009Q4,37.39,61.9,12.43,23.03
1225,2009Q3,39.45,63.9,11.96,22.25
1225,2009Q2,40.5,64.6,11.96,22.23
1225,2009Q1,38.95,64.3,11.61,21.66
1225,2008Q4,41.58,66.1,11.33,21.3
1225,2008Q3,44.22,65.5,12.35,23.34
1225,2008Q2,45.13,65,12.72,24.35
1225,2008Q1,46.8,65.4,12.94,24.77
1225,2007Q4,38.6,62,12.37,23.69
1225,2007Q2,33.49,61.6,11.14,20.86
1225,2006Q4,28.42,57.8,11.03,20.71
1225,2006Q2,23.3,53.2,11.11,20.47
1225,2005Q4,18.58,48.9,11.21,19.44
1225,2005Q2,17.49,47.3,11.21,19.45
1225,2004Q4,16.41,48.9,10.53,17.13
1225,2003Q4,17.61,46.9,10.65,19.91
1225,2002Q4,15.93,44.1,10.83,20.23
1225,2001Q4,14.26,41.1,10.25,20.47
1225,2000Q4,15.47,42.8,10.34,20.64
1225,1999Q4,14.82,42.6,10,19.97
