sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2616,2020Q3,45.58,48,34.98,49.39
2616,2020Q2,45.37,51.3,30.32,43.02
2616,2020Q1,43.06,49.9,30.52,43.28
2616,2019Q4,47.36,53,29.58,42.02
2616,2019Q3,49.47,54.7,28.85,41.03
2616,2019Q2,48.11,54.1,29,40.76
2616,2019Q1,44.72,51.3,30.28,42.5
2616,2018Q4,33.52,45.1,29.13,40.85
2616,2018Q3,34.63,42.6,32.97,46.59
2616,2018Q2,32.92,44.2,29.38,41.64
2616,2018Q1,28.62,40.2,30.82,42.54
2616,2017Q4,30.17,42.1,30.12,41.53
2616,2017Q3,28.74,41.6,29.43,40.3
2616,2017Q2,29.61,44.7,27.41,36.56
2616,2017Q1,28.55,42.6,29.32,38.45
2616,2016Q4,31.56,48.3,25.84,33.8
2616,2016Q3,25.3,45.1,24.66,30.8
2616,2016Q2,28.98,50,24.16,28.97
2616,2016Q1,26.79,47.4,24.98,29.73
2616,2015Q4,27.24,48.6,24.35,28.81
2616,2015Q3,27.4,48.6,24.45,28.95
2616,2015Q2,30.99,52.1,24.11,28.49
2616,2015Q1,28.24,48.7,25.27,29.77
2616,2014Q4,30.31,50.6,25.18,29.65
2616,2014Q3,30.92,52.1,24.16,28.45
2616,2014Q2,28.46,51,23.35,27.33
2616,2014Q1,27.38,48.6,24.85,29.01
2616,2013Q4,26.84,48.2,24.68,28.8
2616,2013Q3,24.25,46.6,23.81,27.78
2616,2013Q2,24.32,47.5,23,26.86
2616,2013Q1,24.38,46.6,23.96,27.89
2616,2012Q4,25.44,48.7,21.68,26.8
2616,2012Q3,22.22,45.5,21.38,26.61
2616,2012Q2,21.71,45.9,20.46,25.57
2616,2012Q1,23.39,47.5,20.73,25.89
2616,2011Q4,21.24,47.5,20.11,23.43
2616,2011Q3,21.53,48.1,19.9,23.19
2616,2011Q2,20.25,47.6,19.37,22.25
2616,2011Q1,18.4,44,20.47,23.44
2616,2010Q4,19.89,46.4,20.36,23.01
2616,2010Q3,18.43,44.5,20.28,23.02
2616,2010Q2,18.56,45.6,19.5,22.11
2616,2010Q1,18.06,44.3,20.16,22.73
2616,2009Q4,20.7,48.2,19.82,22.24
2616,2009Q3,18.78,47.6,19.97,20.67
2616,2009Q2,18.78,48.5,19.3,19.96
2616,2009Q1,16.96,46.3,19.01,19.66
2616,2008Q4,15.58,44.7,18.68,19.29
2616,2008Q3,16.56,46,18.23,19.42
2616,2008Q2,18.35,48.4,17.98,19.56
2616,2008Q1,20.68,52.2,19.17,18.96
2616,2007Q4,19.11,50.7,18.8,18.61
2616,2007Q2,16.03,48.1,19.13,17.28
2616,2006Q4,15.51,48.3,18.93,16.6
2616,2006Q2,16.3,52.9,17.9,14.5
2616,2005Q4,18.68,56.8,16.6,14.22
2616,2005Q2,15.99,53.5,18.07,13.91
2616,2004Q4,14.83,51.5,17.63,13.99
2616,2003Q4,11.89,50.1,16.91,11.84
2616,1998Q4,4.41,33.6,16.11,8.7
2616,1997Q4,3.54,33.5,14.86,7.01
