ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1603,2020,2019全年,20'06/24,20'08/31,28.4,20'09/03,4,20'09/30,,,,,0.5,0,0.5,0,0,0,0.5
1,1603,2019,2018全年,19'09/30,19'10/17,21.5,19'10/18,2,19'11/20,,,,,0.5,0,0.5,0,0,0,0.5
2,1603,2018,2017全年,18'06/29,18'08/28,24.35,18'09/11,11,18'09/28,,,,,1,0,1,0,0,0,1
3,1603,2017,2016全年,17'06/22,17'08/28,24.5,17'08/28,1,17'09/28,,,,,0.5,0,0.5,0,0,0,0.5
4,1603,2016,2015全年,16'06/27,16'08/26,13.2,16'10/21,37,16'09/30,,,,,0.5,0,0.5,0,0,0,0.5
5,1603,2015,2014全年,15'06/30,,,,,,,,,,0,0,0,0,0,0,0
6,1603,2014,2013全年,14'06/24,,,,,,,,,,0,0,0,0,0,0,0
7,1603,2013,2012全年,13'06/24,,,,,,,,,,0,0,0,0,0,0,0
8,1603,2012,2011全年,12'06/19,,,,,,,,,,0,0,0,0,0,0,0
9,1603,2011,2010全年,11'06/24,,,,,,,,,,0,0,0,0,0,0,0
10,1603,2010,2009全年,10'06/25,,,,,,,,,,0,0,0,0,0,0,0
11,1603,2009,2008全年,09'06/19,,,,,,,,,,0,0,0,0,0,0,0
12,1603,2008,2007全年,08'06/19,,,,,,,,,,0,0,0,0,0,0,0
13,1603,2007,2006全年,07'06/28,,,,,,,,,,0,0,0,0,0,0,0
14,1603,2006,2005全年,06'06/23,,,,,,,,,,0,0,0,0,0,0,0
15,1603,2005,2004全年,05'06/14,,,,,,,,,,0,0,0,0,0,0,0
16,1603,2004,2003全年,04'05/27,,,,,,,,,,0,0,0,0,0,0,0
17,1603,2003,2002全年,03'05/28,,,,,,,,,,0,0,0,0,0,0,0
18,1603,2002,2001全年,02'06/12,,,,,,,,,,0,0,0,0,0,0,0
19,1603,2001,2000全年,01'06/12,,,,,,,,,,0,0,0,0,0,0,0
20,1603,2000,1999全年,00'04/26,,,,,,,,,,0,0,0,0,0,0,0
21,1603,1999,1998全年,99'06/29,,,,,,,,,,0,0,0,0,0,0,0
22,1603,1998,1997全年,,,,,,,,,,,0,0,0,1.4,2.6,4,4
23,1603,1997,1996全年,97'04/26,,,,,,,,,,0,0,0,0.8,0.2,1,1
24,1603,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
25,1603,1995,1994全年,,,,,,,,,,,0,0,0,0,0,0,0
26,1603,1994,1993全年,94'05/23,,,,,,,,,,0,0,0,1.9,1.1,3,3
27,1603,1993,1992全年,93'05/26,,,,,,,,,,0,0,0,1.5,1,2.5,2.5
28,1603,1992,1991全年,92'05/26,,,,,,92'09/08,,92'10/15,29,0,0,0,1,1,2,2
29,1603,1991,1990全年,91'05/23,91'07/30,,91'07/30,1,,91'07/30,,91'07/30,1,0.3,0,0.3,0.85,0.15,1,1.3
30,1603,1990,1989全年,,,,,,,,,,,0,0,0,0.1,0.15,0.25,0.25
31,1603,1989,1988全年,,,,,,,,,,,0,0,0,0.75,0,0.75,0.75
32,1603,1988,1987全年,,,,,,,,,,,0.6,0,0.6,0.25,0.25,0.5,1.1
33,1603,1987,1986全年,,,,,,,,,,,0,0,0,0,0.5,0.5,0.5
34,1603,1986,1985全年,,,,,,,,,,,0,0,0,0,0.64,0.64,0.64
35,1603,1985,1984全年,,,,,,,,,,,0.5,0,0.5,0,0.3,0.3,0.8
36,1603,1984,1983全年,,,,,,,,,,,0.8,0,0.8,0,0.3,0.3,1.1
